"Step","12139546_240930_003147S30_UN4_CN4 - val_lpips","12139546_240930_003147S30_UN4_CN4 - val_lpips__MIN","12139546_240930_003147S30_UN4_CN4 - val_lpips__MAX","12139541_240930_002145S20_UN4_CN4 - val_lpips","12139541_240930_002145S20_UN4_CN4 - val_lpips__MIN","12139541_240930_002145S20_UN4_CN4 - val_lpips__MAX","12139540_240930_001906S10_UN4_CN4 - val_lpips","12139540_240930_001906S10_UN4_CN4 - val_lpips__MIN","12139540_240930_001906S10_UN4_CN4 - val_lpips__MAX","12139536_240930_001525S30_UN4_CN4 - val_lpips","12139536_240930_001525S30_UN4_CN4 - val_lpips__MIN","12139536_240930_001525S30_UN4_CN4 - val_lpips__MAX","12139535_240930_000850S20_UN4_CN4 - val_lpips","12139535_240930_000850S20_UN4_CN4 - val_lpips__MIN","12139535_240930_000850S20_UN4_CN4 - val_lpips__MAX","12139532_240930_000449S10_UN4_CN4 - val_lpips","12139532_240930_000449S10_UN4_CN4 - val_lpips__MIN","12139532_240930_000449S10_UN4_CN4 - val_lpips__MAX","12139528_240929_235208S30_UN4_CN4 - val_lpips","12139528_240929_235208S30_UN4_CN4 - val_lpips__MIN","12139528_240929_235208S30_UN4_CN4 - val_lpips__MAX","12139525_240929_232947S20_UN4_CN4 - val_lpips","12139525_240929_232947S20_UN4_CN4 - val_lpips__MIN","12139525_240929_232947S20_UN4_CN4 - val_lpips__MAX","12139524_240929_232850S10_UN4_CN4 - val_lpips","12139524_240929_232850S10_UN4_CN4 - val_lpips__MIN","12139524_240929_232850S10_UN4_CN4 - val_lpips__MAX","12139520_240929_232302S30_UN4_CN4 - val_lpips","12139520_240929_232302S30_UN4_CN4 - val_lpips__MIN","12139520_240929_232302S30_UN4_CN4 - val_lpips__MAX","12139519_240929_232250S20_UN4_CN4 - val_lpips","12139519_240929_232250S20_UN4_CN4 - val_lpips__MIN","12139519_240929_232250S20_UN4_CN4 - val_lpips__MAX","12139518_240929_232231S10_UN4_CN4 - val_lpips","12139518_240929_232231S10_UN4_CN4 - val_lpips__MIN","12139518_240929_232231S10_UN4_CN4 - val_lpips__MAX","12139514_240929_232129S30_UN4_CN4 - val_lpips","12139514_240929_232129S30_UN4_CN4 - val_lpips__MIN","12139514_240929_232129S30_UN4_CN4 - val_lpips__MAX","12139512_240929_232056S10_UN4_CN4 - val_lpips","12139512_240929_232056S10_UN4_CN4 - val_lpips__MIN","12139512_240929_232056S10_UN4_CN4 - val_lpips__MAX","12139513_240929_232052S20_UN4_CN4 - val_lpips","12139513_240929_232052S20_UN4_CN4 - val_lpips__MIN","12139513_240929_232052S20_UN4_CN4 - val_lpips__MAX","12139488_240929_231736S10_UN4 - val_lpips","12139488_240929_231736S10_UN4 - val_lpips__MIN","12139488_240929_231736S10_UN4 - val_lpips__MAX","12139495_240929_231734S20_UN4 - val_lpips","12139495_240929_231734S20_UN4 - val_lpips__MIN","12139495_240929_231734S20_UN4 - val_lpips__MAX","12139501_240929_231732S20_UN4 - val_lpips","12139501_240929_231732S20_UN4 - val_lpips__MIN","12139501_240929_231732S20_UN4 - val_lpips__MAX","12139490_240929_231736S30_UN4 - val_lpips","12139490_240929_231736S30_UN4 - val_lpips__MIN","12139490_240929_231736S30_UN4 - val_lpips__MAX","12139502_240929_231732S30_UN4 - val_lpips","12139502_240929_231732S30_UN4 - val_lpips__MIN","12139502_240929_231732S30_UN4 - val_lpips__MAX","12139500_240929_231732S10_UN4 - val_lpips","12139500_240929_231732S10_UN4 - val_lpips__MIN","12139500_240929_231732S10_UN4 - val_lpips__MAX","12139489_240929_231736S20_UN4 - val_lpips","12139489_240929_231736S20_UN4 - val_lpips__MIN","12139489_240929_231736S20_UN4 - val_lpips__MAX","12139496_240929_231736S30_UN4 - val_lpips","12139496_240929_231736S30_UN4 - val_lpips__MIN","12139496_240929_231736S30_UN4 - val_lpips__MAX","12139483_240929_231732S20_UN4 - val_lpips","12139483_240929_231732S20_UN4 - val_lpips__MIN","12139483_240929_231732S20_UN4 - val_lpips__MAX","12139484_240929_231732S30_UN4 - val_lpips","12139484_240929_231732S30_UN4 - val_lpips__MIN","12139484_240929_231732S30_UN4 - val_lpips__MAX","12139494_240929_231730S10_UN4 - val_lpips","12139494_240929_231730S10_UN4 - val_lpips__MIN","12139494_240929_231730S10_UN4 - val_lpips__MAX","12139482_240929_231728S10_UN4 - val_lpips","12139482_240929_231728S10_UN4 - val_lpips__MIN","12139482_240929_231728S10_UN4 - val_lpips__MAX","12139506_240929_231707S10_UN4 - val_lpips","12139506_240929_231707S10_UN4 - val_lpips__MIN","12139506_240929_231707S10_UN4 - val_lpips__MAX","12139508_240929_231705S30_UN4 - val_lpips","12139508_240929_231705S30_UN4 - val_lpips__MIN","12139508_240929_231705S30_UN4 - val_lpips__MAX","12139507_240929_231705S20_UN4 - val_lpips","12139507_240929_231705S20_UN4 - val_lpips__MIN","12139507_240929_231705S20_UN4 - val_lpips__MAX"
"13600","0.1321793645620346","0.1321793645620346","0.1321793645620346","0.11782203614711761","0.11782203614711761","0.11782203614711761","0.10077424347400665","0.10077424347400665","0.10077424347400665","0.17446601390838623","0.17446601390838623","0.17446601390838623","0.16247370839118958","0.16247370839118958","0.16247370839118958","0.13418066501617432","0.13418066501617432","0.13418066501617432","0.09119023382663727","0.09119023382663727","0.09119023382663727","0.08165782690048218","0.08165782690048218","0.08165782690048218","0.07036013901233673","0.07036013901233673","0.07036013901233673","0.10944671928882599","0.10944671928882599","0.10944671928882599","0.10047225654125214","0.10047225654125214","0.10047225654125214","0.08868895471096039","0.08868895471096039","0.08868895471096039","0.15219160914421082","0.15219160914421082","0.15219160914421082","0.11706378310918808","0.11706378310918808","0.11706378310918808","0.1378854215145111","0.1378854215145111","0.1378854215145111","0.10588832944631577","0.10588832944631577","0.10588832944631577","0.10336069762706757","0.10336069762706757","0.10336069762706757","0.1907750964164734","0.1907750964164734","0.1907750964164734","0.13879001140594482","0.13879001140594482","0.13879001140594482","0.20948085188865662","0.20948085188865662","0.20948085188865662","0.15580220520496368","0.15580220520496368","0.15580220520496368","0.12561355531215668","0.12561355531215668","0.12561355531215668","0.11660498380661011","0.11660498380661011","0.11660498380661011","0.16824528574943542","0.16824528574943542","0.16824528574943542","0.18375243246555328","0.18375243246555328","0.18375243246555328","0.08278056234121323","0.08278056234121323","0.08278056234121323","0.13658243417739868","0.13658243417739868","0.13658243417739868","0.11839364469051361","0.11839364469051361","0.11839364469051361","0.1739850789308548","0.1739850789308548","0.1739850789308548","0.14536036550998688","0.14536036550998688","0.14536036550998688"
"13680","0.13749149441719055","0.13749149441719055","0.13749149441719055","0.11743718385696411","0.11743718385696411","0.11743718385696411","0.10212536156177521","0.10212536156177521","0.10212536156177521","0.1712881177663803","0.1712881177663803","0.1712881177663803","0.15467846393585205","0.15467846393585205","0.15467846393585205","0.1369888335466385","0.1369888335466385","0.1369888335466385","0.09224119037389755","0.09224119037389755","0.09224119037389755","0.07864885032176971","0.07864885032176971","0.07864885032176971","0.06846901029348373","0.06846901029348373","0.06846901029348373","0.1136416643857956","0.1136416643857956","0.1136416643857956","0.1022651419043541","0.1022651419043541","0.1022651419043541","0.08826832473278046","0.08826832473278046","0.08826832473278046","0.15609611570835114","0.15609611570835114","0.15609611570835114","0.1182066798210144","0.1182066798210144","0.1182066798210144","0.13637565076351166","0.13637565076351166","0.13637565076351166","0.10434301197528839","0.10434301197528839","0.10434301197528839","0.10029228776693344","0.10029228776693344","0.10029228776693344","0.18786604702472687","0.18786604702472687","0.18786604702472687","0.14192704856395721","0.14192704856395721","0.14192704856395721","0.20931628346443176","0.20931628346443176","0.20931628346443176","0.15815123915672302","0.15815123915672302","0.15815123915672302","0.1252283751964569","0.1252283751964569","0.1252283751964569","0.11475364863872528","0.11475364863872528","0.11475364863872528","0.16764117777347565","0.16764117777347565","0.16764117777347565","0.1919865906238556","0.1919865906238556","0.1919865906238556","0.08240292966365814","0.08240292966365814","0.08240292966365814","0.13904979825019836","0.13904979825019836","0.13904979825019836","0.1199597716331482","0.1199597716331482","0.1199597716331482","0.16889074444770813","0.16889074444770813","0.16889074444770813","0.14729534089565277","0.14729534089565277","0.14729534089565277"
"13760","0.13469186425209045","0.13469186425209045","0.13469186425209045","0.11770828068256378","0.11770828068256378","0.11770828068256378","0.10265307128429413","0.10265307128429413","0.10265307128429413","0.17491105198860168","0.17491105198860168","0.17491105198860168","0.15439996123313904","0.15439996123313904","0.15439996123313904","0.1375080645084381","0.1375080645084381","0.1375080645084381","0.09059608727693558","0.09059608727693558","0.09059608727693558","0.08068713545799255","0.08068713545799255","0.08068713545799255","0.07091128826141357","0.07091128826141357","0.07091128826141357","0.10893009603023529","0.10893009603023529","0.10893009603023529","0.10706112533807755","0.10706112533807755","0.10706112533807755","0.08898897469043732","0.08898897469043732","0.08898897469043732","0.15262703597545624","0.15262703597545624","0.15262703597545624","0.1205211654305458","0.1205211654305458","0.1205211654305458","0.13628216087818146","0.13628216087818146","0.13628216087818146","0.1074872761964798","0.1074872761964798","0.1074872761964798","0.10111786425113678","0.10111786425113678","0.10111786425113678","0.1896837204694748","0.1896837204694748","0.1896837204694748","0.13904759287834167","0.13904759287834167","0.13904759287834167","0.21198108792304993","0.21198108792304993","0.21198108792304993","0.15876533091068268","0.15876533091068268","0.15876533091068268","0.12920023500919342","0.12920023500919342","0.12920023500919342","0.11662270873785019","0.11662270873785019","0.11662270873785019","0.1699208915233612","0.1699208915233612","0.1699208915233612","0.1916639506816864","0.1916639506816864","0.1916639506816864","0.08442095667123795","0.08442095667123795","0.08442095667123795","0.1421898454427719","0.1421898454427719","0.1421898454427719","0.12045973539352417","0.12045973539352417","0.12045973539352417","0.17139634490013123","0.17139634490013123","0.17139634490013123","0.1476665437221527","0.1476665437221527","0.1476665437221527"
"13840","0.1345842033624649","0.1345842033624649","0.1345842033624649","0.11726921796798706","0.11726921796798706","0.11726921796798706","0.10144646465778351","0.10144646465778351","0.10144646465778351","0.1714080274105072","0.1714080274105072","0.1714080274105072","0.15241332352161407","0.15241332352161407","0.15241332352161407","0.13259357213974","0.13259357213974","0.13259357213974","0.09121404588222504","0.09121404588222504","0.09121404588222504","0.08253346383571625","0.08253346383571625","0.08253346383571625","0.06919683516025543","0.06919683516025543","0.06919683516025543","0.11310996860265732","0.11310996860265732","0.11310996860265732","0.100754514336586","0.100754514336586","0.100754514336586","0.08809234201908112","0.08809234201908112","0.08809234201908112","0.15434053540229797","0.15434053540229797","0.15434053540229797","0.11760592460632324","0.11760592460632324","0.11760592460632324","0.13732364773750305","0.13732364773750305","0.13732364773750305","0.10622547566890717","0.10622547566890717","0.10622547566890717","0.10114902257919312","0.10114902257919312","0.10114902257919312","0.18729844689369202","0.18729844689369202","0.18729844689369202","0.14660808444023132","0.14660808444023132","0.14660808444023132","0.205270454287529","0.205270454287529","0.205270454287529","0.15613344311714172","0.15613344311714172","0.15613344311714172","0.12514077126979828","0.12514077126979828","0.12514077126979828","0.11401059478521347","0.11401059478521347","0.11401059478521347","0.1719566434621811","0.1719566434621811","0.1719566434621811","0.18920192122459412","0.18920192122459412","0.18920192122459412","0.08276868611574173","0.08276868611574173","0.08276868611574173","0.14070631563663483","0.14070631563663483","0.14070631563663483","0.12043759971857071","0.12043759971857071","0.12043759971857071","0.17115803062915802","0.17115803062915802","0.17115803062915802","0.14548088610172272","0.14548088610172272","0.14548088610172272"
"13920","0.13694679737091064","0.13694679737091064","0.13694679737091064","0.11828138679265976","0.11828138679265976","0.11828138679265976","0.10221203416585922","0.10221203416585922","0.10221203416585922","0.16350743174552917","0.16350743174552917","0.16350743174552917","0.15403704345226288","0.15403704345226288","0.15403704345226288","0.1353474259376526","0.1353474259376526","0.1353474259376526","0.09120986610651016","0.09120986610651016","0.09120986610651016","0.0814581960439682","0.0814581960439682","0.0814581960439682","0.07103738188743591","0.07103738188743591","0.07103738188743591","0.11390390247106552","0.11390390247106552","0.11390390247106552","0.10184334218502045","0.10184334218502045","0.10184334218502045","0.0870300829410553","0.0870300829410553","0.0870300829410553","0.14680030941963196","0.14680030941963196","0.14680030941963196","0.11703195422887802","0.11703195422887802","0.11703195422887802","0.13946649432182312","0.13946649432182312","0.13946649432182312","0.10497693717479706","0.10497693717479706","0.10497693717479706","0.10185094177722931","0.10185094177722931","0.10185094177722931","0.18739546835422516","0.18739546835422516","0.18739546835422516","0.13985587656497955","0.13985587656497955","0.13985587656497955","0.2033110111951828","0.2033110111951828","0.2033110111951828","0.1572546660900116","0.1572546660900116","0.1572546660900116","0.12564148008823395","0.12564148008823395","0.12564148008823395","0.11335162073373795","0.11335162073373795","0.11335162073373795","0.16802729666233063","0.16802729666233063","0.16802729666233063","0.1792163848876953","0.1792163848876953","0.1792163848876953","0.08301621675491333","0.08301621675491333","0.08301621675491333","0.1393488645553589","0.1393488645553589","0.1393488645553589","0.1205001026391983","0.1205001026391983","0.1205001026391983","0.16766168177127838","0.16766168177127838","0.16766168177127838","0.14646443724632263","0.14646443724632263","0.14646443724632263"
"14000","0.1269053965806961","0.1269053965806961","0.1269053965806961","0.11771240085363388","0.11771240085363388","0.11771240085363388","0.10138443857431412","0.10138443857431412","0.10138443857431412","0.17215204238891602","0.17215204238891602","0.17215204238891602","0.1606084108352661","0.1606084108352661","0.1606084108352661","0.1344340443611145","0.1344340443611145","0.1344340443611145","0.08905363082885742","0.08905363082885742","0.08905363082885742","0.08266647905111313","0.08266647905111313","0.08266647905111313","0.06871068477630615","0.06871068477630615","0.06871068477630615","0.10833054780960083","0.10833054780960083","0.10833054780960083","0.10156389325857162","0.10156389325857162","0.10156389325857162","0.08643557876348495","0.08643557876348495","0.08643557876348495","0.14892026782035828","0.14892026782035828","0.14892026782035828","0.11660943925380707","0.11660943925380707","0.11660943925380707","0.1398460566997528","0.1398460566997528","0.1398460566997528","0.10378383100032806","0.10378383100032806","0.10378383100032806","0.10486944764852524","0.10486944764852524","0.10486944764852524","0.1938692331314087","0.1938692331314087","0.1938692331314087","0.1403663456439972","0.1403663456439972","0.1403663456439972","0.20122060179710388","0.20122060179710388","0.20122060179710388","0.1577126681804657","0.1577126681804657","0.1577126681804657","0.13031671941280365","0.13031671941280365","0.13031671941280365","0.11004377901554108","0.11004377901554108","0.11004377901554108","0.1724947988986969","0.1724947988986969","0.1724947988986969","0.1891418993473053","0.1891418993473053","0.1891418993473053","0.0825442522764206","0.0825442522764206","0.0825442522764206","0.13979487121105194","0.13979487121105194","0.13979487121105194","0.1184123158454895","0.1184123158454895","0.1184123158454895","0.1669255793094635","0.1669255793094635","0.1669255793094635","0.14571751654148102","0.14571751654148102","0.14571751654148102"
"14080","0.1373187005519867","0.1373187005519867","0.1373187005519867","0.12184735387563705","0.12184735387563705","0.12184735387563705","0.10197000205516815","0.10197000205516815","0.10197000205516815","0.1731141060590744","0.1731141060590744","0.1731141060590744","0.15431693196296692","0.15431693196296692","0.15431693196296692","0.13342225551605225","0.13342225551605225","0.13342225551605225","0.09002098441123962","0.09002098441123962","0.09002098441123962","0.08300717920064926","0.08300717920064926","0.08300717920064926","0.06913463771343231","0.06913463771343231","0.06913463771343231","0.11373670399188995","0.11373670399188995","0.11373670399188995","0.10068725049495697","0.10068725049495697","0.10068725049495697","0.0891832709312439","0.0891832709312439","0.0891832709312439","0.15523505210876465","0.15523505210876465","0.15523505210876465","0.11937282234430313","0.11937282234430313","0.11937282234430313","0.14101916551589966","0.14101916551589966","0.14101916551589966","0.10428397357463837","0.10428397357463837","0.10428397357463837","0.10397150367498398","0.10397150367498398","0.10397150367498398","0.18774287402629852","0.18774287402629852","0.18774287402629852","0.14126941561698914","0.14126941561698914","0.14126941561698914","0.20641526579856873","0.20641526579856873","0.20641526579856873","0.1541590839624405","0.1541590839624405","0.1541590839624405","0.1240781918168068","0.1240781918168068","0.1240781918168068","0.11513255536556244","0.11513255536556244","0.11513255536556244","0.16681310534477234","0.16681310534477234","0.16681310534477234","0.18604329228401184","0.18604329228401184","0.18604329228401184","0.08329486846923828","0.08329486846923828","0.08329486846923828","0.14043112099170685","0.14043112099170685","0.14043112099170685","0.11815287917852402","0.11815287917852402","0.11815287917852402","0.1703268140554428","0.1703268140554428","0.1703268140554428","0.14862868189811707","0.14862868189811707","0.14862868189811707"
"14160","0.13419175148010254","0.13419175148010254","0.13419175148010254","0.11814522743225098","0.11814522743225098","0.11814522743225098","0.10017573833465576","0.10017573833465576","0.10017573833465576","0.17055581510066986","0.17055581510066986","0.17055581510066986","0.15707507729530334","0.15707507729530334","0.15707507729530334","0.1321171224117279","0.1321171224117279","0.1321171224117279","0.08786211162805557","0.08786211162805557","0.08786211162805557","0.07972708344459534","0.07972708344459534","0.07972708344459534","0.0678568184375763","0.0678568184375763","0.0678568184375763","0.11617428064346313","0.11617428064346313","0.11617428064346313","0.10150374472141266","0.10150374472141266","0.10150374472141266","0.08773627877235413","0.08773627877235413","0.08773627877235413","0.1567382663488388","0.1567382663488388","0.1567382663488388","0.11961444467306137","0.11961444467306137","0.11961444467306137","0.13770291209220886","0.13770291209220886","0.13770291209220886","0.10518960654735565","0.10518960654735565","0.10518960654735565","0.10060741752386093","0.10060741752386093","0.10060741752386093","0.18785272538661957","0.18785272538661957","0.18785272538661957","0.14249272644519806","0.14249272644519806","0.14249272644519806","0.20659752190113068","0.20659752190113068","0.20659752190113068","0.157527357339859","0.157527357339859","0.157527357339859","0.12678712606430054","0.12678712606430054","0.12678712606430054","0.11206455528736115","0.11206455528736115","0.11206455528736115","0.17069435119628906","0.17069435119628906","0.17069435119628906","0.1909581422805786","0.1909581422805786","0.1909581422805786","0.08167068660259247","0.08167068660259247","0.08167068660259247","0.14045044779777527","0.14045044779777527","0.14045044779777527","0.1208937019109726","0.1208937019109726","0.1208937019109726","0.1707874834537506","0.1707874834537506","0.1707874834537506","0.14541968703269958","0.14541968703269958","0.14541968703269958"
"14240","0.1294168382883072","0.1294168382883072","0.1294168382883072","0.1167173758149147","0.1167173758149147","0.1167173758149147","0.1035236269235611","0.1035236269235611","0.1035236269235611","0.17606386542320251","0.17606386542320251","0.17606386542320251","0.15928785502910614","0.15928785502910614","0.15928785502910614","0.13423940539360046","0.13423940539360046","0.13423940539360046","0.08861733973026276","0.08861733973026276","0.08861733973026276","0.08468913286924362","0.08468913286924362","0.08468913286924362","0.06910441815853119","0.06910441815853119","0.06910441815853119","0.11009649932384491","0.11009649932384491","0.11009649932384491","0.1011030524969101","0.1011030524969101","0.1011030524969101","0.08684520423412323","0.08684520423412323","0.08684520423412323","0.15014339983463287","0.15014339983463287","0.15014339983463287","0.11812587082386017","0.11812587082386017","0.11812587082386017","0.14260174334049225","0.14260174334049225","0.14260174334049225","0.1033480316400528","0.1033480316400528","0.1033480316400528","0.0999344140291214","0.0999344140291214","0.0999344140291214","0.19414222240447998","0.19414222240447998","0.19414222240447998","0.14297477900981903","0.14297477900981903","0.14297477900981903","0.21478793025016785","0.21478793025016785","0.21478793025016785","0.1551659107208252","0.1551659107208252","0.1551659107208252","0.12610748410224915","0.12610748410224915","0.12610748410224915","0.11705885082483292","0.11705885082483292","0.11705885082483292","0.17009541392326355","0.17009541392326355","0.17009541392326355","0.19208209216594696","0.19208209216594696","0.19208209216594696","0.0828947052359581","0.0828947052359581","0.0828947052359581","0.14052428305149078","0.14052428305149078","0.14052428305149078","0.11954474449157715","0.11954474449157715","0.11954474449157715","0.1693401038646698","0.1693401038646698","0.1693401038646698","0.14786209166049957","0.14786209166049957","0.14786209166049957"
"14320","0.1319495439529419","0.1319495439529419","0.1319495439529419","0.11722306162118912","0.11722306162118912","0.11722306162118912","0.10219953209161758","0.10219953209161758","0.10219953209161758","0.1759708672761917","0.1759708672761917","0.1759708672761917","0.1557791531085968","0.1557791531085968","0.1557791531085968","0.1365235298871994","0.1365235298871994","0.1365235298871994","0.0920066386461258","0.0920066386461258","0.0920066386461258","0.08259224891662598","0.08259224891662598","0.08259224891662598","0.0701131746172905","0.0701131746172905","0.0701131746172905","0.11322154104709625","0.11322154104709625","0.11322154104709625","0.10232450813055038","0.10232450813055038","0.10232450813055038","0.08817841112613678","0.08817841112613678","0.08817841112613678","0.15283314883708954","0.15283314883708954","0.15283314883708954","0.11783692985773087","0.11783692985773087","0.11783692985773087","0.1353355348110199","0.1353355348110199","0.1353355348110199","0.10427101701498032","0.10427101701498032","0.10427101701498032","0.10209635645151138","0.10209635645151138","0.10209635645151138","0.1849350482225418","0.1849350482225418","0.1849350482225418","0.1425655633211136","0.1425655633211136","0.1425655633211136","0.21200008690357208","0.21200008690357208","0.21200008690357208","0.1576729714870453","0.1576729714870453","0.1576729714870453","0.12566490471363068","0.12566490471363068","0.12566490471363068","0.11646050214767456","0.11646050214767456","0.11646050214767456","0.1655263602733612","0.1655263602733612","0.1655263602733612","0.19015440344810486","0.19015440344810486","0.19015440344810486","0.08384114503860474","0.08384114503860474","0.08384114503860474","0.13937655091285706","0.13937655091285706","0.13937655091285706","0.11964806169271469","0.11964806169271469","0.11964806169271469","0.17005230486392975","0.17005230486392975","0.17005230486392975","0.14517736434936523","0.14517736434936523","0.14517736434936523"
"14400","0.13148653507232666","0.13148653507232666","0.13148653507232666","0.11941023170948029","0.11941023170948029","0.11941023170948029","0.09981240332126617","0.09981240332126617","0.09981240332126617","0.16792863607406616","0.16792863607406616","0.16792863607406616","0.15421465039253235","0.15421465039253235","0.15421465039253235","0.1359841674566269","0.1359841674566269","0.1359841674566269","0.09229270368814468","0.09229270368814468","0.09229270368814468","0.07779055833816528","0.07779055833816528","0.07779055833816528","0.06738662719726562","0.06738662719726562","0.06738662719726562","0.1144135445356369","0.1144135445356369","0.1144135445356369","0.10091017186641693","0.10091017186641693","0.10091017186641693","0.08806131035089493","0.08806131035089493","0.08806131035089493","0.14684799313545227","0.14684799313545227","0.14684799313545227","0.11497969925403595","0.11497969925403595","0.11497969925403595","0.14006274938583374","0.14006274938583374","0.14006274938583374","0.10387323796749115","0.10387323796749115","0.10387323796749115","0.10250307619571686","0.10250307619571686","0.10250307619571686","0.1841818243265152","0.1841818243265152","0.1841818243265152","0.1435367465019226","0.1435367465019226","0.1435367465019226","0.21099944412708282","0.21099944412708282","0.21099944412708282","0.15536849200725555","0.15536849200725555","0.15536849200725555","0.12762387096881866","0.12762387096881866","0.12762387096881866","0.11718063056468964","0.11718063056468964","0.11718063056468964","0.17129218578338623","0.17129218578338623","0.17129218578338623","0.19062259793281555","0.19062259793281555","0.19062259793281555","0.08132239431142807","0.08132239431142807","0.08132239431142807","0.1402348428964615","0.1402348428964615","0.1402348428964615","0.1169973835349083","0.1169973835349083","0.1169973835349083","0.16606484353542328","0.16606484353542328","0.16606484353542328","0.14733056724071503","0.14733056724071503","0.14733056724071503"
"14480","0.13113956153392792","0.13113956153392792","0.13113956153392792","0.11963913589715958","0.11963913589715958","0.11963913589715958","0.10263432562351227","0.10263432562351227","0.10263432562351227","0.16791284084320068","0.16791284084320068","0.16791284084320068","0.16206929087638855","0.16206929087638855","0.16206929087638855","0.1361517459154129","0.1361517459154129","0.1361517459154129","0.08861346542835236","0.08861346542835236","0.08861346542835236","0.07905830442905426","0.07905830442905426","0.07905830442905426","0.07015158236026764","0.07015158236026764","0.07015158236026764","0.11386686563491821","0.11386686563491821","0.11386686563491821","0.09947150200605392","0.09947150200605392","0.09947150200605392","0.08723461627960205","0.08723461627960205","0.08723461627960205","0.1570603996515274","0.1570603996515274","0.1570603996515274","0.11854966729879379","0.11854966729879379","0.11854966729879379","0.13681772351264954","0.13681772351264954","0.13681772351264954","0.10502438247203827","0.10502438247203827","0.10502438247203827","0.10127381235361099","0.10127381235361099","0.10127381235361099","0.19081243872642517","0.19081243872642517","0.19081243872642517","0.1417221873998642","0.1417221873998642","0.1417221873998642","0.20472726225852966","0.20472726225852966","0.20472726225852966","0.1571938544511795","0.1571938544511795","0.1571938544511795","0.12377866357564926","0.12377866357564926","0.12377866357564926","0.11766813695430756","0.11766813695430756","0.11766813695430756","0.16725468635559082","0.16725468635559082","0.16725468635559082","0.1890653520822525","0.1890653520822525","0.1890653520822525","0.08193551748991013","0.08193551748991013","0.08193551748991013","0.1395011842250824","0.1395011842250824","0.1395011842250824","0.11873368173837662","0.11873368173837662","0.11873368173837662","0.16966858506202698","0.16966858506202698","0.16966858506202698","0.14699813723564148","0.14699813723564148","0.14699813723564148"
"14560","0.13028134405612946","0.13028134405612946","0.13028134405612946","0.1230216845870018","0.1230216845870018","0.1230216845870018","0.09956969320774078","0.09956969320774078","0.09956969320774078","0.17041368782520294","0.17041368782520294","0.17041368782520294","0.1579805463552475","0.1579805463552475","0.1579805463552475","0.13369272649288177","0.13369272649288177","0.13369272649288177","0.08796411752700806","0.08796411752700806","0.08796411752700806","0.08213390409946442","0.08213390409946442","0.08213390409946442","0.06963638961315155","0.06963638961315155","0.06963638961315155","0.11080662906169891","0.11080662906169891","0.11080662906169891","0.10068156570196152","0.10068156570196152","0.10068156570196152","0.08729242533445358","0.08729242533445358","0.08729242533445358","0.153586745262146","0.153586745262146","0.153586745262146","0.1142662912607193","0.1142662912607193","0.1142662912607193","0.1364041119813919","0.1364041119813919","0.1364041119813919","0.1065049022436142","0.1065049022436142","0.1065049022436142","0.09891244769096375","0.09891244769096375","0.09891244769096375","0.19024741649627686","0.19024741649627686","0.19024741649627686","0.14066371321678162","0.14066371321678162","0.14066371321678162","0.2044733315706253","0.2044733315706253","0.2044733315706253","0.15550123155117035","0.15550123155117035","0.15550123155117035","0.1255677342414856","0.1255677342414856","0.1255677342414856","0.11414778232574463","0.11414778232574463","0.11414778232574463","0.16611959040164948","0.16611959040164948","0.16611959040164948","0.19516822695732117","0.19516822695732117","0.19516822695732117","0.08219823241233826","0.08219823241233826","0.08219823241233826","0.1386842578649521","0.1386842578649521","0.1386842578649521","0.11901247501373291","0.11901247501373291","0.11901247501373291","0.16684992611408234","0.16684992611408234","0.16684992611408234","0.14934533834457397","0.14934533834457397","0.14934533834457397"
"14640","0.1315537393093109","0.1315537393093109","0.1315537393093109","0.11433000862598419","0.11433000862598419","0.11433000862598419","0.1016654521226883","0.1016654521226883","0.1016654521226883","0.17268569767475128","0.17268569767475128","0.17268569767475128","0.15845750272274017","0.15845750272274017","0.15845750272274017","0.1345953643321991","0.1345953643321991","0.1345953643321991","0.08856603503227234","0.08856603503227234","0.08856603503227234","0.07650081813335419","0.07650081813335419","0.07650081813335419","0.07013379782438278","0.07013379782438278","0.07013379782438278","0.10855463892221451","0.10855463892221451","0.10855463892221451","0.09819076210260391","0.09819076210260391","0.09819076210260391","0.08723295480012894","0.08723295480012894","0.08723295480012894","0.14946691691875458","0.14946691691875458","0.14946691691875458","0.12160994857549667","0.12160994857549667","0.12160994857549667","0.13725188374519348","0.13725188374519348","0.13725188374519348","0.10444679111242294","0.10444679111242294","0.10444679111242294","0.09636077284812927","0.09636077284812927","0.09636077284812927","0.1871466338634491","0.1871466338634491","0.1871466338634491","0.1378149688243866","0.1378149688243866","0.1378149688243866","0.20453140139579773","0.20453140139579773","0.20453140139579773","0.15894034504890442","0.15894034504890442","0.15894034504890442","0.12380732595920563","0.12380732595920563","0.12380732595920563","0.11289431154727936","0.11289431154727936","0.11289431154727936","0.16376391053199768","0.16376391053199768","0.16376391053199768","0.18486431241035461","0.18486431241035461","0.18486431241035461","0.083081915974617","0.083081915974617","0.083081915974617","0.14178124070167542","0.14178124070167542","0.14178124070167542","0.11719952523708344","0.11719952523708344","0.11719952523708344","0.1627981811761856","0.1627981811761856","0.1627981811761856","0.14418138563632965","0.14418138563632965","0.14418138563632965"
