"Step","12139546_240930_003147S30_UN4_CN4 - val_psnr","12139546_240930_003147S30_UN4_CN4 - val_psnr__MIN","12139546_240930_003147S30_UN4_CN4 - val_psnr__MAX","12139541_240930_002145S20_UN4_CN4 - val_psnr","12139541_240930_002145S20_UN4_CN4 - val_psnr__MIN","12139541_240930_002145S20_UN4_CN4 - val_psnr__MAX","12139540_240930_001906S10_UN4_CN4 - val_psnr","12139540_240930_001906S10_UN4_CN4 - val_psnr__MIN","12139540_240930_001906S10_UN4_CN4 - val_psnr__MAX","12139536_240930_001525S30_UN4_CN4 - val_psnr","12139536_240930_001525S30_UN4_CN4 - val_psnr__MIN","12139536_240930_001525S30_UN4_CN4 - val_psnr__MAX","12139535_240930_000850S20_UN4_CN4 - val_psnr","12139535_240930_000850S20_UN4_CN4 - val_psnr__MIN","12139535_240930_000850S20_UN4_CN4 - val_psnr__MAX","12139532_240930_000449S10_UN4_CN4 - val_psnr","12139532_240930_000449S10_UN4_CN4 - val_psnr__MIN","12139532_240930_000449S10_UN4_CN4 - val_psnr__MAX","12139528_240929_235208S30_UN4_CN4 - val_psnr","12139528_240929_235208S30_UN4_CN4 - val_psnr__MIN","12139528_240929_235208S30_UN4_CN4 - val_psnr__MAX","12139525_240929_232947S20_UN4_CN4 - val_psnr","12139525_240929_232947S20_UN4_CN4 - val_psnr__MIN","12139525_240929_232947S20_UN4_CN4 - val_psnr__MAX","12139524_240929_232850S10_UN4_CN4 - val_psnr","12139524_240929_232850S10_UN4_CN4 - val_psnr__MIN","12139524_240929_232850S10_UN4_CN4 - val_psnr__MAX","12139520_240929_232302S30_UN4_CN4 - val_psnr","12139520_240929_232302S30_UN4_CN4 - val_psnr__MIN","12139520_240929_232302S30_UN4_CN4 - val_psnr__MAX","12139519_240929_232250S20_UN4_CN4 - val_psnr","12139519_240929_232250S20_UN4_CN4 - val_psnr__MIN","12139519_240929_232250S20_UN4_CN4 - val_psnr__MAX","12139518_240929_232231S10_UN4_CN4 - val_psnr","12139518_240929_232231S10_UN4_CN4 - val_psnr__MIN","12139518_240929_232231S10_UN4_CN4 - val_psnr__MAX","12139514_240929_232129S30_UN4_CN4 - val_psnr","12139514_240929_232129S30_UN4_CN4 - val_psnr__MIN","12139514_240929_232129S30_UN4_CN4 - val_psnr__MAX","12139512_240929_232056S10_UN4_CN4 - val_psnr","12139512_240929_232056S10_UN4_CN4 - val_psnr__MIN","12139512_240929_232056S10_UN4_CN4 - val_psnr__MAX","12139513_240929_232052S20_UN4_CN4 - val_psnr","12139513_240929_232052S20_UN4_CN4 - val_psnr__MIN","12139513_240929_232052S20_UN4_CN4 - val_psnr__MAX","12139488_240929_231736S10_UN4 - val_psnr","12139488_240929_231736S10_UN4 - val_psnr__MIN","12139488_240929_231736S10_UN4 - val_psnr__MAX","12139495_240929_231734S20_UN4 - val_psnr","12139495_240929_231734S20_UN4 - val_psnr__MIN","12139495_240929_231734S20_UN4 - val_psnr__MAX","12139501_240929_231732S20_UN4 - val_psnr","12139501_240929_231732S20_UN4 - val_psnr__MIN","12139501_240929_231732S20_UN4 - val_psnr__MAX","12139490_240929_231736S30_UN4 - val_psnr","12139490_240929_231736S30_UN4 - val_psnr__MIN","12139490_240929_231736S30_UN4 - val_psnr__MAX","12139502_240929_231732S30_UN4 - val_psnr","12139502_240929_231732S30_UN4 - val_psnr__MIN","12139502_240929_231732S30_UN4 - val_psnr__MAX","12139500_240929_231732S10_UN4 - val_psnr","12139500_240929_231732S10_UN4 - val_psnr__MIN","12139500_240929_231732S10_UN4 - val_psnr__MAX","12139489_240929_231736S20_UN4 - val_psnr","12139489_240929_231736S20_UN4 - val_psnr__MIN","12139489_240929_231736S20_UN4 - val_psnr__MAX","12139496_240929_231736S30_UN4 - val_psnr","12139496_240929_231736S30_UN4 - val_psnr__MIN","12139496_240929_231736S30_UN4 - val_psnr__MAX","12139483_240929_231732S20_UN4 - val_psnr","12139483_240929_231732S20_UN4 - val_psnr__MIN","12139483_240929_231732S20_UN4 - val_psnr__MAX","12139484_240929_231732S30_UN4 - val_psnr","12139484_240929_231732S30_UN4 - val_psnr__MIN","12139484_240929_231732S30_UN4 - val_psnr__MAX","12139494_240929_231730S10_UN4 - val_psnr","12139494_240929_231730S10_UN4 - val_psnr__MIN","12139494_240929_231730S10_UN4 - val_psnr__MAX","12139482_240929_231728S10_UN4 - val_psnr","12139482_240929_231728S10_UN4 - val_psnr__MIN","12139482_240929_231728S10_UN4 - val_psnr__MAX","12139506_240929_231707S10_UN4 - val_psnr","12139506_240929_231707S10_UN4 - val_psnr__MIN","12139506_240929_231707S10_UN4 - val_psnr__MAX","12139508_240929_231705S30_UN4 - val_psnr","12139508_240929_231705S30_UN4 - val_psnr__MIN","12139508_240929_231705S30_UN4 - val_psnr__MAX","12139507_240929_231705S20_UN4 - val_psnr","12139507_240929_231705S20_UN4 - val_psnr__MIN","12139507_240929_231705S20_UN4 - val_psnr__MAX"
"13840","23.86551284790039","23.86551284790039","23.86551284790039","24.396076202392578","24.396076202392578","24.396076202392578","24.9432430267334","24.9432430267334","24.9432430267334","24.781982421875","24.781982421875","24.781982421875","25.289220809936523","25.289220809936523","25.289220809936523","25.899877548217773","25.899877548217773","25.899877548217773","26.18132972717285","26.18132972717285","26.18132972717285","26.75359535217285","26.75359535217285","26.75359535217285","27.569156646728516","27.569156646728516","27.569156646728516","23.437244415283203","23.437244415283203","23.437244415283203","23.97224235534668","23.97224235534668","23.97224235534668","24.617671966552734","24.617671966552734","24.617671966552734","23.840591430664062","23.840591430664062","23.840591430664062","24.982912063598633","24.982912063598633","24.982912063598633","24.31905174255371","24.31905174255371","24.31905174255371","23.886341094970703","23.886341094970703","23.886341094970703","25.723888397216797","25.723888397216797","25.723888397216797","24.475664138793945","24.475664138793945","24.475664138793945","22.3347110748291","22.3347110748291","22.3347110748291","23.951122283935547","23.951122283935547","23.951122283935547","25.29758644104004","25.29758644104004","25.29758644104004","22.952598571777344","22.952598571777344","22.952598571777344","24.975915908813477","24.975915908813477","24.975915908813477","23.64592170715332","23.64592170715332","23.64592170715332","23.015335083007812","23.015335083007812","23.015335083007812","26.836666107177734","26.836666107177734","26.836666107177734","24.432987213134766","24.432987213134766","24.432987213134766","24.353199005126953","24.353199005126953","24.353199005126953","22.951467514038086","22.951467514038086","22.951467514038086","23.55111312866211","23.55111312866211","23.55111312866211"
"13920","23.89436912536621","23.89436912536621","23.89436912536621","24.40065574645996","24.40065574645996","24.40065574645996","25.015460968017578","25.015460968017578","25.015460968017578","24.802688598632812","24.802688598632812","24.802688598632812","25.341693878173828","25.341693878173828","25.341693878173828","25.908817291259766","25.908817291259766","25.908817291259766","26.19781494140625","26.19781494140625","26.19781494140625","26.854312896728516","26.854312896728516","26.854312896728516","27.570587158203125","27.570587158203125","27.570587158203125","23.5069580078125","23.5069580078125","23.5069580078125","24.035175323486328","24.035175323486328","24.035175323486328","24.683208465576172","24.683208465576172","24.683208465576172","23.943374633789062","23.943374633789062","23.943374633789062","24.961185455322266","24.961185455322266","24.961185455322266","24.334671020507812","24.334671020507812","24.334671020507812","23.93731689453125","23.93731689453125","23.93731689453125","25.78046226501465","25.78046226501465","25.78046226501465","24.53676986694336","24.53676986694336","24.53676986694336","22.383703231811523","22.383703231811523","22.383703231811523","24.013927459716797","24.013927459716797","24.013927459716797","25.279132843017578","25.279132843017578","25.279132843017578","22.972604751586914","22.972604751586914","22.972604751586914","25.026508331298828","25.026508331298828","25.026508331298828","23.61001205444336","23.61001205444336","23.61001205444336","23.090927124023438","23.090927124023438","23.090927124023438","26.775909423828125","26.775909423828125","26.775909423828125","24.413623809814453","24.413623809814453","24.413623809814453","24.403911590576172","24.403911590576172","24.403911590576172","23.009380340576172","23.009380340576172","23.009380340576172","23.575130462646484","23.575130462646484","23.575130462646484"
"14000","23.917369842529297","23.917369842529297","23.917369842529297","24.421741485595703","24.421741485595703","24.421741485595703","25.011066436767578","25.011066436767578","25.011066436767578","24.908531188964844","24.908531188964844","24.908531188964844","25.337596893310547","25.337596893310547","25.337596893310547","25.87554931640625","25.87554931640625","25.87554931640625","26.275775909423828","26.275775909423828","26.275775909423828","26.87090492248535","26.87090492248535","26.87090492248535","27.585947036743164","27.585947036743164","27.585947036743164","23.52202796936035","23.52202796936035","23.52202796936035","23.92037010192871","23.92037010192871","23.92037010192871","24.628421783447266","24.628421783447266","24.628421783447266","23.97646713256836","23.97646713256836","23.97646713256836","24.955730438232422","24.955730438232422","24.955730438232422","24.379140853881836","24.379140853881836","24.379140853881836","23.912036895751953","23.912036895751953","23.912036895751953","25.760513305664062","25.760513305664062","25.760513305664062","24.53604507446289","24.53604507446289","24.53604507446289","22.35879898071289","22.35879898071289","22.35879898071289","24.02042007446289","24.02042007446289","24.02042007446289","25.26676368713379","25.26676368713379","25.26676368713379","22.921876907348633","22.921876907348633","22.921876907348633","25.003463745117188","25.003463745117188","25.003463745117188","23.633007049560547","23.633007049560547","23.633007049560547","23.15524673461914","23.15524673461914","23.15524673461914","26.753604888916016","26.753604888916016","26.753604888916016","24.409069061279297","24.409069061279297","24.409069061279297","24.349409103393555","24.349409103393555","24.349409103393555","22.987316131591797","22.987316131591797","22.987316131591797","23.598501205444336","23.598501205444336","23.598501205444336"
"14080","23.91470718383789","23.91470718383789","23.91470718383789","24.441438674926758","24.441438674926758","24.441438674926758","25.0401611328125","25.0401611328125","25.0401611328125","24.861074447631836","24.861074447631836","24.861074447631836","25.307132720947266","25.307132720947266","25.307132720947266","25.881061553955078","25.881061553955078","25.881061553955078","26.261180877685547","26.261180877685547","26.261180877685547","26.88643455505371","26.88643455505371","26.88643455505371","27.565567016601562","27.565567016601562","27.565567016601562","23.485132217407227","23.485132217407227","23.485132217407227","24.038612365722656","24.038612365722656","24.038612365722656","24.67360496520996","24.67360496520996","24.67360496520996","23.92837142944336","23.92837142944336","23.92837142944336","24.985736846923828","24.985736846923828","24.985736846923828","24.399843215942383","24.399843215942383","24.399843215942383","23.914627075195312","23.914627075195312","23.914627075195312","25.738473892211914","25.738473892211914","25.738473892211914","24.47277069091797","24.47277069091797","24.47277069091797","22.34490394592285","22.34490394592285","22.34490394592285","23.96611976623535","23.96611976623535","23.96611976623535","25.287601470947266","25.287601470947266","25.287601470947266","22.969053268432617","22.969053268432617","22.969053268432617","24.980649948120117","24.980649948120117","24.980649948120117","23.66501235961914","23.66501235961914","23.66501235961914","23.016706466674805","23.016706466674805","23.016706466674805","26.72687339782715","26.72687339782715","26.72687339782715","24.430063247680664","24.430063247680664","24.430063247680664","24.388736724853516","24.388736724853516","24.388736724853516","23.026527404785156","23.026527404785156","23.026527404785156","23.586145401000977","23.586145401000977","23.586145401000977"
"14160","23.92171859741211","23.92171859741211","23.92171859741211","24.45841407775879","24.45841407775879","24.45841407775879","24.979726791381836","24.979726791381836","24.979726791381836","24.844480514526367","24.844480514526367","24.844480514526367","25.347515106201172","25.347515106201172","25.347515106201172","25.83921241760254","25.83921241760254","25.83921241760254","26.3181095123291","26.3181095123291","26.3181095123291","26.774372100830078","26.774372100830078","26.774372100830078","27.585351943969727","27.585351943969727","27.585351943969727","23.462139129638672","23.462139129638672","23.462139129638672","24.001785278320312","24.001785278320312","24.001785278320312","24.640872955322266","24.640872955322266","24.640872955322266","23.992446899414062","23.992446899414062","23.992446899414062","24.962223052978516","24.962223052978516","24.962223052978516","24.419593811035156","24.419593811035156","24.419593811035156","23.911373138427734","23.911373138427734","23.911373138427734","25.784042358398438","25.784042358398438","25.784042358398438","24.50992774963379","24.50992774963379","24.50992774963379","22.43780517578125","22.43780517578125","22.43780517578125","24.00638198852539","24.00638198852539","24.00638198852539","25.267248153686523","25.267248153686523","25.267248153686523","22.947912216186523","22.947912216186523","22.947912216186523","25.123981475830078","25.123981475830078","25.123981475830078","23.65494155883789","23.65494155883789","23.65494155883789","23.146507263183594","23.146507263183594","23.146507263183594","26.806737899780273","26.806737899780273","26.806737899780273","24.40462303161621","24.40462303161621","24.40462303161621","24.39949607849121","24.39949607849121","24.39949607849121","23.019006729125977","23.019006729125977","23.019006729125977","23.591264724731445","23.591264724731445","23.591264724731445"
"14240","23.88578987121582","23.88578987121582","23.88578987121582","24.420339584350586","24.420339584350586","24.420339584350586","25.0010929107666","25.0010929107666","25.0010929107666","24.863204956054688","24.863204956054688","24.863204956054688","25.35480308532715","25.35480308532715","25.35480308532715","25.881622314453125","25.881622314453125","25.881622314453125","26.218204498291016","26.218204498291016","26.218204498291016","26.810199737548828","26.810199737548828","26.810199737548828","27.58623695373535","27.58623695373535","27.58623695373535","23.50704002380371","23.50704002380371","23.50704002380371","24.04202651977539","24.04202651977539","24.04202651977539","24.648040771484375","24.648040771484375","24.648040771484375","23.86585807800293","23.86585807800293","23.86585807800293","24.96653175354004","24.96653175354004","24.96653175354004","24.405630111694336","24.405630111694336","24.405630111694336","23.92288589477539","23.92288589477539","23.92288589477539","25.790170669555664","25.790170669555664","25.790170669555664","24.547046661376953","24.547046661376953","24.547046661376953","22.362319946289062","22.362319946289062","22.362319946289062","24.094539642333984","24.094539642333984","24.094539642333984","25.3338623046875","25.3338623046875","25.3338623046875","22.98059844970703","22.98059844970703","22.98059844970703","24.90213394165039","24.90213394165039","24.90213394165039","23.59715461730957","23.59715461730957","23.59715461730957","23.059179306030273","23.059179306030273","23.059179306030273","26.78890037536621","26.78890037536621","26.78890037536621","24.415027618408203","24.415027618408203","24.415027618408203","24.365446090698242","24.365446090698242","24.365446090698242","23.019798278808594","23.019798278808594","23.019798278808594","23.560012817382812","23.560012817382812","23.560012817382812"
"14320","23.970623016357422","23.970623016357422","23.970623016357422","24.39122200012207","24.39122200012207","24.39122200012207","24.994325637817383","24.994325637817383","24.994325637817383","24.89854621887207","24.89854621887207","24.89854621887207","25.371112823486328","25.371112823486328","25.371112823486328","25.922916412353516","25.922916412353516","25.922916412353516","26.259878158569336","26.259878158569336","26.259878158569336","26.804677963256836","26.804677963256836","26.804677963256836","27.537450790405273","27.537450790405273","27.537450790405273","23.439990997314453","23.439990997314453","23.439990997314453","23.95345687866211","23.95345687866211","23.95345687866211","24.67588233947754","24.67588233947754","24.67588233947754","23.912092208862305","23.912092208862305","23.912092208862305","24.97419548034668","24.97419548034668","24.97419548034668","24.40109634399414","24.40109634399414","24.40109634399414","23.92405128479004","23.92405128479004","23.92405128479004","25.73233413696289","25.73233413696289","25.73233413696289","24.514467239379883","24.514467239379883","24.514467239379883","22.33437728881836","22.33437728881836","22.33437728881836","23.96702766418457","23.96702766418457","23.96702766418457","25.292789459228516","25.292789459228516","25.292789459228516","22.959177017211914","22.959177017211914","22.959177017211914","25.05434226989746","25.05434226989746","25.05434226989746","23.610883712768555","23.610883712768555","23.610883712768555","23.102340698242188","23.102340698242188","23.102340698242188","26.761661529541016","26.761661529541016","26.761661529541016","24.361820220947266","24.361820220947266","24.361820220947266","24.381343841552734","24.381343841552734","24.381343841552734","23.054527282714844","23.054527282714844","23.054527282714844","23.567413330078125","23.567413330078125","23.567413330078125"
"14400","23.94683837890625","23.94683837890625","23.94683837890625","24.43943977355957","24.43943977355957","24.43943977355957","25.022480010986328","25.022480010986328","25.022480010986328","24.843280792236328","24.843280792236328","24.843280792236328","25.384201049804688","25.384201049804688","25.384201049804688","25.89675521850586","25.89675521850586","25.89675521850586","26.148029327392578","26.148029327392578","26.148029327392578","26.795124053955078","26.795124053955078","26.795124053955078","27.579357147216797","27.579357147216797","27.579357147216797","23.442873001098633","23.442873001098633","23.442873001098633","23.99273109436035","23.99273109436035","23.99273109436035","24.7088623046875","24.7088623046875","24.7088623046875","23.926353454589844","23.926353454589844","23.926353454589844","24.990734100341797","24.990734100341797","24.990734100341797","24.493560791015625","24.493560791015625","24.493560791015625","23.939146041870117","23.939146041870117","23.939146041870117","25.779613494873047","25.779613494873047","25.779613494873047","24.506790161132812","24.506790161132812","24.506790161132812","22.38058853149414","22.38058853149414","22.38058853149414","24.052814483642578","24.052814483642578","24.052814483642578","25.297765731811523","25.297765731811523","25.297765731811523","22.954402923583984","22.954402923583984","22.954402923583984","25.059064865112305","25.059064865112305","25.059064865112305","23.663589477539062","23.663589477539062","23.663589477539062","23.103986740112305","23.103986740112305","23.103986740112305","26.82156753540039","26.82156753540039","26.82156753540039","24.43333625793457","24.43333625793457","24.43333625793457","24.3784236907959","24.3784236907959","24.3784236907959","23.066089630126953","23.066089630126953","23.066089630126953","23.600780487060547","23.600780487060547","23.600780487060547"
"14480","23.974266052246094","23.974266052246094","23.974266052246094","24.41482162475586","24.41482162475586","24.41482162475586","24.977493286132812","24.977493286132812","24.977493286132812","24.833065032958984","24.833065032958984","24.833065032958984","25.385162353515625","25.385162353515625","25.385162353515625","25.87591552734375","25.87591552734375","25.87591552734375","26.205368041992188","26.205368041992188","26.205368041992188","26.819849014282227","26.819849014282227","26.819849014282227","27.55184555053711","27.55184555053711","27.55184555053711","23.419788360595703","23.419788360595703","23.419788360595703","24.063701629638672","24.063701629638672","24.063701629638672","24.678760528564453","24.678760528564453","24.678760528564453","23.9420108795166","23.9420108795166","23.9420108795166","24.996252059936523","24.996252059936523","24.996252059936523","24.37684440612793","24.37684440612793","24.37684440612793","23.94674301147461","23.94674301147461","23.94674301147461","25.787548065185547","25.787548065185547","25.787548065185547","24.52120590209961","24.52120590209961","24.52120590209961","22.352230072021484","22.352230072021484","22.352230072021484","23.918315887451172","23.918315887451172","23.918315887451172","25.298206329345703","25.298206329345703","25.298206329345703","22.997690200805664","22.997690200805664","22.997690200805664","25.03658676147461","25.03658676147461","25.03658676147461","23.585954666137695","23.585954666137695","23.585954666137695","23.105693817138672","23.105693817138672","23.105693817138672","26.77533531188965","26.77533531188965","26.77533531188965","24.445194244384766","24.445194244384766","24.445194244384766","24.364505767822266","24.364505767822266","24.364505767822266","23.005964279174805","23.005964279174805","23.005964279174805","23.56908416748047","23.56908416748047","23.56908416748047"
"14560","23.970369338989258","23.970369338989258","23.970369338989258","24.431392669677734","24.431392669677734","24.431392669677734","25.016368865966797","25.016368865966797","25.016368865966797","24.878246307373047","24.878246307373047","24.878246307373047","25.3447265625","25.3447265625","25.3447265625","25.879302978515625","25.879302978515625","25.879302978515625","26.322757720947266","26.322757720947266","26.322757720947266","26.853927612304688","26.853927612304688","26.853927612304688","27.62019920349121","27.62019920349121","27.62019920349121","23.524417877197266","23.524417877197266","23.524417877197266","24.012866973876953","24.012866973876953","24.012866973876953","24.731781005859375","24.731781005859375","24.731781005859375","23.868989944458008","23.868989944458008","23.868989944458008","24.99604034423828","24.99604034423828","24.99604034423828","24.427186965942383","24.427186965942383","24.427186965942383","23.969684600830078","23.969684600830078","23.969684600830078","25.79067039489746","25.79067039489746","25.79067039489746","24.46285057067871","24.46285057067871","24.46285057067871","22.380352020263672","22.380352020263672","22.380352020263672","24.014734268188477","24.014734268188477","24.014734268188477","25.326539993286133","25.326539993286133","25.326539993286133","22.958703994750977","22.958703994750977","22.958703994750977","25.123476028442383","25.123476028442383","25.123476028442383","23.638961791992188","23.638961791992188","23.638961791992188","23.033349990844727","23.033349990844727","23.033349990844727","26.802932739257812","26.802932739257812","26.802932739257812","24.4305477142334","24.4305477142334","24.4305477142334","24.38202667236328","24.38202667236328","24.38202667236328","23.000865936279297","23.000865936279297","23.000865936279297","23.596223831176758","23.596223831176758","23.596223831176758"
"14640","23.996366500854492","23.996366500854492","23.996366500854492","24.4520206451416","24.4520206451416","24.4520206451416","25.04192543029785","25.04192543029785","25.04192543029785","24.860374450683594","24.860374450683594","24.860374450683594","25.342845916748047","25.342845916748047","25.342845916748047","25.9051570892334","25.9051570892334","25.9051570892334","26.37334632873535","26.37334632873535","26.37334632873535","26.9715518951416","26.9715518951416","26.9715518951416","27.59853744506836","27.59853744506836","27.59853744506836","23.521251678466797","23.521251678466797","23.521251678466797","24.06875991821289","24.06875991821289","24.06875991821289","24.713729858398438","24.713729858398438","24.713729858398438","23.92234992980957","23.92234992980957","23.92234992980957","24.993820190429688","24.993820190429688","24.993820190429688","24.46929931640625","24.46929931640625","24.46929931640625","23.949373245239258","23.949373245239258","23.949373245239258","25.84282875061035","25.84282875061035","25.84282875061035","24.53717613220215","24.53717613220215","24.53717613220215","22.38205337524414","22.38205337524414","22.38205337524414","23.97831153869629","23.97831153869629","23.97831153869629","25.312042236328125","25.312042236328125","25.312042236328125","22.99042510986328","22.99042510986328","22.99042510986328","25.07103157043457","25.07103157043457","25.07103157043457","23.674551010131836","23.674551010131836","23.674551010131836","23.056087493896484","23.056087493896484","23.056087493896484","26.81891441345215","26.81891441345215","26.81891441345215","24.429182052612305","24.429182052612305","24.429182052612305","24.395360946655273","24.395360946655273","24.395360946655273","23.03178596496582","23.03178596496582","23.03178596496582","23.624052047729492","23.624052047729492","23.624052047729492"
"14720","23.97857093811035","23.97857093811035","23.97857093811035","24.474536895751953","24.474536895751953","24.474536895751953","24.992136001586914","24.992136001586914","24.992136001586914","24.935115814208984","24.935115814208984","24.935115814208984","25.332866668701172","25.332866668701172","25.332866668701172","25.932376861572266","25.932376861572266","25.932376861572266","26.264719009399414","26.264719009399414","26.264719009399414","26.890644073486328","26.890644073486328","26.890644073486328","27.578937530517578","27.578937530517578","27.578937530517578","23.51756477355957","23.51756477355957","23.51756477355957","24.03633689880371","24.03633689880371","24.03633689880371","24.691823959350586","24.691823959350586","24.691823959350586","23.99811363220215","23.99811363220215","23.99811363220215","25.002723693847656","25.002723693847656","25.002723693847656","24.448719024658203","24.448719024658203","24.448719024658203","23.946521759033203","23.946521759033203","23.946521759033203","25.821247100830078","25.821247100830078","25.821247100830078","24.479839324951172","24.479839324951172","24.479839324951172","22.35488510131836","22.35488510131836","22.35488510131836","24.01787757873535","24.01787757873535","24.01787757873535","25.299251556396484","25.299251556396484","25.299251556396484","22.950641632080078","22.950641632080078","22.950641632080078","25.023096084594727","25.023096084594727","25.023096084594727","23.56467628479004","23.56467628479004","23.56467628479004","23.130863189697266","23.130863189697266","23.130863189697266","26.791234970092773","26.791234970092773","26.791234970092773","24.408058166503906","24.408058166503906","24.408058166503906","24.39348030090332","24.39348030090332","24.39348030090332","23.046348571777344","23.046348571777344","23.046348571777344","23.586578369140625","23.586578369140625","23.586578369140625"
"14800","24.00182342529297","24.00182342529297","24.00182342529297","24.434112548828125","24.434112548828125","24.434112548828125","25.01261329650879","25.01261329650879","25.01261329650879","24.896745681762695","24.896745681762695","24.896745681762695","25.366870880126953","25.366870880126953","25.366870880126953","25.922710418701172","25.922710418701172","25.922710418701172","26.364944458007812","26.364944458007812","26.364944458007812","26.857479095458984","26.857479095458984","26.857479095458984","27.539676666259766","27.539676666259766","27.539676666259766","23.469635009765625","23.469635009765625","23.469635009765625","24.041065216064453","24.041065216064453","24.041065216064453","24.65377426147461","24.65377426147461","24.65377426147461","24.000606536865234","24.000606536865234","24.000606536865234","25.006694793701172","25.006694793701172","25.006694793701172","24.44595718383789","24.44595718383789","24.44595718383789","23.920032501220703","23.920032501220703","23.920032501220703","25.825714111328125","25.825714111328125","25.825714111328125","24.555339813232422","24.555339813232422","24.555339813232422","22.33132553100586","22.33132553100586","22.33132553100586","24.090473175048828","24.090473175048828","24.090473175048828","25.293766021728516","25.293766021728516","25.293766021728516","23.04517364501953","23.04517364501953","23.04517364501953","25.080848693847656","25.080848693847656","25.080848693847656","23.643253326416016","23.643253326416016","23.643253326416016","23.120004653930664","23.120004653930664","23.120004653930664","26.756744384765625","26.756744384765625","26.756744384765625","24.437053680419922","24.437053680419922","24.437053680419922","24.373123168945312","24.373123168945312","24.373123168945312","23.107303619384766","23.107303619384766","23.107303619384766","23.612987518310547","23.612987518310547","23.612987518310547"
"14880","23.961170196533203","23.961170196533203","23.961170196533203","24.444807052612305","24.444807052612305","24.444807052612305","25.02571678161621","25.02571678161621","25.02571678161621","24.88599967956543","24.88599967956543","24.88599967956543","25.399852752685547","25.399852752685547","25.399852752685547","25.918010711669922","25.918010711669922","25.918010711669922","26.28464698791504","26.28464698791504","26.28464698791504","26.89164161682129","26.89164161682129","26.89164161682129","27.6022891998291","27.6022891998291","27.6022891998291","23.5614013671875","23.5614013671875","23.5614013671875","24.073659896850586","24.073659896850586","24.073659896850586","24.694067001342773","24.694067001342773","24.694067001342773","24.048086166381836","24.048086166381836","24.048086166381836","25.016490936279297","25.016490936279297","25.016490936279297","24.462329864501953","24.462329864501953","24.462329864501953","23.959148406982422","23.959148406982422","23.959148406982422","25.777973175048828","25.777973175048828","25.777973175048828","24.51491928100586","24.51491928100586","24.51491928100586","22.442119598388672","22.442119598388672","22.442119598388672","23.98153305053711","23.98153305053711","23.98153305053711","25.325931549072266","25.325931549072266","25.325931549072266","23.038326263427734","23.038326263427734","23.038326263427734","25.09811019897461","25.09811019897461","25.09811019897461","23.68448257446289","23.68448257446289","23.68448257446289","23.110029220581055","23.110029220581055","23.110029220581055","26.821380615234375","26.821380615234375","26.821380615234375","24.446321487426758","24.446321487426758","24.446321487426758","24.392314910888672","24.392314910888672","24.392314910888672","23.075725555419922","23.075725555419922","23.075725555419922","23.610286712646484","23.610286712646484","23.610286712646484"
"14960","23.91304588317871","23.91304588317871","23.91304588317871","24.51713752746582","24.51713752746582","24.51713752746582","24.99614906311035","24.99614906311035","24.99614906311035","24.87407875061035","24.87407875061035","24.87407875061035","25.34984016418457","25.34984016418457","25.34984016418457","25.9050235748291","25.9050235748291","25.9050235748291","26.29892349243164","26.29892349243164","26.29892349243164","26.932153701782227","26.932153701782227","26.932153701782227","27.577478408813477","27.577478408813477","27.577478408813477","23.471973419189453","23.471973419189453","23.471973419189453","24.10335922241211","24.10335922241211","24.10335922241211","24.697086334228516","24.697086334228516","24.697086334228516","23.921552658081055","23.921552658081055","23.921552658081055","24.98752784729004","24.98752784729004","24.98752784729004","24.426044464111328","24.426044464111328","24.426044464111328","23.953092575073242","23.953092575073242","23.953092575073242","25.80389404296875","25.80389404296875","25.80389404296875","24.541088104248047","24.541088104248047","24.541088104248047","22.326236724853516","22.326236724853516","22.326236724853516","24.04753875732422","24.04753875732422","24.04753875732422","25.311710357666016","25.311710357666016","25.311710357666016","23.087602615356445","23.087602615356445","23.087602615356445","25.06558609008789","25.06558609008789","25.06558609008789","23.69164276123047","23.69164276123047","23.69164276123047","23.10860824584961","23.10860824584961","23.10860824584961","26.832813262939453","26.832813262939453","26.832813262939453","24.43749237060547","24.43749237060547","24.43749237060547","24.40858268737793","24.40858268737793","24.40858268737793","23.014902114868164","23.014902114868164","23.014902114868164","23.642087936401367","23.642087936401367","23.642087936401367"
