"Step","12139481_240930_010246S30_UN128_CN128 - val_psnr","12139481_240930_010246S30_UN128_CN128 - val_psnr__MIN","12139481_240930_010246S30_UN128_CN128 - val_psnr__MAX","12139557_240930_010100S20_UN128_CN128 - val_psnr","12139557_240930_010100S20_UN128_CN128 - val_psnr__MIN","12139557_240930_010100S20_UN128_CN128 - val_psnr__MAX","12139552_240930_004322S10_UN128_CN128 - val_psnr","12139552_240930_004322S10_UN128_CN128 - val_psnr__MIN","12139552_240930_004322S10_UN128_CN128 - val_psnr__MAX","12139539_240930_001813S30_UN128_CN128 - val_psnr","12139539_240930_001813S30_UN128_CN128 - val_psnr__MIN","12139539_240930_001813S30_UN128_CN128 - val_psnr__MAX","12139537_240930_001549S10_UN128_CN128 - val_psnr","12139537_240930_001549S10_UN128_CN128 - val_psnr__MIN","12139537_240930_001549S10_UN128_CN128 - val_psnr__MAX","12139531_240929_235839S30_UN128_CN128 - val_psnr","12139531_240929_235839S30_UN128_CN128 - val_psnr__MIN","12139531_240929_235839S30_UN128_CN128 - val_psnr__MAX","12139530_240929_235839S20_UN128_CN128 - val_psnr","12139530_240929_235839S20_UN128_CN128 - val_psnr__MIN","12139530_240929_235839S20_UN128_CN128 - val_psnr__MAX","12139529_240929_235239S10_UN128_CN128 - val_psnr","12139529_240929_235239S10_UN128_CN128 - val_psnr__MIN","12139529_240929_235239S10_UN128_CN128 - val_psnr__MAX","12139523_240929_232850S30_UN128_CN128 - val_psnr","12139523_240929_232850S30_UN128_CN128 - val_psnr__MIN","12139523_240929_232850S30_UN128_CN128 - val_psnr__MAX","12139522_240929_232403S20_UN128_CN128 - val_psnr","12139522_240929_232403S20_UN128_CN128 - val_psnr__MIN","12139522_240929_232403S20_UN128_CN128 - val_psnr__MAX","12139521_240929_232338S10_UN128_CN128 - val_psnr","12139521_240929_232338S10_UN128_CN128 - val_psnr__MIN","12139521_240929_232338S10_UN128_CN128 - val_psnr__MAX","12139517_240929_232222S30_UN128_CN128 - val_psnr","12139517_240929_232222S30_UN128_CN128 - val_psnr__MIN","12139517_240929_232222S30_UN128_CN128 - val_psnr__MAX","12139516_240929_232149S20_UN128_CN128 - val_psnr","12139516_240929_232149S20_UN128_CN128 - val_psnr__MIN","12139516_240929_232149S20_UN128_CN128 - val_psnr__MAX","12139515_240929_232133S10_UN128_CN128 - val_psnr","12139515_240929_232133S10_UN128_CN128 - val_psnr__MIN","12139515_240929_232133S10_UN128_CN128 - val_psnr__MAX","12139491_240929_231730S10_UN128 - val_psnr","12139491_240929_231730S10_UN128 - val_psnr__MIN","12139491_240929_231730S10_UN128 - val_psnr__MAX","12139492_240929_231730S20_UN128 - val_psnr","12139492_240929_231730S20_UN128 - val_psnr__MIN","12139492_240929_231730S20_UN128 - val_psnr__MAX","12139487_240929_231736S30_UN128 - val_psnr","12139487_240929_231736S30_UN128 - val_psnr__MIN","12139487_240929_231736S30_UN128 - val_psnr__MAX","12139485_240929_231732S10_UN128 - val_psnr","12139485_240929_231732S10_UN128 - val_psnr__MIN","12139485_240929_231732S10_UN128 - val_psnr__MAX","12139497_240929_231734S10_UN128 - val_psnr","12139497_240929_231734S10_UN128 - val_psnr__MIN","12139497_240929_231734S10_UN128 - val_psnr__MAX","12139498_240929_231734S20_UN128 - val_psnr","12139498_240929_231734S20_UN128 - val_psnr__MIN","12139498_240929_231734S20_UN128 - val_psnr__MAX","12139486_240929_231732S20_UN128 - val_psnr","12139486_240929_231732S20_UN128 - val_psnr__MIN","12139486_240929_231732S20_UN128 - val_psnr__MAX","12139499_240929_231732S30_UN128 - val_psnr","12139499_240929_231732S30_UN128 - val_psnr__MIN","12139499_240929_231732S30_UN128 - val_psnr__MAX","12139504_240929_231707S20_UN128 - val_psnr","12139504_240929_231707S20_UN128 - val_psnr__MIN","12139504_240929_231707S20_UN128 - val_psnr__MAX","12139505_240929_231707S30_UN128 - val_psnr","12139505_240929_231707S30_UN128 - val_psnr__MIN","12139505_240929_231707S30_UN128 - val_psnr__MAX","12139503_240929_231707S10_UN128 - val_psnr","12139503_240929_231707S10_UN128 - val_psnr__MIN","12139503_240929_231707S10_UN128 - val_psnr__MAX","12139510_240929_231705S20_UN128 - val_psnr","12139510_240929_231705S20_UN128 - val_psnr__MIN","12139510_240929_231705S20_UN128 - val_psnr__MAX","12139509_240929_231705S10_UN128 - val_psnr","12139509_240929_231705S10_UN128 - val_psnr__MIN","12139509_240929_231705S10_UN128 - val_psnr__MAX","12139511_240929_231657S30_UN128 - val_psnr","12139511_240929_231657S30_UN128 - val_psnr__MIN","12139511_240929_231657S30_UN128 - val_psnr__MAX"
"880","22.389476776123047","22.389476776123047","22.389476776123047","23.111286163330078","23.111286163330078","23.111286163330078","24.02141571044922","24.02141571044922","24.02141571044922","23.392539978027344","23.392539978027344","23.392539978027344","24.99467658996582","24.99467658996582","24.99467658996582","24.01016616821289","24.01016616821289","24.01016616821289","25.020090103149414","25.020090103149414","25.020090103149414","26.398174285888672","26.398174285888672","26.398174285888672","21.629934310913086","21.629934310913086","21.629934310913086","22.492576599121094","22.492576599121094","22.492576599121094","23.543651580810547","23.543651580810547","23.543651580810547","22.4049015045166","22.4049015045166","22.4049015045166","22.98838233947754","22.98838233947754","22.98838233947754","24.186004638671875","24.186004638671875","24.186004638671875","23.45146942138672","23.45146942138672","23.45146942138672","22.278026580810547","22.278026580810547","22.278026580810547","22.11048698425293","22.11048698425293","22.11048698425293","24.01980209350586","24.01980209350586","24.01980209350586","26.14291763305664","26.14291763305664","26.14291763305664","24.60297203063965","24.60297203063965","24.60297203063965","22.86996078491211","22.86996078491211","22.86996078491211","23.614763259887695","23.614763259887695","23.614763259887695","23.82059097290039","23.82059097290039","23.82059097290039","23.10616683959961","23.10616683959961","23.10616683959961","24.732467651367188","24.732467651367188","24.732467651367188","22.823949813842773","22.823949813842773","22.823949813842773","23.873382568359375","23.873382568359375","23.873382568359375","22.02898597717285","22.02898597717285","22.02898597717285"
"960","22.363101959228516","22.363101959228516","22.363101959228516","23.147197723388672","23.147197723388672","23.147197723388672","24.033885955810547","24.033885955810547","24.033885955810547","23.415660858154297","23.415660858154297","23.415660858154297","25.041170120239258","25.041170120239258","25.041170120239258","24.110790252685547","24.110790252685547","24.110790252685547","25.152568817138672","25.152568817138672","25.152568817138672","26.36130142211914","26.36130142211914","26.36130142211914","21.82773780822754","21.82773780822754","21.82773780822754","22.555171966552734","22.555171966552734","22.555171966552734","23.600534439086914","23.600534439086914","23.600534439086914","22.463077545166016","22.463077545166016","22.463077545166016","23.08029556274414","23.08029556274414","23.08029556274414","24.18910026550293","24.18910026550293","24.18910026550293","23.42197608947754","23.42197608947754","23.42197608947754","22.294551849365234","22.294551849365234","22.294551849365234","22.218791961669922","22.218791961669922","22.218791961669922","24.03874969482422","24.03874969482422","24.03874969482422","26.17361831665039","26.17361831665039","26.17361831665039","24.693546295166016","24.693546295166016","24.693546295166016","22.943653106689453","22.943653106689453","22.943653106689453","23.781341552734375","23.781341552734375","23.781341552734375","23.907146453857422","23.907146453857422","23.907146453857422","23.120912551879883","23.120912551879883","23.120912551879883","24.847394943237305","24.847394943237305","24.847394943237305","22.859867095947266","22.859867095947266","22.859867095947266","23.924638748168945","23.924638748168945","23.924638748168945","22.075769424438477","22.075769424438477","22.075769424438477"
"1040","22.565811157226562","22.565811157226562","22.565811157226562","23.194772720336914","23.194772720336914","23.194772720336914","24.05678939819336","24.05678939819336","24.05678939819336","23.50962257385254","23.50962257385254","23.50962257385254","25.080928802490234","25.080928802490234","25.080928802490234","24.224811553955078","24.224811553955078","24.224811553955078","25.173059463500977","25.173059463500977","25.173059463500977","26.535709381103516","26.535709381103516","26.535709381103516","21.886783599853516","21.886783599853516","21.886783599853516","22.549985885620117","22.549985885620117","22.549985885620117","23.634601593017578","23.634601593017578","23.634601593017578","22.522573471069336","22.522573471069336","22.522573471069336","23.122547149658203","23.122547149658203","23.122547149658203","24.190502166748047","24.190502166748047","24.190502166748047","23.53920555114746","23.53920555114746","23.53920555114746","22.326990127563477","22.326990127563477","22.326990127563477","22.308055877685547","22.308055877685547","22.308055877685547","24.02882194519043","24.02882194519043","24.02882194519043","26.262948989868164","26.262948989868164","26.262948989868164","24.761520385742188","24.761520385742188","24.761520385742188","22.968204498291016","22.968204498291016","22.968204498291016","23.8802433013916","23.8802433013916","23.8802433013916","23.897430419921875","23.897430419921875","23.897430419921875","23.230573654174805","23.230573654174805","23.230573654174805","24.852380752563477","24.852380752563477","24.852380752563477","22.971803665161133","22.971803665161133","22.971803665161133","23.946348190307617","23.946348190307617","23.946348190307617","22.257352828979492","22.257352828979492","22.257352828979492"
"1120","22.479555130004883","22.479555130004883","22.479555130004883","23.258451461791992","23.258451461791992","23.258451461791992","24.131168365478516","24.131168365478516","24.131168365478516","23.45693588256836","23.45693588256836","23.45693588256836","25.03408432006836","25.03408432006836","25.03408432006836","24.348588943481445","24.348588943481445","24.348588943481445","25.270614624023438","25.270614624023438","25.270614624023438","26.539764404296875","26.539764404296875","26.539764404296875","21.952775955200195","21.952775955200195","21.952775955200195","22.716981887817383","22.716981887817383","22.716981887817383","23.62890625","23.62890625","23.62890625","22.378063201904297","22.378063201904297","22.378063201904297","23.313566207885742","23.313566207885742","23.313566207885742","24.27523422241211","24.27523422241211","24.27523422241211","23.534400939941406","23.534400939941406","23.534400939941406","22.48817253112793","22.48817253112793","22.48817253112793","22.22369956970215","22.22369956970215","22.22369956970215","24.102977752685547","24.102977752685547","24.102977752685547","26.236169815063477","26.236169815063477","26.236169815063477","24.805870056152344","24.805870056152344","24.805870056152344","23.09517478942871","23.09517478942871","23.09517478942871","23.988025665283203","23.988025665283203","23.988025665283203","24.0556697845459","24.0556697845459","24.0556697845459","23.230152130126953","23.230152130126953","23.230152130126953","24.861614227294922","24.861614227294922","24.861614227294922","22.99248504638672","22.99248504638672","22.99248504638672","23.904396057128906","23.904396057128906","23.904396057128906","22.19694709777832","22.19694709777832","22.19694709777832"
"1200","22.66581153869629","22.66581153869629","22.66581153869629","23.27815818786621","23.27815818786621","23.27815818786621","24.216455459594727","24.216455459594727","24.216455459594727","23.60396957397461","23.60396957397461","23.60396957397461","25.168445587158203","25.168445587158203","25.168445587158203","24.2689151763916","24.2689151763916","24.2689151763916","25.219970703125","25.219970703125","25.219970703125","26.574726104736328","26.574726104736328","26.574726104736328","21.95130729675293","21.95130729675293","21.95130729675293","22.60125160217285","22.60125160217285","22.60125160217285","23.72865104675293","23.72865104675293","23.72865104675293","22.500247955322266","22.500247955322266","22.500247955322266","23.278339385986328","23.278339385986328","23.278339385986328","24.25676918029785","24.25676918029785","24.25676918029785","23.614946365356445","23.614946365356445","23.614946365356445","22.329069137573242","22.329069137573242","22.329069137573242","22.301071166992188","22.301071166992188","22.301071166992188","24.12103271484375","24.12103271484375","24.12103271484375","26.33111000061035","26.33111000061035","26.33111000061035","24.821056365966797","24.821056365966797","24.821056365966797","23.058582305908203","23.058582305908203","23.058582305908203","23.93392562866211","23.93392562866211","23.93392562866211","24.06572914123535","24.06572914123535","24.06572914123535","23.34762191772461","23.34762191772461","23.34762191772461","24.96194076538086","24.96194076538086","24.96194076538086","22.921430587768555","22.921430587768555","22.921430587768555","24.0386905670166","24.0386905670166","24.0386905670166","22.392595291137695","22.392595291137695","22.392595291137695"
"1280","22.573328018188477","22.573328018188477","22.573328018188477","23.280941009521484","23.280941009521484","23.280941009521484","24.191572189331055","24.191572189331055","24.191572189331055","23.555204391479492","23.555204391479492","23.555204391479492","25.136083602905273","25.136083602905273","25.136083602905273","24.160476684570312","24.160476684570312","24.160476684570312","25.348020553588867","25.348020553588867","25.348020553588867","26.535762786865234","26.535762786865234","26.535762786865234","21.938556671142578","21.938556671142578","21.938556671142578","22.712797164916992","22.712797164916992","22.712797164916992","23.742015838623047","23.742015838623047","23.742015838623047","22.535551071166992","22.535551071166992","22.535551071166992","23.33108139038086","23.33108139038086","23.33108139038086","24.268518447875977","24.268518447875977","24.268518447875977","23.613998413085938","23.613998413085938","23.613998413085938","22.460302352905273","22.460302352905273","22.460302352905273","22.329957962036133","22.329957962036133","22.329957962036133","24.12686538696289","24.12686538696289","24.12686538696289","26.32040786743164","26.32040786743164","26.32040786743164","24.886737823486328","24.886737823486328","24.886737823486328","23.14381980895996","23.14381980895996","23.14381980895996","23.933618545532227","23.933618545532227","23.933618545532227","24.029939651489258","24.029939651489258","24.029939651489258","23.290027618408203","23.290027618408203","23.290027618408203","24.933563232421875","24.933563232421875","24.933563232421875","23.013036727905273","23.013036727905273","23.013036727905273","24.03458023071289","24.03458023071289","24.03458023071289","22.254215240478516","22.254215240478516","22.254215240478516"
"1360","22.78245735168457","22.78245735168457","22.78245735168457","23.378145217895508","23.378145217895508","23.378145217895508","24.27434539794922","24.27434539794922","24.27434539794922","23.67632484436035","23.67632484436035","23.67632484436035","25.191619873046875","25.191619873046875","25.191619873046875","24.44002914428711","24.44002914428711","24.44002914428711","25.44461441040039","25.44461441040039","25.44461441040039","26.5966854095459","26.5966854095459","26.5966854095459","21.976762771606445","21.976762771606445","21.976762771606445","22.86985969543457","22.86985969543457","22.86985969543457","23.743816375732422","23.743816375732422","23.743816375732422","22.57918930053711","22.57918930053711","22.57918930053711","23.385883331298828","23.385883331298828","23.385883331298828","24.363513946533203","24.363513946533203","24.363513946533203","23.614734649658203","23.614734649658203","23.614734649658203","22.586320877075195","22.586320877075195","22.586320877075195","22.394817352294922","22.394817352294922","22.394817352294922","24.133865356445312","24.133865356445312","24.133865356445312","26.338027954101562","26.338027954101562","26.338027954101562","24.987613677978516","24.987613677978516","24.987613677978516","23.180627822875977","23.180627822875977","23.180627822875977","24.16045570373535","24.16045570373535","24.16045570373535","24.075769424438477","24.075769424438477","24.075769424438477","23.401065826416016","23.401065826416016","23.401065826416016","24.95439338684082","24.95439338684082","24.95439338684082","23.134660720825195","23.134660720825195","23.134660720825195","24.06978988647461","24.06978988647461","24.06978988647461","22.46355628967285","22.46355628967285","22.46355628967285"
"1440","22.748416900634766","22.748416900634766","22.748416900634766","23.420291900634766","23.420291900634766","23.420291900634766","24.26007843017578","24.26007843017578","24.26007843017578","23.624658584594727","23.624658584594727","23.624658584594727","25.18326759338379","25.18326759338379","25.18326759338379","24.458187103271484","24.458187103271484","24.458187103271484","25.480514526367188","25.480514526367188","25.480514526367188","26.716922760009766","26.716922760009766","26.716922760009766","22.140409469604492","22.140409469604492","22.140409469604492","22.892955780029297","22.892955780029297","22.892955780029297","23.80089569091797","23.80089569091797","23.80089569091797","22.71282386779785","22.71282386779785","22.71282386779785","23.413143157958984","23.413143157958984","23.413143157958984","24.328689575195312","24.328689575195312","24.328689575195312","23.672321319580078","23.672321319580078","23.672321319580078","22.60033416748047","22.60033416748047","22.60033416748047","22.484554290771484","22.484554290771484","22.484554290771484","24.13863182067871","24.13863182067871","24.13863182067871","26.3927059173584","26.3927059173584","26.3927059173584","25.03704071044922","25.03704071044922","25.03704071044922","23.23548126220703","23.23548126220703","23.23548126220703","24.057125091552734","24.057125091552734","24.057125091552734","24.209766387939453","24.209766387939453","24.209766387939453","23.336938858032227","23.336938858032227","23.336938858032227","24.946006774902344","24.946006774902344","24.946006774902344","23.124324798583984","23.124324798583984","23.124324798583984","24.12244987487793","24.12244987487793","24.12244987487793","22.41763687133789","22.41763687133789","22.41763687133789"
"1520","22.79488182067871","22.79488182067871","22.79488182067871","23.485919952392578","23.485919952392578","23.485919952392578","24.289873123168945","24.289873123168945","24.289873123168945","23.71660614013672","23.71660614013672","23.71660614013672","25.279329299926758","25.279329299926758","25.279329299926758","24.601594924926758","24.601594924926758","24.601594924926758","25.490642547607422","25.490642547607422","25.490642547607422","26.690231323242188","26.690231323242188","26.690231323242188","22.147262573242188","22.147262573242188","22.147262573242188","22.962678909301758","22.962678909301758","22.962678909301758","23.848390579223633","23.848390579223633","23.848390579223633","22.75321388244629","22.75321388244629","22.75321388244629","23.41954231262207","23.41954231262207","23.41954231262207","24.39865493774414","24.39865493774414","24.39865493774414","23.701019287109375","23.701019287109375","23.701019287109375","22.634572982788086","22.634572982788086","22.634572982788086","22.533905029296875","22.533905029296875","22.533905029296875","24.22252655029297","24.22252655029297","24.22252655029297","26.407241821289062","26.407241821289062","26.407241821289062","25.066181182861328","25.066181182861328","25.066181182861328","23.20607566833496","23.20607566833496","23.20607566833496","24.19536018371582","24.19536018371582","24.19536018371582","24.20342254638672","24.20342254638672","24.20342254638672","23.459320068359375","23.459320068359375","23.459320068359375","25.008405685424805","25.008405685424805","25.008405685424805","23.16345977783203","23.16345977783203","23.16345977783203","24.130117416381836","24.130117416381836","24.130117416381836","22.481130599975586","22.481130599975586","22.481130599975586"
"1600","22.854658126831055","22.854658126831055","22.854658126831055","23.48276138305664","23.48276138305664","23.48276138305664","24.32621955871582","24.32621955871582","24.32621955871582","23.861881256103516","23.861881256103516","23.861881256103516","25.258319854736328","25.258319854736328","25.258319854736328","24.75877571105957","24.75877571105957","24.75877571105957","25.595233917236328","25.595233917236328","25.595233917236328","26.794668197631836","26.794668197631836","26.794668197631836","22.193239212036133","22.193239212036133","22.193239212036133","22.906665802001953","22.906665802001953","22.906665802001953","23.86208152770996","23.86208152770996","23.86208152770996","22.836246490478516","22.836246490478516","22.836246490478516","23.454105377197266","23.454105377197266","23.454105377197266","24.38772964477539","24.38772964477539","24.38772964477539","23.719066619873047","23.719066619873047","23.719066619873047","22.612010955810547","22.612010955810547","22.612010955810547","22.575679779052734","22.575679779052734","22.575679779052734","24.210201263427734","24.210201263427734","24.210201263427734","26.487014770507812","26.487014770507812","26.487014770507812","25.13791275024414","25.13791275024414","25.13791275024414","23.290271759033203","23.290271759033203","23.290271759033203","24.382944107055664","24.382944107055664","24.382944107055664","24.237712860107422","24.237712860107422","24.237712860107422","23.44576644897461","23.44576644897461","23.44576644897461","25.037508010864258","25.037508010864258","25.037508010864258","23.188451766967773","23.188451766967773","23.188451766967773","24.16436767578125","24.16436767578125","24.16436767578125","22.498437881469727","22.498437881469727","22.498437881469727"
"1680","22.89524269104004","22.89524269104004","22.89524269104004","23.517623901367188","23.517623901367188","23.517623901367188","24.357009887695312","24.357009887695312","24.357009887695312","23.819005966186523","23.819005966186523","23.819005966186523","25.25969696044922","25.25969696044922","25.25969696044922","24.706989288330078","24.706989288330078","24.706989288330078","25.622289657592773","25.622289657592773","25.622289657592773","26.732418060302734","26.732418060302734","26.732418060302734","22.255077362060547","22.255077362060547","22.255077362060547","22.95766258239746","22.95766258239746","22.95766258239746","23.891448974609375","23.891448974609375","23.891448974609375","22.82320785522461","22.82320785522461","22.82320785522461","23.549823760986328","23.549823760986328","23.549823760986328","24.412853240966797","24.412853240966797","24.412853240966797","23.757240295410156","23.757240295410156","23.757240295410156","22.702316284179688","22.702316284179688","22.702316284179688","22.430585861206055","22.430585861206055","22.430585861206055","24.244007110595703","24.244007110595703","24.244007110595703","26.48171043395996","26.48171043395996","26.48171043395996","25.210256576538086","25.210256576538086","25.210256576538086","23.314064025878906","23.314064025878906","23.314064025878906","24.45949935913086","24.45949935913086","24.45949935913086","24.283157348632812","24.283157348632812","24.283157348632812","23.5174560546875","23.5174560546875","23.5174560546875","25.051067352294922","25.051067352294922","25.051067352294922","23.261585235595703","23.261585235595703","23.261585235595703","24.168598175048828","24.168598175048828","24.168598175048828","22.550397872924805","22.550397872924805","22.550397872924805"
"1760","22.90753173828125","22.90753173828125","22.90753173828125","23.527658462524414","23.527658462524414","23.527658462524414","24.394481658935547","24.394481658935547","24.394481658935547","23.909687042236328","23.909687042236328","23.909687042236328","25.316736221313477","25.316736221313477","25.316736221313477","24.673419952392578","24.673419952392578","24.673419952392578","25.67572021484375","25.67572021484375","25.67572021484375","26.820608139038086","26.820608139038086","26.820608139038086","22.21141815185547","22.21141815185547","22.21141815185547","22.971681594848633","22.971681594848633","22.971681594848633","23.893211364746094","23.893211364746094","23.893211364746094","22.892009735107422","22.892009735107422","22.892009735107422","23.574474334716797","23.574474334716797","23.574474334716797","24.483675003051758","24.483675003051758","24.483675003051758","23.768075942993164","23.768075942993164","23.768075942993164","22.61358070373535","22.61358070373535","22.61358070373535","22.503267288208008","22.503267288208008","22.503267288208008","24.279909133911133","24.279909133911133","24.279909133911133","26.51532554626465","26.51532554626465","26.51532554626465","25.01799201965332","25.01799201965332","25.01799201965332","23.31339454650879","23.31339454650879","23.31339454650879","24.42926597595215","24.42926597595215","24.42926597595215","24.287038803100586","24.287038803100586","24.287038803100586","23.537120819091797","23.537120819091797","23.537120819091797","25.064329147338867","25.064329147338867","25.064329147338867","23.246450424194336","23.246450424194336","23.246450424194336","24.20429039001465","24.20429039001465","24.20429039001465","22.57918930053711","22.57918930053711","22.57918930053711"
"1840","22.975072860717773","22.975072860717773","22.975072860717773","23.515705108642578","23.515705108642578","23.515705108642578","24.38499641418457","24.38499641418457","24.38499641418457","23.95696258544922","23.95696258544922","23.95696258544922","25.31791114807129","25.31791114807129","25.31791114807129","24.804079055786133","24.804079055786133","24.804079055786133","25.702800750732422","25.702800750732422","25.702800750732422","26.7330265045166","26.7330265045166","26.7330265045166","22.217248916625977","22.217248916625977","22.217248916625977","23.085052490234375","23.085052490234375","23.085052490234375","23.974376678466797","23.974376678466797","23.974376678466797","22.90635108947754","22.90635108947754","22.90635108947754","23.60548973083496","23.60548973083496","23.60548973083496","24.516193389892578","24.516193389892578","24.516193389892578","23.790678024291992","23.790678024291992","23.790678024291992","22.835268020629883","22.835268020629883","22.835268020629883","22.607088088989258","22.607088088989258","22.607088088989258","24.303787231445312","24.303787231445312","24.303787231445312","26.491262435913086","26.491262435913086","26.491262435913086","25.176532745361328","25.176532745361328","25.176532745361328","23.401941299438477","23.401941299438477","23.401941299438477","24.437650680541992","24.437650680541992","24.437650680541992","24.30852508544922","24.30852508544922","24.30852508544922","23.65789222717285","23.65789222717285","23.65789222717285","25.071630477905273","25.071630477905273","25.071630477905273","23.218210220336914","23.218210220336914","23.218210220336914","24.22450828552246","24.22450828552246","24.22450828552246","22.716609954833984","22.716609954833984","22.716609954833984"
"1920","22.978349685668945","22.978349685668945","22.978349685668945","23.677066802978516","23.677066802978516","23.677066802978516","24.43360137939453","24.43360137939453","24.43360137939453","23.902605056762695","23.902605056762695","23.902605056762695","25.34775161743164","25.34775161743164","25.34775161743164","24.790929794311523","24.790929794311523","24.790929794311523","25.70745849609375","25.70745849609375","25.70745849609375","26.85292625427246","26.85292625427246","26.85292625427246","22.392261505126953","22.392261505126953","22.392261505126953","23.0703182220459","23.0703182220459","23.0703182220459","23.93581199645996","23.93581199645996","23.93581199645996","23.0008602142334","23.0008602142334","23.0008602142334","23.515390396118164","23.515390396118164","23.515390396118164","24.462665557861328","24.462665557861328","24.462665557861328","23.782115936279297","23.782115936279297","23.782115936279297","22.745746612548828","22.745746612548828","22.745746612548828","22.69501304626465","22.69501304626465","22.69501304626465","24.280757904052734","24.280757904052734","24.280757904052734","26.555206298828125","26.555206298828125","26.555206298828125","25.21888542175293","25.21888542175293","25.21888542175293","23.366519927978516","23.366519927978516","23.366519927978516","24.45577049255371","24.45577049255371","24.45577049255371","24.284282684326172","24.284282684326172","24.284282684326172","23.660966873168945","23.660966873168945","23.660966873168945","25.107032775878906","25.107032775878906","25.107032775878906","23.376184463500977","23.376184463500977","23.376184463500977","24.246410369873047","24.246410369873047","24.246410369873047","22.726360321044922","22.726360321044922","22.726360321044922"
