"Step","12139546_240930_003147S30_UN4_CN4 - val_val_ref_psnr","12139546_240930_003147S30_UN4_CN4 - val_val_ref_psnr__MIN","12139546_240930_003147S30_UN4_CN4 - val_val_ref_psnr__MAX","12139541_240930_002145S20_UN4_CN4 - val_val_ref_psnr","12139541_240930_002145S20_UN4_CN4 - val_val_ref_psnr__MIN","12139541_240930_002145S20_UN4_CN4 - val_val_ref_psnr__MAX","12139540_240930_001906S10_UN4_CN4 - val_val_ref_psnr","12139540_240930_001906S10_UN4_CN4 - val_val_ref_psnr__MIN","12139540_240930_001906S10_UN4_CN4 - val_val_ref_psnr__MAX","12139536_240930_001525S30_UN4_CN4 - val_val_ref_psnr","12139536_240930_001525S30_UN4_CN4 - val_val_ref_psnr__MIN","12139536_240930_001525S30_UN4_CN4 - val_val_ref_psnr__MAX","12139535_240930_000850S20_UN4_CN4 - val_val_ref_psnr","12139535_240930_000850S20_UN4_CN4 - val_val_ref_psnr__MIN","12139535_240930_000850S20_UN4_CN4 - val_val_ref_psnr__MAX","12139532_240930_000449S10_UN4_CN4 - val_val_ref_psnr","12139532_240930_000449S10_UN4_CN4 - val_val_ref_psnr__MIN","12139532_240930_000449S10_UN4_CN4 - val_val_ref_psnr__MAX","12139528_240929_235208S30_UN4_CN4 - val_val_ref_psnr","12139528_240929_235208S30_UN4_CN4 - val_val_ref_psnr__MIN","12139528_240929_235208S30_UN4_CN4 - val_val_ref_psnr__MAX","12139525_240929_232947S20_UN4_CN4 - val_val_ref_psnr","12139525_240929_232947S20_UN4_CN4 - val_val_ref_psnr__MIN","12139525_240929_232947S20_UN4_CN4 - val_val_ref_psnr__MAX","12139524_240929_232850S10_UN4_CN4 - val_val_ref_psnr","12139524_240929_232850S10_UN4_CN4 - val_val_ref_psnr__MIN","12139524_240929_232850S10_UN4_CN4 - val_val_ref_psnr__MAX","12139520_240929_232302S30_UN4_CN4 - val_val_ref_psnr","12139520_240929_232302S30_UN4_CN4 - val_val_ref_psnr__MIN","12139520_240929_232302S30_UN4_CN4 - val_val_ref_psnr__MAX","12139519_240929_232250S20_UN4_CN4 - val_val_ref_psnr","12139519_240929_232250S20_UN4_CN4 - val_val_ref_psnr__MIN","12139519_240929_232250S20_UN4_CN4 - val_val_ref_psnr__MAX","12139518_240929_232231S10_UN4_CN4 - val_val_ref_psnr","12139518_240929_232231S10_UN4_CN4 - val_val_ref_psnr__MIN","12139518_240929_232231S10_UN4_CN4 - val_val_ref_psnr__MAX","12139514_240929_232129S30_UN4_CN4 - val_val_ref_psnr","12139514_240929_232129S30_UN4_CN4 - val_val_ref_psnr__MIN","12139514_240929_232129S30_UN4_CN4 - val_val_ref_psnr__MAX","12139512_240929_232056S10_UN4_CN4 - val_val_ref_psnr","12139512_240929_232056S10_UN4_CN4 - val_val_ref_psnr__MIN","12139512_240929_232056S10_UN4_CN4 - val_val_ref_psnr__MAX","12139513_240929_232052S20_UN4_CN4 - val_val_ref_psnr","12139513_240929_232052S20_UN4_CN4 - val_val_ref_psnr__MIN","12139513_240929_232052S20_UN4_CN4 - val_val_ref_psnr__MAX","12139488_240929_231736S10_UN4 - val_val_ref_psnr","12139488_240929_231736S10_UN4 - val_val_ref_psnr__MIN","12139488_240929_231736S10_UN4 - val_val_ref_psnr__MAX","12139495_240929_231734S20_UN4 - val_val_ref_psnr","12139495_240929_231734S20_UN4 - val_val_ref_psnr__MIN","12139495_240929_231734S20_UN4 - val_val_ref_psnr__MAX","12139501_240929_231732S20_UN4 - val_val_ref_psnr","12139501_240929_231732S20_UN4 - val_val_ref_psnr__MIN","12139501_240929_231732S20_UN4 - val_val_ref_psnr__MAX","12139490_240929_231736S30_UN4 - val_val_ref_psnr","12139490_240929_231736S30_UN4 - val_val_ref_psnr__MIN","12139490_240929_231736S30_UN4 - val_val_ref_psnr__MAX","12139502_240929_231732S30_UN4 - val_val_ref_psnr","12139502_240929_231732S30_UN4 - val_val_ref_psnr__MIN","12139502_240929_231732S30_UN4 - val_val_ref_psnr__MAX","12139500_240929_231732S10_UN4 - val_val_ref_psnr","12139500_240929_231732S10_UN4 - val_val_ref_psnr__MIN","12139500_240929_231732S10_UN4 - val_val_ref_psnr__MAX","12139489_240929_231736S20_UN4 - val_val_ref_psnr","12139489_240929_231736S20_UN4 - val_val_ref_psnr__MIN","12139489_240929_231736S20_UN4 - val_val_ref_psnr__MAX","12139496_240929_231736S30_UN4 - val_val_ref_psnr","12139496_240929_231736S30_UN4 - val_val_ref_psnr__MIN","12139496_240929_231736S30_UN4 - val_val_ref_psnr__MAX","12139483_240929_231732S20_UN4 - val_val_ref_psnr","12139483_240929_231732S20_UN4 - val_val_ref_psnr__MIN","12139483_240929_231732S20_UN4 - val_val_ref_psnr__MAX","12139484_240929_231732S30_UN4 - val_val_ref_psnr","12139484_240929_231732S30_UN4 - val_val_ref_psnr__MIN","12139484_240929_231732S30_UN4 - val_val_ref_psnr__MAX","12139494_240929_231730S10_UN4 - val_val_ref_psnr","12139494_240929_231730S10_UN4 - val_val_ref_psnr__MIN","12139494_240929_231730S10_UN4 - val_val_ref_psnr__MAX","12139482_240929_231728S10_UN4 - val_val_ref_psnr","12139482_240929_231728S10_UN4 - val_val_ref_psnr__MIN","12139482_240929_231728S10_UN4 - val_val_ref_psnr__MAX","12139506_240929_231707S10_UN4 - val_val_ref_psnr","12139506_240929_231707S10_UN4 - val_val_ref_psnr__MIN","12139506_240929_231707S10_UN4 - val_val_ref_psnr__MAX","12139508_240929_231705S30_UN4 - val_val_ref_psnr","12139508_240929_231705S30_UN4 - val_val_ref_psnr__MIN","12139508_240929_231705S30_UN4 - val_val_ref_psnr__MAX","12139507_240929_231705S20_UN4 - val_val_ref_psnr","12139507_240929_231705S20_UN4 - val_val_ref_psnr__MIN","12139507_240929_231705S20_UN4 - val_val_ref_psnr__MAX"
"12560","17.58769989013672","17.58769989013672","17.58769989013672","17.89112663269043","17.89112663269043","17.89112663269043","18.14759063720703","18.14759063720703","18.14759063720703","20.29799461364746","20.29799461364746","20.29799461364746","20.51551628112793","20.51551628112793","20.51551628112793","20.56597900390625","20.56597900390625","20.56597900390625","19.333948135375977","19.333948135375977","19.333948135375977","19.030208587646484","19.030208587646484","19.030208587646484","18.765769958496094","18.765769958496094","18.765769958496094","16.939258575439453","16.939258575439453","16.939258575439453","17.27071189880371","17.27071189880371","17.27071189880371","17.190265655517578","17.190265655517578","17.190265655517578","20.41437339782715","20.41437339782715","20.41437339782715","20.7070255279541","20.7070255279541","20.7070255279541","20.70761489868164","20.70761489868164","20.70761489868164","17.15888214111328","17.15888214111328","17.15888214111328","18.702163696289062","18.702163696289062","18.702163696289062","20.587495803833008","20.587495803833008","20.587495803833008","17.25058364868164","17.25058364868164","17.25058364868164","20.316097259521484","20.316097259521484","20.316097259521484","20.466991424560547","20.466991424560547","20.466991424560547","17.32171630859375","17.32171630859375","17.32171630859375","19.024585723876953","19.024585723876953","19.024585723876953","20.738300323486328","20.738300323486328","20.738300323486328","20.5549373626709","20.5549373626709","20.5549373626709","18.435949325561523","18.435949325561523","18.435949325561523","20.636808395385742","20.636808395385742","20.636808395385742","18.18894386291504","18.18894386291504","18.18894386291504","17.836503982543945","17.836503982543945","17.836503982543945","18.02011489868164","18.02011489868164","18.02011489868164"
"12640","17.58946418762207","17.58946418762207","17.58946418762207","17.89729881286621","17.89729881286621","17.89729881286621","18.12926483154297","18.12926483154297","18.12926483154297","20.399980545043945","20.399980545043945","20.399980545043945","20.50250816345215","20.50250816345215","20.50250816345215","20.54621124267578","20.54621124267578","20.54621124267578","19.428916931152344","19.428916931152344","19.428916931152344","19.028825759887695","19.028825759887695","19.028825759887695","18.755842208862305","18.755842208862305","18.755842208862305","16.919979095458984","16.919979095458984","16.919979095458984","17.153438568115234","17.153438568115234","17.153438568115234","17.24419593811035","17.24419593811035","17.24419593811035","20.351776123046875","20.351776123046875","20.351776123046875","20.726743698120117","20.726743698120117","20.726743698120117","20.610197067260742","20.610197067260742","20.610197067260742","17.242691040039062","17.242691040039062","17.242691040039062","18.719547271728516","18.719547271728516","18.719547271728516","20.518333435058594","20.518333435058594","20.518333435058594","17.230295181274414","17.230295181274414","17.230295181274414","20.31185531616211","20.31185531616211","20.31185531616211","20.456130981445312","20.456130981445312","20.456130981445312","17.212207794189453","17.212207794189453","17.212207794189453","19.075599670410156","19.075599670410156","19.075599670410156","20.668378829956055","20.668378829956055","20.668378829956055","20.437604904174805","20.437604904174805","20.437604904174805","18.41318702697754","18.41318702697754","18.41318702697754","20.670753479003906","20.670753479003906","20.670753479003906","18.166278839111328","18.166278839111328","18.166278839111328","17.780179977416992","17.780179977416992","17.780179977416992","18.034339904785156","18.034339904785156","18.034339904785156"
"12720","17.425373077392578","17.425373077392578","17.425373077392578","17.871990203857422","17.871990203857422","17.871990203857422","18.17974090576172","18.17974090576172","18.17974090576172","20.379161834716797","20.379161834716797","20.379161834716797","20.470436096191406","20.470436096191406","20.470436096191406","20.499502182006836","20.499502182006836","20.499502182006836","19.45929718017578","19.45929718017578","19.45929718017578","19.02139663696289","19.02139663696289","19.02139663696289","18.718778610229492","18.718778610229492","18.718778610229492","16.929426193237305","16.929426193237305","16.929426193237305","17.286787033081055","17.286787033081055","17.286787033081055","17.264511108398438","17.264511108398438","17.264511108398438","20.352821350097656","20.352821350097656","20.352821350097656","20.72249984741211","20.72249984741211","20.72249984741211","20.738786697387695","20.738786697387695","20.738786697387695","17.231420516967773","17.231420516967773","17.231420516967773","18.808637619018555","18.808637619018555","18.808637619018555","20.536842346191406","20.536842346191406","20.536842346191406","17.288681030273438","17.288681030273438","17.288681030273438","20.3204345703125","20.3204345703125","20.3204345703125","20.396697998046875","20.396697998046875","20.396697998046875","17.354736328125","17.354736328125","17.354736328125","19.122039794921875","19.122039794921875","19.122039794921875","20.737150192260742","20.737150192260742","20.737150192260742","20.513797760009766","20.513797760009766","20.513797760009766","18.421077728271484","18.421077728271484","18.421077728271484","20.66683006286621","20.66683006286621","20.66683006286621","18.210918426513672","18.210918426513672","18.210918426513672","17.581504821777344","17.581504821777344","17.581504821777344","17.99085235595703","17.99085235595703","17.99085235595703"
"12800","17.614303588867188","17.614303588867188","17.614303588867188","17.936859130859375","17.936859130859375","17.936859130859375","18.097749710083008","18.097749710083008","18.097749710083008","20.3411865234375","20.3411865234375","20.3411865234375","20.5195369720459","20.5195369720459","20.5195369720459","20.564605712890625","20.564605712890625","20.564605712890625","19.41813850402832","19.41813850402832","19.41813850402832","19.07927703857422","19.07927703857422","19.07927703857422","18.787145614624023","18.787145614624023","18.787145614624023","17.015764236450195","17.015764236450195","17.015764236450195","17.2495059967041","17.2495059967041","17.2495059967041","17.26282501220703","17.26282501220703","17.26282501220703","20.495946884155273","20.495946884155273","20.495946884155273","20.733510971069336","20.733510971069336","20.733510971069336","20.59134864807129","20.59134864807129","20.59134864807129","17.235395431518555","17.235395431518555","17.235395431518555","18.79343605041504","18.79343605041504","18.79343605041504","20.585798263549805","20.585798263549805","20.585798263549805","17.442211151123047","17.442211151123047","17.442211151123047","20.259803771972656","20.259803771972656","20.259803771972656","20.449094772338867","20.449094772338867","20.449094772338867","17.3347225189209","17.3347225189209","17.3347225189209","19.100807189941406","19.100807189941406","19.100807189941406","20.636882781982422","20.636882781982422","20.636882781982422","20.680910110473633","20.680910110473633","20.680910110473633","18.46011734008789","18.46011734008789","18.46011734008789","20.67342758178711","20.67342758178711","20.67342758178711","18.14962387084961","18.14962387084961","18.14962387084961","17.92494010925293","17.92494010925293","17.92494010925293","18.046415328979492","18.046415328979492","18.046415328979492"
"12880","17.579824447631836","17.579824447631836","17.579824447631836","17.757356643676758","17.757356643676758","17.757356643676758","18.153892517089844","18.153892517089844","18.153892517089844","20.340126037597656","20.340126037597656","20.340126037597656","20.492626190185547","20.492626190185547","20.492626190185547","20.494592666625977","20.494592666625977","20.494592666625977","19.435325622558594","19.435325622558594","19.435325622558594","19.120380401611328","19.120380401611328","19.120380401611328","18.784496307373047","18.784496307373047","18.784496307373047","16.897457122802734","16.897457122802734","16.897457122802734","17.274812698364258","17.274812698364258","17.274812698364258","17.2535400390625","17.2535400390625","17.2535400390625","20.299785614013672","20.299785614013672","20.299785614013672","20.770660400390625","20.770660400390625","20.770660400390625","20.604217529296875","20.604217529296875","20.604217529296875","17.196670532226562","17.196670532226562","17.196670532226562","18.854841232299805","18.854841232299805","18.854841232299805","20.49734115600586","20.49734115600586","20.49734115600586","17.316566467285156","17.316566467285156","17.316566467285156","20.30077362060547","20.30077362060547","20.30077362060547","20.421833038330078","20.421833038330078","20.421833038330078","17.318553924560547","17.318553924560547","17.318553924560547","19.13638687133789","19.13638687133789","19.13638687133789","20.59284210205078","20.59284210205078","20.59284210205078","20.495059967041016","20.495059967041016","20.495059967041016","18.480785369873047","18.480785369873047","18.480785369873047","20.673612594604492","20.673612594604492","20.673612594604492","18.181203842163086","18.181203842163086","18.181203842163086","17.7585391998291","17.7585391998291","17.7585391998291","17.908105850219727","17.908105850219727","17.908105850219727"
"12960","17.52443504333496","17.52443504333496","17.52443504333496","17.977689743041992","17.977689743041992","17.977689743041992","18.111373901367188","18.111373901367188","18.111373901367188","20.34877586364746","20.34877586364746","20.34877586364746","20.517709732055664","20.517709732055664","20.517709732055664","20.50333023071289","20.50333023071289","20.50333023071289","19.471641540527344","19.471641540527344","19.471641540527344","19.06578254699707","19.06578254699707","19.06578254699707","18.769672393798828","18.769672393798828","18.769672393798828","17.020057678222656","17.020057678222656","17.020057678222656","17.186866760253906","17.186866760253906","17.186866760253906","17.200851440429688","17.200851440429688","17.200851440429688","20.323434829711914","20.323434829711914","20.323434829711914","20.738590240478516","20.738590240478516","20.738590240478516","20.66398811340332","20.66398811340332","20.66398811340332","17.162668228149414","17.162668228149414","17.162668228149414","18.810165405273438","18.810165405273438","18.810165405273438","20.542766571044922","20.542766571044922","20.542766571044922","17.331623077392578","17.331623077392578","17.331623077392578","20.324003219604492","20.324003219604492","20.324003219604492","20.420150756835938","20.420150756835938","20.420150756835938","17.273826599121094","17.273826599121094","17.273826599121094","19.12611961364746","19.12611961364746","19.12611961364746","20.685300827026367","20.685300827026367","20.685300827026367","20.45800018310547","20.45800018310547","20.45800018310547","18.474853515625","18.474853515625","18.474853515625","20.68988800048828","20.68988800048828","20.68988800048828","18.15241050720215","18.15241050720215","18.15241050720215","17.757007598876953","17.757007598876953","17.757007598876953","18.106008529663086","18.106008529663086","18.106008529663086"
"13040","17.571517944335938","17.571517944335938","17.571517944335938","17.95299530029297","17.95299530029297","17.95299530029297","18.099775314331055","18.099775314331055","18.099775314331055","20.279935836791992","20.279935836791992","20.279935836791992","20.63726234436035","20.63726234436035","20.63726234436035","20.54501724243164","20.54501724243164","20.54501724243164","19.577287673950195","19.577287673950195","19.577287673950195","19.0860595703125","19.0860595703125","19.0860595703125","18.763404846191406","18.763404846191406","18.763404846191406","16.884946823120117","16.884946823120117","16.884946823120117","17.147777557373047","17.147777557373047","17.147777557373047","17.25430679321289","17.25430679321289","17.25430679321289","20.376514434814453","20.376514434814453","20.376514434814453","20.689144134521484","20.689144134521484","20.689144134521484","20.70215606689453","20.70215606689453","20.70215606689453","17.210662841796875","17.210662841796875","17.210662841796875","18.80634117126465","18.80634117126465","18.80634117126465","20.633892059326172","20.633892059326172","20.633892059326172","17.3209228515625","17.3209228515625","17.3209228515625","20.221776962280273","20.221776962280273","20.221776962280273","20.445289611816406","20.445289611816406","20.445289611816406","17.251258850097656","17.251258850097656","17.251258850097656","19.219024658203125","19.219024658203125","19.219024658203125","20.73757553100586","20.73757553100586","20.73757553100586","20.541133880615234","20.541133880615234","20.541133880615234","18.460006713867188","18.460006713867188","18.460006713867188","20.639760971069336","20.639760971069336","20.639760971069336","18.16902732849121","18.16902732849121","18.16902732849121","17.74016761779785","17.74016761779785","17.74016761779785","18.02496910095215","18.02496910095215","18.02496910095215"
"13120","17.609006881713867","17.609006881713867","17.609006881713867","17.852523803710938","17.852523803710938","17.852523803710938","18.157094955444336","18.157094955444336","18.157094955444336","20.23292350769043","20.23292350769043","20.23292350769043","20.462844848632812","20.462844848632812","20.462844848632812","20.5325927734375","20.5325927734375","20.5325927734375","19.478818893432617","19.478818893432617","19.478818893432617","18.925960540771484","18.925960540771484","18.925960540771484","18.722139358520508","18.722139358520508","18.722139358520508","16.91179084777832","16.91179084777832","16.91179084777832","17.1796817779541","17.1796817779541","17.1796817779541","17.284101486206055","17.284101486206055","17.284101486206055","20.290084838867188","20.290084838867188","20.290084838867188","20.746706008911133","20.746706008911133","20.746706008911133","20.539512634277344","20.539512634277344","20.539512634277344","17.244998931884766","17.244998931884766","17.244998931884766","18.681774139404297","18.681774139404297","18.681774139404297","20.48706817626953","20.48706817626953","20.48706817626953","17.225360870361328","17.225360870361328","17.225360870361328","20.191665649414062","20.191665649414062","20.191665649414062","20.4422664642334","20.4422664642334","20.4422664642334","17.221134185791016","17.221134185791016","17.221134185791016","19.154695510864258","19.154695510864258","19.154695510864258","20.587751388549805","20.587751388549805","20.587751388549805","20.46480369567871","20.46480369567871","20.46480369567871","18.392894744873047","18.392894744873047","18.392894744873047","20.688005447387695","20.688005447387695","20.688005447387695","18.203584671020508","18.203584671020508","18.203584671020508","17.79601287841797","17.79601287841797","17.79601287841797","17.995214462280273","17.995214462280273","17.995214462280273"
"13200","17.670421600341797","17.670421600341797","17.670421600341797","17.897031784057617","17.897031784057617","17.897031784057617","18.12164878845215","18.12164878845215","18.12164878845215","20.224536895751953","20.224536895751953","20.224536895751953","20.491592407226562","20.491592407226562","20.491592407226562","20.472841262817383","20.472841262817383","20.472841262817383","19.549205780029297","19.549205780029297","19.549205780029297","19.030794143676758","19.030794143676758","19.030794143676758","18.72250747680664","18.72250747680664","18.72250747680664","16.989574432373047","16.989574432373047","16.989574432373047","17.15966796875","17.15966796875","17.15966796875","17.260263442993164","17.260263442993164","17.260263442993164","20.412670135498047","20.412670135498047","20.412670135498047","20.718454360961914","20.718454360961914","20.718454360961914","20.73073387145996","20.73073387145996","20.73073387145996","17.245437622070312","17.245437622070312","17.245437622070312","18.77663230895996","18.77663230895996","18.77663230895996","20.504234313964844","20.504234313964844","20.504234313964844","17.287555694580078","17.287555694580078","17.287555694580078","20.18082046508789","20.18082046508789","20.18082046508789","20.37837791442871","20.37837791442871","20.37837791442871","17.256366729736328","17.256366729736328","17.256366729736328","19.18246841430664","19.18246841430664","19.18246841430664","20.714826583862305","20.714826583862305","20.714826583862305","20.58780860900879","20.58780860900879","20.58780860900879","18.416961669921875","18.416961669921875","18.416961669921875","20.689271926879883","20.689271926879883","20.689271926879883","18.212474822998047","18.212474822998047","18.212474822998047","17.85059356689453","17.85059356689453","17.85059356689453","18.035171508789062","18.035171508789062","18.035171508789062"
"13280","17.685951232910156","17.685951232910156","17.685951232910156","17.865388870239258","17.865388870239258","17.865388870239258","18.17169189453125","18.17169189453125","18.17169189453125","20.283283233642578","20.283283233642578","20.283283233642578","20.44671058654785","20.44671058654785","20.44671058654785","20.509824752807617","20.509824752807617","20.509824752807617","19.51609992980957","19.51609992980957","19.51609992980957","19.014427185058594","19.014427185058594","19.014427185058594","18.68255043029785","18.68255043029785","18.68255043029785","16.870826721191406","16.870826721191406","16.870826721191406","17.175125122070312","17.175125122070312","17.175125122070312","17.23141098022461","17.23141098022461","17.23141098022461","20.326129913330078","20.326129913330078","20.326129913330078","20.689218521118164","20.689218521118164","20.689218521118164","20.633634567260742","20.633634567260742","20.633634567260742","17.201953887939453","17.201953887939453","17.201953887939453","18.785768508911133","18.785768508911133","18.785768508911133","20.506793975830078","20.506793975830078","20.506793975830078","17.240131378173828","17.240131378173828","17.240131378173828","20.314130783081055","20.314130783081055","20.314130783081055","20.40144920349121","20.40144920349121","20.40144920349121","17.23215675354004","17.23215675354004","17.23215675354004","19.119232177734375","19.119232177734375","19.119232177734375","20.692739486694336","20.692739486694336","20.692739486694336","20.598201751708984","20.598201751708984","20.598201751708984","18.384843826293945","18.384843826293945","18.384843826293945","20.640310287475586","20.640310287475586","20.640310287475586","18.232332229614258","18.232332229614258","18.232332229614258","17.91183853149414","17.91183853149414","17.91183853149414","17.921794891357422","17.921794891357422","17.921794891357422"
"13360","17.600433349609375","17.600433349609375","17.600433349609375","17.943126678466797","17.943126678466797","17.943126678466797","18.17409324645996","18.17409324645996","18.17409324645996","20.17095375061035","20.17095375061035","20.17095375061035","20.52347755432129","20.52347755432129","20.52347755432129","20.5806884765625","20.5806884765625","20.5806884765625","19.361486434936523","19.361486434936523","19.361486434936523","19.04153823852539","19.04153823852539","19.04153823852539","18.74433708190918","18.74433708190918","18.74433708190918","16.9324893951416","16.9324893951416","16.9324893951416","17.16004753112793","17.16004753112793","17.16004753112793","17.219432830810547","17.219432830810547","17.219432830810547","20.38694190979004","20.38694190979004","20.38694190979004","20.739971160888672","20.739971160888672","20.739971160888672","20.661714553833008","20.661714553833008","20.661714553833008","17.200267791748047","17.200267791748047","17.200267791748047","18.841814041137695","18.841814041137695","18.841814041137695","20.521459579467773","20.521459579467773","20.521459579467773","17.346397399902344","17.346397399902344","17.346397399902344","20.205549240112305","20.205549240112305","20.205549240112305","20.508947372436523","20.508947372436523","20.508947372436523","17.259836196899414","17.259836196899414","17.259836196899414","19.042861938476562","19.042861938476562","19.042861938476562","20.713579177856445","20.713579177856445","20.713579177856445","20.62828254699707","20.62828254699707","20.62828254699707","18.46485137939453","18.46485137939453","18.46485137939453","20.660114288330078","20.660114288330078","20.660114288330078","18.231998443603516","18.231998443603516","18.231998443603516","17.954320907592773","17.954320907592773","17.954320907592773","18.0157413482666","18.0157413482666","18.0157413482666"
"13440","17.654619216918945","17.654619216918945","17.654619216918945","17.951271057128906","17.951271057128906","17.951271057128906","18.141603469848633","18.141603469848633","18.141603469848633","20.27705955505371","20.27705955505371","20.27705955505371","20.45326042175293","20.45326042175293","20.45326042175293","20.506996154785156","20.506996154785156","20.506996154785156","19.5784969329834","19.5784969329834","19.5784969329834","19.061180114746094","19.061180114746094","19.061180114746094","18.718534469604492","18.718534469604492","18.718534469604492","16.88004493713379","16.88004493713379","16.88004493713379","17.183673858642578","17.183673858642578","17.183673858642578","17.197214126586914","17.197214126586914","17.197214126586914","20.454824447631836","20.454824447631836","20.454824447631836","20.69797706604004","20.69797706604004","20.69797706604004","20.689748764038086","20.689748764038086","20.689748764038086","17.15777587890625","17.15777587890625","17.15777587890625","18.769771575927734","18.769771575927734","18.769771575927734","20.483821868896484","20.483821868896484","20.483821868896484","17.24135971069336","17.24135971069336","17.24135971069336","20.36792755126953","20.36792755126953","20.36792755126953","20.41826820373535","20.41826820373535","20.41826820373535","17.269535064697266","17.269535064697266","17.269535064697266","19.20891571044922","19.20891571044922","19.20891571044922","20.693567276000977","20.693567276000977","20.693567276000977","20.60477638244629","20.60477638244629","20.60477638244629","18.399002075195312","18.399002075195312","18.399002075195312","20.641468048095703","20.641468048095703","20.641468048095703","18.2213077545166","18.2213077545166","18.2213077545166","17.959869384765625","17.959869384765625","17.959869384765625","18.0391902923584","18.0391902923584","18.0391902923584"
"13520","17.495319366455078","17.495319366455078","17.495319366455078","17.946617126464844","17.946617126464844","17.946617126464844","18.162885665893555","18.162885665893555","18.162885665893555","20.252975463867188","20.252975463867188","20.252975463867188","20.5179500579834","20.5179500579834","20.5179500579834","20.524206161499023","20.524206161499023","20.524206161499023","19.442232131958008","19.442232131958008","19.442232131958008","19.145200729370117","19.145200729370117","19.145200729370117","18.737895965576172","18.737895965576172","18.737895965576172","16.99393081665039","16.99393081665039","16.99393081665039","17.194692611694336","17.194692611694336","17.194692611694336","17.22420310974121","17.22420310974121","17.22420310974121","20.48890495300293","20.48890495300293","20.48890495300293","20.739673614501953","20.739673614501953","20.739673614501953","20.72968292236328","20.72968292236328","20.72968292236328","17.20228385925293","17.20228385925293","17.20228385925293","18.864166259765625","18.864166259765625","18.864166259765625","20.603151321411133","20.603151321411133","20.603151321411133","17.371307373046875","17.371307373046875","17.371307373046875","20.20134735107422","20.20134735107422","20.20134735107422","20.43570899963379","20.43570899963379","20.43570899963379","17.28366470336914","17.28366470336914","17.28366470336914","19.02016830444336","19.02016830444336","19.02016830444336","20.7845401763916","20.7845401763916","20.7845401763916","20.60492706298828","20.60492706298828","20.60492706298828","18.442047119140625","18.442047119140625","18.442047119140625","20.70773696899414","20.70773696899414","20.70773696899414","18.19923210144043","18.19923210144043","18.19923210144043","17.76765251159668","17.76765251159668","17.76765251159668","18.068140029907227","18.068140029907227","18.068140029907227"
"13600","17.590259552001953","17.590259552001953","17.590259552001953","17.9118595123291","17.9118595123291","17.9118595123291","18.1418399810791","18.1418399810791","18.1418399810791","20.301326751708984","20.301326751708984","20.301326751708984","20.44614601135254","20.44614601135254","20.44614601135254","20.473846435546875","20.473846435546875","20.473846435546875","19.398345947265625","19.398345947265625","19.398345947265625","19.12363052368164","19.12363052368164","19.12363052368164","18.714941024780273","18.714941024780273","18.714941024780273","16.81886100769043","16.81886100769043","16.81886100769043","17.2086238861084","17.2086238861084","17.2086238861084","17.23831558227539","17.23831558227539","17.23831558227539","20.309288024902344","20.309288024902344","20.309288024902344","20.724609375","20.724609375","20.724609375","20.695955276489258","20.695955276489258","20.695955276489258","17.20765495300293","17.20765495300293","17.20765495300293","18.809314727783203","18.809314727783203","18.809314727783203","20.524770736694336","20.524770736694336","20.524770736694336","17.199872970581055","17.199872970581055","17.199872970581055","20.24442481994629","20.24442481994629","20.24442481994629","20.397415161132812","20.397415161132812","20.397415161132812","17.293733596801758","17.293733596801758","17.293733596801758","19.045860290527344","19.045860290527344","19.045860290527344","20.75412368774414","20.75412368774414","20.75412368774414","20.536211013793945","20.536211013793945","20.536211013793945","18.430147171020508","18.430147171020508","18.430147171020508","20.700584411621094","20.700584411621094","20.700584411621094","18.169509887695312","18.169509887695312","18.169509887695312","17.818706512451172","17.818706512451172","17.818706512451172","17.9885311126709","17.9885311126709","17.9885311126709"
"13680","17.394794464111328","17.394794464111328","17.394794464111328","17.915679931640625","17.915679931640625","17.915679931640625","18.16464614868164","18.16464614868164","18.16464614868164","20.246776580810547","20.246776580810547","20.246776580810547","20.394874572753906","20.394874572753906","20.394874572753906","20.527700424194336","20.527700424194336","20.527700424194336","19.542112350463867","19.542112350463867","19.542112350463867","19.10112762451172","19.10112762451172","19.10112762451172","18.762544631958008","18.762544631958008","18.762544631958008","16.97174835205078","16.97174835205078","16.97174835205078","17.22014045715332","17.22014045715332","17.22014045715332","17.24620819091797","17.24620819091797","17.24620819091797","20.359050750732422","20.359050750732422","20.359050750732422","20.738300323486328","20.738300323486328","20.738300323486328","20.609277725219727","20.609277725219727","20.609277725219727","17.227060317993164","17.227060317993164","17.227060317993164","18.804471969604492","18.804471969604492","18.804471969604492","20.47282600402832","20.47282600402832","20.47282600402832","17.24225616455078","17.24225616455078","17.24225616455078","20.20107078552246","20.20107078552246","20.20107078552246","20.41240882873535","20.41240882873535","20.41240882873535","17.3012752532959","17.3012752532959","17.3012752532959","19.16300392150879","19.16300392150879","19.16300392150879","20.68683624267578","20.68683624267578","20.68683624267578","20.56768798828125","20.56768798828125","20.56768798828125","18.4619083404541","18.4619083404541","18.4619083404541","20.66856575012207","20.66856575012207","20.66856575012207","18.221826553344727","18.221826553344727","18.221826553344727","17.708560943603516","17.708560943603516","17.708560943603516","18.005762100219727","18.005762100219727","18.005762100219727"
