"Step","12139481_240930_010246S30_UN128_CN128 - val_val_ref_ssim","12139481_240930_010246S30_UN128_CN128 - val_val_ref_ssim__MIN","12139481_240930_010246S30_UN128_CN128 - val_val_ref_ssim__MAX","12139557_240930_010100S20_UN128_CN128 - val_val_ref_ssim","12139557_240930_010100S20_UN128_CN128 - val_val_ref_ssim__MIN","12139557_240930_010100S20_UN128_CN128 - val_val_ref_ssim__MAX","12139552_240930_004322S10_UN128_CN128 - val_val_ref_ssim","12139552_240930_004322S10_UN128_CN128 - val_val_ref_ssim__MIN","12139552_240930_004322S10_UN128_CN128 - val_val_ref_ssim__MAX","12139539_240930_001813S30_UN128_CN128 - val_val_ref_ssim","12139539_240930_001813S30_UN128_CN128 - val_val_ref_ssim__MIN","12139539_240930_001813S30_UN128_CN128 - val_val_ref_ssim__MAX","12139537_240930_001549S10_UN128_CN128 - val_val_ref_ssim","12139537_240930_001549S10_UN128_CN128 - val_val_ref_ssim__MIN","12139537_240930_001549S10_UN128_CN128 - val_val_ref_ssim__MAX","12139531_240929_235839S30_UN128_CN128 - val_val_ref_ssim","12139531_240929_235839S30_UN128_CN128 - val_val_ref_ssim__MIN","12139531_240929_235839S30_UN128_CN128 - val_val_ref_ssim__MAX","12139530_240929_235839S20_UN128_CN128 - val_val_ref_ssim","12139530_240929_235839S20_UN128_CN128 - val_val_ref_ssim__MIN","12139530_240929_235839S20_UN128_CN128 - val_val_ref_ssim__MAX","12139529_240929_235239S10_UN128_CN128 - val_val_ref_ssim","12139529_240929_235239S10_UN128_CN128 - val_val_ref_ssim__MIN","12139529_240929_235239S10_UN128_CN128 - val_val_ref_ssim__MAX","12139523_240929_232850S30_UN128_CN128 - val_val_ref_ssim","12139523_240929_232850S30_UN128_CN128 - val_val_ref_ssim__MIN","12139523_240929_232850S30_UN128_CN128 - val_val_ref_ssim__MAX","12139522_240929_232403S20_UN128_CN128 - val_val_ref_ssim","12139522_240929_232403S20_UN128_CN128 - val_val_ref_ssim__MIN","12139522_240929_232403S20_UN128_CN128 - val_val_ref_ssim__MAX","12139521_240929_232338S10_UN128_CN128 - val_val_ref_ssim","12139521_240929_232338S10_UN128_CN128 - val_val_ref_ssim__MIN","12139521_240929_232338S10_UN128_CN128 - val_val_ref_ssim__MAX","12139517_240929_232222S30_UN128_CN128 - val_val_ref_ssim","12139517_240929_232222S30_UN128_CN128 - val_val_ref_ssim__MIN","12139517_240929_232222S30_UN128_CN128 - val_val_ref_ssim__MAX","12139516_240929_232149S20_UN128_CN128 - val_val_ref_ssim","12139516_240929_232149S20_UN128_CN128 - val_val_ref_ssim__MIN","12139516_240929_232149S20_UN128_CN128 - val_val_ref_ssim__MAX","12139515_240929_232133S10_UN128_CN128 - val_val_ref_ssim","12139515_240929_232133S10_UN128_CN128 - val_val_ref_ssim__MIN","12139515_240929_232133S10_UN128_CN128 - val_val_ref_ssim__MAX","12139491_240929_231730S10_UN128 - val_val_ref_ssim","12139491_240929_231730S10_UN128 - val_val_ref_ssim__MIN","12139491_240929_231730S10_UN128 - val_val_ref_ssim__MAX","12139492_240929_231730S20_UN128 - val_val_ref_ssim","12139492_240929_231730S20_UN128 - val_val_ref_ssim__MIN","12139492_240929_231730S20_UN128 - val_val_ref_ssim__MAX","12139487_240929_231736S30_UN128 - val_val_ref_ssim","12139487_240929_231736S30_UN128 - val_val_ref_ssim__MIN","12139487_240929_231736S30_UN128 - val_val_ref_ssim__MAX","12139485_240929_231732S10_UN128 - val_val_ref_ssim","12139485_240929_231732S10_UN128 - val_val_ref_ssim__MIN","12139485_240929_231732S10_UN128 - val_val_ref_ssim__MAX","12139497_240929_231734S10_UN128 - val_val_ref_ssim","12139497_240929_231734S10_UN128 - val_val_ref_ssim__MIN","12139497_240929_231734S10_UN128 - val_val_ref_ssim__MAX","12139498_240929_231734S20_UN128 - val_val_ref_ssim","12139498_240929_231734S20_UN128 - val_val_ref_ssim__MIN","12139498_240929_231734S20_UN128 - val_val_ref_ssim__MAX","12139486_240929_231732S20_UN128 - val_val_ref_ssim","12139486_240929_231732S20_UN128 - val_val_ref_ssim__MIN","12139486_240929_231732S20_UN128 - val_val_ref_ssim__MAX","12139499_240929_231732S30_UN128 - val_val_ref_ssim","12139499_240929_231732S30_UN128 - val_val_ref_ssim__MIN","12139499_240929_231732S30_UN128 - val_val_ref_ssim__MAX","12139504_240929_231707S20_UN128 - val_val_ref_ssim","12139504_240929_231707S20_UN128 - val_val_ref_ssim__MIN","12139504_240929_231707S20_UN128 - val_val_ref_ssim__MAX","12139505_240929_231707S30_UN128 - val_val_ref_ssim","12139505_240929_231707S30_UN128 - val_val_ref_ssim__MIN","12139505_240929_231707S30_UN128 - val_val_ref_ssim__MAX","12139503_240929_231707S10_UN128 - val_val_ref_ssim","12139503_240929_231707S10_UN128 - val_val_ref_ssim__MIN","12139503_240929_231707S10_UN128 - val_val_ref_ssim__MAX","12139510_240929_231705S20_UN128 - val_val_ref_ssim","12139510_240929_231705S20_UN128 - val_val_ref_ssim__MIN","12139510_240929_231705S20_UN128 - val_val_ref_ssim__MAX","12139509_240929_231705S10_UN128 - val_val_ref_ssim","12139509_240929_231705S10_UN128 - val_val_ref_ssim__MIN","12139509_240929_231705S10_UN128 - val_val_ref_ssim__MAX","12139511_240929_231657S30_UN128 - val_val_ref_ssim","12139511_240929_231657S30_UN128 - val_val_ref_ssim__MIN","12139511_240929_231657S30_UN128 - val_val_ref_ssim__MAX"
"13280","0.6329706311225891","0.6329706311225891","0.6329706311225891","0.6374387741088867","0.6374387741088867","0.6374387741088867","0.6396504640579224","0.6396504640579224","0.6396504640579224","0.6502280831336975","0.6502280831336975","0.6502280831336975","0.6516664624214172","0.6516664624214172","0.6516664624214172","0.4910457134246826","0.4910457134246826","0.4910457134246826","0.4897276759147644","0.4897276759147644","0.4897276759147644","0.47836142778396606","0.47836142778396606","0.47836142778396606","0.49718984961509705","0.49718984961509705","0.49718984961509705","0.48340216279029846","0.48340216279029846","0.48340216279029846","0.4634069800376892","0.4634069800376892","0.4634069800376892","0.6836236715316772","0.6836236715316772","0.6836236715316772","0.6824526190757751","0.6824526190757751","0.6824526190757751","0.6771959066390991","0.6771959066390991","0.6771959066390991","0.4539128839969635","0.4539128839969635","0.4539128839969635","0.474993497133255","0.474993497133255","0.474993497133255","0.6787887811660767","0.6787887811660767","0.6787887811660767","0.6767382025718689","0.6767382025718689","0.6767382025718689","0.4760405123233795","0.4760405123233795","0.4760405123233795","0.48437851667404175","0.48437851667404175","0.48437851667404175","0.6835675239562988","0.6835675239562988","0.6835675239562988","0.49132969975471497","0.49132969975471497","0.49132969975471497","0.6578020453453064","0.6578020453453064","0.6578020453453064","0.6562532186508179","0.6562532186508179","0.6562532186508179","0.6489553451538086","0.6489553451538086","0.6489553451538086","0.6360886096954346","0.6360886096954346","0.6360886096954346","0.6391546130180359","0.6391546130180359","0.6391546130180359","0.6350598335266113","0.6350598335266113","0.6350598335266113"
"13360","0.629931628704071","0.629931628704071","0.629931628704071","0.6383122801780701","0.6383122801780701","0.6383122801780701","0.639457106590271","0.639457106590271","0.639457106590271","0.6542273759841919","0.6542273759841919","0.6542273759841919","0.6528441905975342","0.6528441905975342","0.6528441905975342","0.4923105537891388","0.4923105537891388","0.4923105537891388","0.487508088350296","0.487508088350296","0.487508088350296","0.47822263836860657","0.47822263836860657","0.47822263836860657","0.49887678027153015","0.49887678027153015","0.49887678027153015","0.486523300409317","0.486523300409317","0.486523300409317","0.4651251435279846","0.4651251435279846","0.4651251435279846","0.6836369037628174","0.6836369037628174","0.6836369037628174","0.6828032732009888","0.6828032732009888","0.6828032732009888","0.6771771907806396","0.6771771907806396","0.6771771907806396","0.45548662543296814","0.45548662543296814","0.45548662543296814","0.4768853485584259","0.4768853485584259","0.4768853485584259","0.68082195520401","0.68082195520401","0.68082195520401","0.6758943796157837","0.6758943796157837","0.6758943796157837","0.47552403807640076","0.47552403807640076","0.47552403807640076","0.4838940501213074","0.4838940501213074","0.4838940501213074","0.6841539740562439","0.6841539740562439","0.6841539740562439","0.4882456362247467","0.4882456362247467","0.4882456362247467","0.6593478918075562","0.6593478918075562","0.6593478918075562","0.6562183499336243","0.6562183499336243","0.6562183499336243","0.6510244607925415","0.6510244607925415","0.6510244607925415","0.6390462517738342","0.6390462517738342","0.6390462517738342","0.6385306119918823","0.6385306119918823","0.6385306119918823","0.6354309320449829","0.6354309320449829","0.6354309320449829"
"13440","0.6317377686500549","0.6317377686500549","0.6317377686500549","0.6366994380950928","0.6366994380950928","0.6366994380950928","0.6395546197891235","0.6395546197891235","0.6395546197891235","0.6523646116256714","0.6523646116256714","0.6523646116256714","0.6499456167221069","0.6499456167221069","0.6499456167221069","0.48845672607421875","0.48845672607421875","0.48845672607421875","0.4892827868461609","0.4892827868461609","0.4892827868461609","0.4777817726135254","0.4777817726135254","0.4777817726135254","0.49497008323669434","0.49497008323669434","0.49497008323669434","0.48702436685562134","0.48702436685562134","0.48702436685562134","0.4643673598766327","0.4643673598766327","0.4643673598766327","0.6795886158943176","0.6795886158943176","0.6795886158943176","0.6792203783988953","0.6792203783988953","0.6792203783988953","0.6774536967277527","0.6774536967277527","0.6774536967277527","0.45543086528778076","0.45543086528778076","0.45543086528778076","0.4771442115306854","0.4771442115306854","0.4771442115306854","0.6724141836166382","0.6724141836166382","0.6724141836166382","0.6772993803024292","0.6772993803024292","0.6772993803024292","0.4753594398498535","0.4753594398498535","0.4753594398498535","0.4845464825630188","0.4845464825630188","0.4845464825630188","0.680325448513031","0.680325448513031","0.680325448513031","0.48879027366638184","0.48879027366638184","0.48879027366638184","0.6565701961517334","0.6565701961517334","0.6565701961517334","0.6562690138816833","0.6562690138816833","0.6562690138816833","0.648910403251648","0.648910403251648","0.648910403251648","0.6376784443855286","0.6376784443855286","0.6376784443855286","0.6387884616851807","0.6387884616851807","0.6387884616851807","0.631430983543396","0.631430983543396","0.631430983543396"
"13520","0.6314101219177246","0.6314101219177246","0.6314101219177246","0.6367365121841431","0.6367365121841431","0.6367365121841431","0.6389359831809998","0.6389359831809998","0.6389359831809998","0.6490399837493896","0.6490399837493896","0.6490399837493896","0.6502819061279297","0.6502819061279297","0.6502819061279297","0.4901864528656006","0.4901864528656006","0.4901864528656006","0.4893980622291565","0.4893980622291565","0.4893980622291565","0.4775634706020355","0.4775634706020355","0.4775634706020355","0.49819377064704895","0.49819377064704895","0.49819377064704895","0.48539191484451294","0.48539191484451294","0.48539191484451294","0.4613790512084961","0.4613790512084961","0.4613790512084961","0.6823551058769226","0.6823551058769226","0.6823551058769226","0.6795086860656738","0.6795086860656738","0.6795086860656738","0.6762881875038147","0.6762881875038147","0.6762881875038147","0.45224589109420776","0.45224589109420776","0.45224589109420776","0.4767090678215027","0.4767090678215027","0.4767090678215027","0.6727874875068665","0.6727874875068665","0.6727874875068665","0.6750958561897278","0.6750958561897278","0.6750958561897278","0.47480905055999756","0.47480905055999756","0.47480905055999756","0.48264336585998535","0.48264336585998535","0.48264336585998535","0.6822927594184875","0.6822927594184875","0.6822927594184875","0.4887755513191223","0.4887755513191223","0.4887755513191223","0.6590301990509033","0.6590301990509033","0.6590301990509033","0.6549831032752991","0.6549831032752991","0.6549831032752991","0.6496999263763428","0.6496999263763428","0.6496999263763428","0.6358363032341003","0.6358363032341003","0.6358363032341003","0.6386747360229492","0.6386747360229492","0.6386747360229492","0.6330398321151733","0.6330398321151733","0.6330398321151733"
"13600","0.6262460350990295","0.6262460350990295","0.6262460350990295","0.635570764541626","0.635570764541626","0.635570764541626","0.6393015384674072","0.6393015384674072","0.6393015384674072","0.6455060243606567","0.6455060243606567","0.6455060243606567","0.6508452296257019","0.6508452296257019","0.6508452296257019","0.4912063181400299","0.4912063181400299","0.4912063181400299","0.48876333236694336","0.48876333236694336","0.48876333236694336","0.47834163904190063","0.47834163904190063","0.47834163904190063","0.4970563054084778","0.4970563054084778","0.4970563054084778","0.48797258734703064","0.48797258734703064","0.48797258734703064","0.46466702222824097","0.46466702222824097","0.46466702222824097","0.683091938495636","0.683091938495636","0.683091938495636","0.6804019808769226","0.6804019808769226","0.6804019808769226","0.6785169243812561","0.6785169243812561","0.6785169243812561","0.4541192650794983","0.4541192650794983","0.4541192650794983","0.4786454141139984","0.4786454141139984","0.4786454141139984","0.6771941184997559","0.6771941184997559","0.6771941184997559","0.677337646484375","0.677337646484375","0.677337646484375","0.47448694705963135","0.47448694705963135","0.47448694705963135","0.483899861574173","0.483899861574173","0.483899861574173","0.6820433139801025","0.6820433139801025","0.6820433139801025","0.49044615030288696","0.49044615030288696","0.49044615030288696","0.6574490070343018","0.6574490070343018","0.6574490070343018","0.6554350256919861","0.6554350256919861","0.6554350256919861","0.6494285464286804","0.6494285464286804","0.6494285464286804","0.6374894976615906","0.6374894976615906","0.6374894976615906","0.6393088102340698","0.6393088102340698","0.6393088102340698","0.627649188041687","0.627649188041687","0.627649188041687"
"13680","0.6250237822532654","0.6250237822532654","0.6250237822532654","0.63982754945755","0.63982754945755","0.63982754945755","0.640168309211731","0.640168309211731","0.640168309211731","0.6496244668960571","0.6496244668960571","0.6496244668960571","0.6507883667945862","0.6507883667945862","0.6507883667945862","0.4910820722579956","0.4910820722579956","0.4910820722579956","0.4891931116580963","0.4891931116580963","0.4891931116580963","0.4793454110622406","0.4793454110622406","0.4793454110622406","0.4960021674633026","0.4960021674633026","0.4960021674633026","0.48608866333961487","0.48608866333961487","0.48608866333961487","0.46579086780548096","0.46579086780548096","0.46579086780548096","0.6780173778533936","0.6780173778533936","0.6780173778533936","0.6834810376167297","0.6834810376167297","0.6834810376167297","0.6770187616348267","0.6770187616348267","0.6770187616348267","0.4567932188510895","0.4567932188510895","0.4567932188510895","0.4766160249710083","0.4766160249710083","0.4766160249710083","0.6754999756813049","0.6754999756813049","0.6754999756813049","0.6771363019943237","0.6771363019943237","0.6771363019943237","0.4760339856147766","0.4760339856147766","0.4760339856147766","0.48356878757476807","0.48356878757476807","0.48356878757476807","0.6823036670684814","0.6823036670684814","0.6823036670684814","0.4901445508003235","0.4901445508003235","0.4901445508003235","0.6553252339363098","0.6553252339363098","0.6553252339363098","0.6556921601295471","0.6556921601295471","0.6556921601295471","0.6494430303573608","0.6494430303573608","0.6494430303573608","0.6385307908058167","0.6385307908058167","0.6385307908058167","0.6390690803527832","0.6390690803527832","0.6390690803527832","0.6296619176864624","0.6296619176864624","0.6296619176864624"
"13760","0.628861665725708","0.628861665725708","0.628861665725708","0.6407299637794495","0.6407299637794495","0.6407299637794495","0.6405999064445496","0.6405999064445496","0.6405999064445496","0.6480736136436462","0.6480736136436462","0.6480736136436462","0.6511797904968262","0.6511797904968262","0.6511797904968262","0.491167277097702","0.491167277097702","0.491167277097702","0.49023064970970154","0.49023064970970154","0.49023064970970154","0.4796256124973297","0.4796256124973297","0.4796256124973297","0.4972664415836334","0.4972664415836334","0.4972664415836334","0.4878716468811035","0.4878716468811035","0.4878716468811035","0.4668029546737671","0.4668029546737671","0.4668029546737671","0.6810696721076965","0.6810696721076965","0.6810696721076965","0.6858384013175964","0.6858384013175964","0.6858384013175964","0.6784969568252563","0.6784969568252563","0.6784969568252563","0.45629703998565674","0.45629703998565674","0.45629703998565674","0.47860440611839294","0.47860440611839294","0.47860440611839294","0.6750217080116272","0.6750217080116272","0.6750217080116272","0.6783707141876221","0.6783707141876221","0.6783707141876221","0.47614622116088867","0.47614622116088867","0.47614622116088867","0.48486441373825073","0.48486441373825073","0.48486441373825073","0.6870912909507751","0.6870912909507751","0.6870912909507751","0.4884096384048462","0.4884096384048462","0.4884096384048462","0.6592700481414795","0.6592700481414795","0.6592700481414795","0.6553227305412292","0.6553227305412292","0.6553227305412292","0.6503238677978516","0.6503238677978516","0.6503238677978516","0.6401986479759216","0.6401986479759216","0.6401986479759216","0.6391056776046753","0.6391056776046753","0.6391056776046753","0.635918915271759","0.635918915271759","0.635918915271759"
"13840","0.6269339919090271","0.6269339919090271","0.6269339919090271","0.6388349533081055","0.6388349533081055","0.6388349533081055","0.6393152475357056","0.6393152475357056","0.6393152475357056","0.6486771702766418","0.6486771702766418","0.6486771702766418","0.6514156460762024","0.6514156460762024","0.6514156460762024","0.49014437198638916","0.49014437198638916","0.49014437198638916","0.4900827705860138","0.4900827705860138","0.4900827705860138","0.4788268208503723","0.4788268208503723","0.4788268208503723","0.4955357015132904","0.4955357015132904","0.4955357015132904","0.48653098940849304","0.48653098940849304","0.48653098940849304","0.4648769199848175","0.4648769199848175","0.4648769199848175","0.6810848116874695","0.6810848116874695","0.6810848116874695","0.68110591173172","0.68110591173172","0.68110591173172","0.6775423884391785","0.6775423884391785","0.6775423884391785","0.45450666546821594","0.45450666546821594","0.45450666546821594","0.47704488039016724","0.47704488039016724","0.47704488039016724","0.6794658899307251","0.6794658899307251","0.6794658899307251","0.6775268316268921","0.6775268316268921","0.6775268316268921","0.4770759642124176","0.4770759642124176","0.4770759642124176","0.4840756952762604","0.4840756952762604","0.4840756952762604","0.6826001405715942","0.6826001405715942","0.6826001405715942","0.4892146587371826","0.4892146587371826","0.4892146587371826","0.6569560766220093","0.6569560766220093","0.6569560766220093","0.6547762155532837","0.6547762155532837","0.6547762155532837","0.649248480796814","0.649248480796814","0.649248480796814","0.6405502557754517","0.6405502557754517","0.6405502557754517","0.6392338871955872","0.6392338871955872","0.6392338871955872","0.6350879669189453","0.6350879669189453","0.6350879669189453"
"13920","0.6330088376998901","0.6330088376998901","0.6330088376998901","0.6399428248405457","0.6399428248405457","0.6399428248405457","0.6407427191734314","0.6407427191734314","0.6407427191734314","0.6467729806900024","0.6467729806900024","0.6467729806900024","0.6519937515258789","0.6519937515258789","0.6519937515258789","0.4932018220424652","0.4932018220424652","0.4932018220424652","0.4921283721923828","0.4921283721923828","0.4921283721923828","0.47930800914764404","0.47930800914764404","0.47930800914764404","0.4996526539325714","0.4996526539325714","0.4996526539325714","0.48709580302238464","0.48709580302238464","0.48709580302238464","0.4641403555870056","0.4641403555870056","0.4641403555870056","0.6801593899726868","0.6801593899726868","0.6801593899726868","0.6831348538398743","0.6831348538398743","0.6831348538398743","0.6780053973197937","0.6780053973197937","0.6780053973197937","0.4538459777832031","0.4538459777832031","0.4538459777832031","0.47831642627716064","0.47831642627716064","0.47831642627716064","0.6761645674705505","0.6761645674705505","0.6761645674705505","0.6769542694091797","0.6769542694091797","0.6769542694091797","0.47585034370422363","0.47585034370422363","0.47585034370422363","0.48633164167404175","0.48633164167404175","0.48633164167404175","0.6854706406593323","0.6854706406593323","0.6854706406593323","0.48795366287231445","0.48795366287231445","0.48795366287231445","0.6584137082099915","0.6584137082099915","0.6584137082099915","0.6548305153846741","0.6548305153846741","0.6548305153846741","0.6510546207427979","0.6510546207427979","0.6510546207427979","0.6408630013465881","0.6408630013465881","0.6408630013465881","0.639417827129364","0.639417827129364","0.639417827129364","0.6365827322006226","0.6365827322006226","0.6365827322006226"
"14000","0.6335476636886597","0.6335476636886597","0.6335476636886597","0.6381798982620239","0.6381798982620239","0.6381798982620239","0.6406539678573608","0.6406539678573608","0.6406539678573608","0.6484717130661011","0.6484717130661011","0.6484717130661011","0.6513631343841553","0.6513631343841553","0.6513631343841553","0.4913567900657654","0.4913567900657654","0.4913567900657654","0.4907687306404114","0.4907687306404114","0.4907687306404114","0.4786945581436157","0.4786945581436157","0.4786945581436157","0.49874958395957947","0.49874958395957947","0.49874958395957947","0.48501744866371155","0.48501744866371155","0.48501744866371155","0.46326178312301636","0.46326178312301636","0.46326178312301636","0.6777361631393433","0.6777361631393433","0.6777361631393433","0.6820656061172485","0.6820656061172485","0.6820656061172485","0.6774706840515137","0.6774706840515137","0.6774706840515137","0.45527464151382446","0.45527464151382446","0.45527464151382446","0.4774676561355591","0.4774676561355591","0.4774676561355591","0.676012396812439","0.676012396812439","0.676012396812439","0.6780155301094055","0.6780155301094055","0.6780155301094055","0.4763787090778351","0.4763787090778351","0.4763787090778351","0.4841002821922302","0.4841002821922302","0.4841002821922302","0.6831252574920654","0.6831252574920654","0.6831252574920654","0.48896318674087524","0.48896318674087524","0.48896318674087524","0.6574636101722717","0.6574636101722717","0.6574636101722717","0.656952440738678","0.656952440738678","0.656952440738678","0.649468719959259","0.649468719959259","0.649468719959259","0.6361455917358398","0.6361455917358398","0.6361455917358398","0.6402744650840759","0.6402744650840759","0.6402744650840759","0.6349709033966064","0.6349709033966064","0.6349709033966064"
"14080","0.6299502849578857","0.6299502849578857","0.6299502849578857","0.6366749405860901","0.6366749405860901","0.6366749405860901","0.639754056930542","0.639754056930542","0.639754056930542","0.649726152420044","0.649726152420044","0.649726152420044","0.6492217779159546","0.6492217779159546","0.6492217779159546","0.48981717228889465","0.48981717228889465","0.48981717228889465","0.48872262239456177","0.48872262239456177","0.48872262239456177","0.47900068759918213","0.47900068759918213","0.47900068759918213","0.4999505877494812","0.4999505877494812","0.4999505877494812","0.48605260252952576","0.48605260252952576","0.48605260252952576","0.46536269783973694","0.46536269783973694","0.46536269783973694","0.6796886324882507","0.6796886324882507","0.6796886324882507","0.6807263493537903","0.6807263493537903","0.6807263493537903","0.6790176033973694","0.6790176033973694","0.6790176033973694","0.455375075340271","0.455375075340271","0.455375075340271","0.4792670011520386","0.4792670011520386","0.4792670011520386","0.6764625906944275","0.6764625906944275","0.6764625906944275","0.6772900819778442","0.6772900819778442","0.6772900819778442","0.47658535838127136","0.47658535838127136","0.47658535838127136","0.4844455122947693","0.4844455122947693","0.4844455122947693","0.6820513010025024","0.6820513010025024","0.6820513010025024","0.48883798718452454","0.48883798718452454","0.48883798718452454","0.659562885761261","0.659562885761261","0.659562885761261","0.6583558917045593","0.6583558917045593","0.6583558917045593","0.6499906778335571","0.6499906778335571","0.6499906778335571","0.6370378732681274","0.6370378732681274","0.6370378732681274","0.6392356753349304","0.6392356753349304","0.6392356753349304","0.6321595907211304","0.6321595907211304","0.6321595907211304"
"14160","0.6291154026985168","0.6291154026985168","0.6291154026985168","0.6398248672485352","0.6398248672485352","0.6398248672485352","0.6404109597206116","0.6404109597206116","0.6404109597206116","0.6513485908508301","0.6513485908508301","0.6513485908508301","0.6510655879974365","0.6510655879974365","0.6510655879974365","0.48975515365600586","0.48975515365600586","0.48975515365600586","0.4899238049983978","0.4899238049983978","0.4899238049983978","0.4785614013671875","0.4785614013671875","0.4785614013671875","0.49460095167160034","0.49460095167160034","0.49460095167160034","0.4899135231971741","0.4899135231971741","0.4899135231971741","0.46340471506118774","0.46340471506118774","0.46340471506118774","0.6841290593147278","0.6841290593147278","0.6841290593147278","0.6848249435424805","0.6848249435424805","0.6848249435424805","0.6780985593795776","0.6780985593795776","0.6780985593795776","0.45449861884117126","0.45449861884117126","0.45449861884117126","0.48201850056648254","0.48201850056648254","0.48201850056648254","0.6791431903839111","0.6791431903839111","0.6791431903839111","0.6774946451187134","0.6774946451187134","0.6774946451187134","0.47571590542793274","0.47571590542793274","0.47571590542793274","0.4831187427043915","0.4831187427043915","0.4831187427043915","0.6833361983299255","0.6833361983299255","0.6833361983299255","0.489279568195343","0.489279568195343","0.489279568195343","0.6606220602989197","0.6606220602989197","0.6606220602989197","0.6563157439231873","0.6563157439231873","0.6563157439231873","0.6516073346138","0.6516073346138","0.6516073346138","0.6395947933197021","0.6395947933197021","0.6395947933197021","0.6402232646942139","0.6402232646942139","0.6402232646942139","0.6352599263191223","0.6352599263191223","0.6352599263191223"
"14240","0.625325620174408","0.625325620174408","0.625325620174408","0.6379326581954956","0.6379326581954956","0.6379326581954956","0.6395028233528137","0.6395028233528137","0.6395028233528137","0.6477465629577637","0.6477465629577637","0.6477465629577637","0.6499351859092712","0.6499351859092712","0.6499351859092712","0.4889753758907318","0.4889753758907318","0.4889753758907318","0.4909586012363434","0.4909586012363434","0.4909586012363434","0.47922372817993164","0.47922372817993164","0.47922372817993164","0.4977237284183502","0.4977237284183502","0.4977237284183502","0.4910290241241455","0.4910290241241455","0.4910290241241455","0.46371060609817505","0.46371060609817505","0.46371060609817505","0.680324375629425","0.680324375629425","0.680324375629425","0.6813176274299622","0.6813176274299622","0.6813176274299622","0.6780319809913635","0.6780319809913635","0.6780319809913635","0.4544314444065094","0.4544314444065094","0.4544314444065094","0.4822124242782593","0.4822124242782593","0.4822124242782593","0.6743398308753967","0.6743398308753967","0.6743398308753967","0.6784449815750122","0.6784449815750122","0.6784449815750122","0.4764557480812073","0.4764557480812073","0.4764557480812073","0.48527395725250244","0.48527395725250244","0.48527395725250244","0.6838873028755188","0.6838873028755188","0.6838873028755188","0.4892788529396057","0.4892788529396057","0.4892788529396057","0.658251166343689","0.658251166343689","0.658251166343689","0.6569878458976746","0.6569878458976746","0.6569878458976746","0.6499825716018677","0.6499825716018677","0.6499825716018677","0.6382989883422852","0.6382989883422852","0.6382989883422852","0.6394997835159302","0.6394997835159302","0.6394997835159302","0.6318721175193787","0.6318721175193787","0.6318721175193787"
"14320","0.6311202049255371","0.6311202049255371","0.6311202049255371","0.6391621828079224","0.6391621828079224","0.6391621828079224","0.640703022480011","0.640703022480011","0.640703022480011","0.648518979549408","0.648518979549408","0.648518979549408","0.6514912247657776","0.6514912247657776","0.6514912247657776","0.4916895627975464","0.4916895627975464","0.4916895627975464","0.49133026599884033","0.49133026599884033","0.49133026599884033","0.47880542278289795","0.47880542278289795","0.47880542278289795","0.49803417921066284","0.49803417921066284","0.49803417921066284","0.4865575432777405","0.4865575432777405","0.4865575432777405","0.4677864909172058","0.4677864909172058","0.4677864909172058","0.6830775141716003","0.6830775141716003","0.6830775141716003","0.6835802793502808","0.6835802793502808","0.6835802793502808","0.6798772811889648","0.6798772811889648","0.6798772811889648","0.45716172456741333","0.45716172456741333","0.45716172456741333","0.4802265167236328","0.4802265167236328","0.4802265167236328","0.6831173300743103","0.6831173300743103","0.6831173300743103","0.6786792278289795","0.6786792278289795","0.6786792278289795","0.47541624307632446","0.47541624307632446","0.47541624307632446","0.4842369258403778","0.4842369258403778","0.4842369258403778","0.6832019686698914","0.6832019686698914","0.6832019686698914","0.4912506639957428","0.4912506639957428","0.4912506639957428","0.6581175923347473","0.6581175923347473","0.6581175923347473","0.6563723087310791","0.6563723087310791","0.6563723087310791","0.6512594223022461","0.6512594223022461","0.6512594223022461","0.6390789151191711","0.6390789151191711","0.6390789151191711","0.6399903893470764","0.6399903893470764","0.6399903893470764","0.6328551769256592","0.6328551769256592","0.6328551769256592"
