"Step","12139481_240930_010246S30_UN128_CN128 - val_lpips","12139481_240930_010246S30_UN128_CN128 - val_lpips__MIN","12139481_240930_010246S30_UN128_CN128 - val_lpips__MAX","12139557_240930_010100S20_UN128_CN128 - val_lpips","12139557_240930_010100S20_UN128_CN128 - val_lpips__MIN","12139557_240930_010100S20_UN128_CN128 - val_lpips__MAX","12139552_240930_004322S10_UN128_CN128 - val_lpips","12139552_240930_004322S10_UN128_CN128 - val_lpips__MIN","12139552_240930_004322S10_UN128_CN128 - val_lpips__MAX","12139539_240930_001813S30_UN128_CN128 - val_lpips","12139539_240930_001813S30_UN128_CN128 - val_lpips__MIN","12139539_240930_001813S30_UN128_CN128 - val_lpips__MAX","12139537_240930_001549S10_UN128_CN128 - val_lpips","12139537_240930_001549S10_UN128_CN128 - val_lpips__MIN","12139537_240930_001549S10_UN128_CN128 - val_lpips__MAX","12139531_240929_235839S30_UN128_CN128 - val_lpips","12139531_240929_235839S30_UN128_CN128 - val_lpips__MIN","12139531_240929_235839S30_UN128_CN128 - val_lpips__MAX","12139530_240929_235839S20_UN128_CN128 - val_lpips","12139530_240929_235839S20_UN128_CN128 - val_lpips__MIN","12139530_240929_235839S20_UN128_CN128 - val_lpips__MAX","12139529_240929_235239S10_UN128_CN128 - val_lpips","12139529_240929_235239S10_UN128_CN128 - val_lpips__MIN","12139529_240929_235239S10_UN128_CN128 - val_lpips__MAX","12139523_240929_232850S30_UN128_CN128 - val_lpips","12139523_240929_232850S30_UN128_CN128 - val_lpips__MIN","12139523_240929_232850S30_UN128_CN128 - val_lpips__MAX","12139522_240929_232403S20_UN128_CN128 - val_lpips","12139522_240929_232403S20_UN128_CN128 - val_lpips__MIN","12139522_240929_232403S20_UN128_CN128 - val_lpips__MAX","12139521_240929_232338S10_UN128_CN128 - val_lpips","12139521_240929_232338S10_UN128_CN128 - val_lpips__MIN","12139521_240929_232338S10_UN128_CN128 - val_lpips__MAX","12139517_240929_232222S30_UN128_CN128 - val_lpips","12139517_240929_232222S30_UN128_CN128 - val_lpips__MIN","12139517_240929_232222S30_UN128_CN128 - val_lpips__MAX","12139516_240929_232149S20_UN128_CN128 - val_lpips","12139516_240929_232149S20_UN128_CN128 - val_lpips__MIN","12139516_240929_232149S20_UN128_CN128 - val_lpips__MAX","12139515_240929_232133S10_UN128_CN128 - val_lpips","12139515_240929_232133S10_UN128_CN128 - val_lpips__MIN","12139515_240929_232133S10_UN128_CN128 - val_lpips__MAX","12139491_240929_231730S10_UN128 - val_lpips","12139491_240929_231730S10_UN128 - val_lpips__MIN","12139491_240929_231730S10_UN128 - val_lpips__MAX","12139492_240929_231730S20_UN128 - val_lpips","12139492_240929_231730S20_UN128 - val_lpips__MIN","12139492_240929_231730S20_UN128 - val_lpips__MAX","12139487_240929_231736S30_UN128 - val_lpips","12139487_240929_231736S30_UN128 - val_lpips__MIN","12139487_240929_231736S30_UN128 - val_lpips__MAX","12139485_240929_231732S10_UN128 - val_lpips","12139485_240929_231732S10_UN128 - val_lpips__MIN","12139485_240929_231732S10_UN128 - val_lpips__MAX","12139497_240929_231734S10_UN128 - val_lpips","12139497_240929_231734S10_UN128 - val_lpips__MIN","12139497_240929_231734S10_UN128 - val_lpips__MAX","12139498_240929_231734S20_UN128 - val_lpips","12139498_240929_231734S20_UN128 - val_lpips__MIN","12139498_240929_231734S20_UN128 - val_lpips__MAX","12139486_240929_231732S20_UN128 - val_lpips","12139486_240929_231732S20_UN128 - val_lpips__MIN","12139486_240929_231732S20_UN128 - val_lpips__MAX","12139499_240929_231732S30_UN128 - val_lpips","12139499_240929_231732S30_UN128 - val_lpips__MIN","12139499_240929_231732S30_UN128 - val_lpips__MAX","12139504_240929_231707S20_UN128 - val_lpips","12139504_240929_231707S20_UN128 - val_lpips__MIN","12139504_240929_231707S20_UN128 - val_lpips__MAX","12139505_240929_231707S30_UN128 - val_lpips","12139505_240929_231707S30_UN128 - val_lpips__MIN","12139505_240929_231707S30_UN128 - val_lpips__MAX","12139503_240929_231707S10_UN128 - val_lpips","12139503_240929_231707S10_UN128 - val_lpips__MIN","12139503_240929_231707S10_UN128 - val_lpips__MAX","12139510_240929_231705S20_UN128 - val_lpips","12139510_240929_231705S20_UN128 - val_lpips__MIN","12139510_240929_231705S20_UN128 - val_lpips__MAX","12139509_240929_231705S10_UN128 - val_lpips","12139509_240929_231705S10_UN128 - val_lpips__MIN","12139509_240929_231705S10_UN128 - val_lpips__MAX","12139511_240929_231657S30_UN128 - val_lpips","12139511_240929_231657S30_UN128 - val_lpips__MIN","12139511_240929_231657S30_UN128 - val_lpips__MAX"
"13040","0.11080387979745865","0.11080387979745865","0.11080387979745865","0.10206498205661774","0.10206498205661774","0.10206498205661774","0.08639281988143921","0.08639281988143921","0.08639281988143921","0.14504264295101166","0.14504264295101166","0.14504264295101166","0.1210421770811081","0.1210421770811081","0.1210421770811081","0.07725740969181061","0.07725740969181061","0.07725740969181061","0.06853257119655609","0.06853257119655609","0.06853257119655609","0.06050483509898186","0.06050483509898186","0.06050483509898186","0.09472878277301788","0.09472878277301788","0.09472878277301788","0.08572664856910706","0.08572664856910706","0.08572664856910706","0.07729678601026535","0.07729678601026535","0.07729678601026535","0.13332045078277588","0.13332045078277588","0.13332045078277588","0.11754759401082993","0.11754759401082993","0.11754759401082993","0.10062067210674286","0.10062067210674286","0.10062067210674286","0.08255250006914139","0.08255250006914139","0.08255250006914139","0.09481918811798096","0.09481918811798096","0.09481918811798096","0.14489427208900452","0.14489427208900452","0.14489427208900452","0.11023594439029694","0.11023594439029694","0.11023594439029694","0.06725950539112091","0.06725950539112091","0.06725950539112091","0.07351113855838776","0.07351113855838776","0.07351113855838776","0.12769393622875214","0.12769393622875214","0.12769393622875214","0.08463580161333084","0.08463580161333084","0.08463580161333084","0.1495610773563385","0.1495610773563385","0.1495610773563385","0.16254287958145142","0.16254287958145142","0.16254287958145142","0.13548974692821503","0.13548974692821503","0.13548974692821503","0.11372052133083344","0.11372052133083344","0.11372052133083344","0.09526968747377396","0.09526968747377396","0.09526968747377396","0.12511470913887024","0.12511470913887024","0.12511470913887024"
"13120","0.1093209981918335","0.1093209981918335","0.1093209981918335","0.10221092402935028","0.10221092402935028","0.10221092402935028","0.088252954185009","0.088252954185009","0.088252954185009","0.15910133719444275","0.15910133719444275","0.15910133719444275","0.12241370975971222","0.12241370975971222","0.12241370975971222","0.07367876172065735","0.07367876172065735","0.07367876172065735","0.07484950125217438","0.07484950125217438","0.07484950125217438","0.05976167321205139","0.05976167321205139","0.05976167321205139","0.0951598733663559","0.0951598733663559","0.0951598733663559","0.08402229845523834","0.08402229845523834","0.08402229845523834","0.07698683440685272","0.07698683440685272","0.07698683440685272","0.13134559988975525","0.13134559988975525","0.13134559988975525","0.11285122483968735","0.11285122483968735","0.11285122483968735","0.10180683434009552","0.10180683434009552","0.10180683434009552","0.08118053525686264","0.08118053525686264","0.08118053525686264","0.09024307131767273","0.09024307131767273","0.09024307131767273","0.14918628334999084","0.14918628334999084","0.14918628334999084","0.11028729379177094","0.11028729379177094","0.11028729379177094","0.0643732100725174","0.0643732100725174","0.0643732100725174","0.0763467475771904","0.0763467475771904","0.0763467475771904","0.12645258009433746","0.12645258009433746","0.12645258009433746","0.08409415185451508","0.08409415185451508","0.08409415185451508","0.14761291444301605","0.14761291444301605","0.14761291444301605","0.16618260741233826","0.16618260741233826","0.16618260741233826","0.13528181612491608","0.13528181612491608","0.13528181612491608","0.1130094900727272","0.1130094900727272","0.1130094900727272","0.09643493592739105","0.09643493592739105","0.09643493592739105","0.12825290858745575","0.12825290858745575","0.12825290858745575"
"13200","0.11176693439483643","0.11176693439483643","0.11176693439483643","0.10255391895771027","0.10255391895771027","0.10255391895771027","0.08923981338739395","0.08923981338739395","0.08923981338739395","0.14801989495754242","0.14801989495754242","0.14801989495754242","0.12286205589771271","0.12286205589771271","0.12286205589771271","0.0739089697599411","0.0739089697599411","0.0739089697599411","0.06635861098766327","0.06635861098766327","0.06635861098766327","0.06050232797861099","0.06050232797861099","0.06050232797861099","0.09593775123357773","0.09593775123357773","0.09593775123357773","0.08609108626842499","0.08609108626842499","0.08609108626842499","0.07785026729106903","0.07785026729106903","0.07785026729106903","0.12962621450424194","0.12962621450424194","0.12962621450424194","0.11675836890935898","0.11675836890935898","0.11675836890935898","0.10259473323822021","0.10259473323822021","0.10259473323822021","0.08267336338758469","0.08267336338758469","0.08267336338758469","0.09380057454109192","0.09380057454109192","0.09380057454109192","0.1422661989927292","0.1422661989927292","0.1422661989927292","0.11059342324733734","0.11059342324733734","0.11059342324733734","0.0645095556974411","0.0645095556974411","0.0645095556974411","0.07468369603157043","0.07468369603157043","0.07468369603157043","0.13129009306430817","0.13129009306430817","0.13129009306430817","0.08265303820371628","0.08265303820371628","0.08265303820371628","0.15139761567115784","0.15139761567115784","0.15139761567115784","0.163802832365036","0.163802832365036","0.163802832365036","0.1306065022945404","0.1306065022945404","0.1306065022945404","0.11009843647480011","0.11009843647480011","0.11009843647480011","0.0983850508928299","0.0983850508928299","0.0983850508928299","0.12358220666646957","0.12358220666646957","0.12358220666646957"
"13280","0.11696571111679077","0.11696571111679077","0.11696571111679077","0.10149772465229034","0.10149772465229034","0.10149772465229034","0.09088888764381409","0.09088888764381409","0.09088888764381409","0.1477995216846466","0.1477995216846466","0.1477995216846466","0.12407009303569794","0.12407009303569794","0.12407009303569794","0.07156122475862503","0.07156122475862503","0.07156122475862503","0.0698077455163002","0.0698077455163002","0.0698077455163002","0.06010422110557556","0.06010422110557556","0.06010422110557556","0.09870891273021698","0.09870891273021698","0.09870891273021698","0.0876658707857132","0.0876658707857132","0.0876658707857132","0.07797394692897797","0.07797394692897797","0.07797394692897797","0.13151423633098602","0.13151423633098602","0.13151423633098602","0.11945466697216034","0.11945466697216034","0.11945466697216034","0.10489217936992645","0.10489217936992645","0.10489217936992645","0.08296634256839752","0.08296634256839752","0.08296634256839752","0.09455259144306183","0.09455259144306183","0.09455259144306183","0.13962896168231964","0.13962896168231964","0.13962896168231964","0.11216361820697784","0.11216361820697784","0.11216361820697784","0.06638090312480927","0.06638090312480927","0.06638090312480927","0.07656420022249222","0.07656420022249222","0.07656420022249222","0.1304078996181488","0.1304078996181488","0.1304078996181488","0.08130257576704025","0.08130257576704025","0.08130257576704025","0.1474388986825943","0.1474388986825943","0.1474388986825943","0.15745292603969574","0.15745292603969574","0.15745292603969574","0.132669597864151","0.132669597864151","0.132669597864151","0.10932059586048126","0.10932059586048126","0.10932059586048126","0.09837209433317184","0.09837209433317184","0.09837209433317184","0.12997034192085266","0.12997034192085266","0.12997034192085266"
"13360","0.10769836604595184","0.10769836604595184","0.10769836604595184","0.1018444076180458","0.1018444076180458","0.1018444076180458","0.08841627836227417","0.08841627836227417","0.08841627836227417","0.14973986148834229","0.14973986148834229","0.14973986148834229","0.12523244321346283","0.12523244321346283","0.12523244321346283","0.07261386513710022","0.07261386513710022","0.07261386513710022","0.06728861480951309","0.06728861480951309","0.06728861480951309","0.05848972126841545","0.05848972126841545","0.05848972126841545","0.0922124832868576","0.0922124832868576","0.0922124832868576","0.08489004522562027","0.08489004522562027","0.08489004522562027","0.07850107550621033","0.07850107550621033","0.07850107550621033","0.12743017077445984","0.12743017077445984","0.12743017077445984","0.11615622043609619","0.11615622043609619","0.11615622043609619","0.10098031908273697","0.10098031908273697","0.10098031908273697","0.0847640410065651","0.0847640410065651","0.0847640410065651","0.0953100249171257","0.0953100249171257","0.0953100249171257","0.13568207621574402","0.13568207621574402","0.13568207621574402","0.11171010881662369","0.11171010881662369","0.11171010881662369","0.06663690507411957","0.06663690507411957","0.06663690507411957","0.07622166723012924","0.07622166723012924","0.07622166723012924","0.1278676837682724","0.1278676837682724","0.1278676837682724","0.08295194804668427","0.08295194804668427","0.08295194804668427","0.14940303564071655","0.14940303564071655","0.14940303564071655","0.1585114449262619","0.1585114449262619","0.1585114449262619","0.1352473944425583","0.1352473944425583","0.1352473944425583","0.11255286633968353","0.11255286633968353","0.11255286633968353","0.09789329767227173","0.09789329767227173","0.09789329767227173","0.12559044361114502","0.12559044361114502","0.12559044361114502"
"13440","0.1123209223151207","0.1123209223151207","0.1123209223151207","0.09981252998113632","0.09981252998113632","0.09981252998113632","0.08860410004854202","0.08860410004854202","0.08860410004854202","0.1467759609222412","0.1467759609222412","0.1467759609222412","0.12064856290817261","0.12064856290817261","0.12064856290817261","0.07257416099309921","0.07257416099309921","0.07257416099309921","0.06798309832811356","0.06798309832811356","0.06798309832811356","0.05918955057859421","0.05918955057859421","0.05918955057859421","0.09504519402980804","0.09504519402980804","0.09504519402980804","0.08396098762750626","0.08396098762750626","0.08396098762750626","0.07662935554981232","0.07662935554981232","0.07662935554981232","0.12548285722732544","0.12548285722732544","0.12548285722732544","0.1156088337302208","0.1156088337302208","0.1156088337302208","0.10111965984106064","0.10111965984106064","0.10111965984106064","0.08372027426958084","0.08372027426958084","0.08372027426958084","0.09220709651708603","0.09220709651708603","0.09220709651708603","0.13886646926403046","0.13886646926403046","0.13886646926403046","0.11023440212011337","0.11023440212011337","0.11023440212011337","0.063439279794693","0.063439279794693","0.063439279794693","0.07670345157384872","0.07670345157384872","0.07670345157384872","0.12828348577022552","0.12828348577022552","0.12828348577022552","0.08292107284069061","0.08292107284069061","0.08292107284069061","0.14758184552192688","0.14758184552192688","0.14758184552192688","0.1618848294019699","0.1618848294019699","0.1618848294019699","0.13202621042728424","0.13202621042728424","0.13202621042728424","0.10869568586349487","0.10869568586349487","0.10869568586349487","0.0956931859254837","0.0956931859254837","0.0956931859254837","0.12561878561973572","0.12561878561973572","0.12561878561973572"
"13520","0.10811096429824829","0.10811096429824829","0.10811096429824829","0.09657600522041321","0.09657600522041321","0.09657600522041321","0.08684829622507095","0.08684829622507095","0.08684829622507095","0.1453321874141693","0.1453321874141693","0.1453321874141693","0.12049110978841782","0.12049110978841782","0.12049110978841782","0.07262150198221207","0.07262150198221207","0.07262150198221207","0.06378243863582611","0.06378243863582611","0.06378243863582611","0.05928483605384827","0.05928483605384827","0.05928483605384827","0.09259120374917984","0.09259120374917984","0.09259120374917984","0.08248955756425858","0.08248955756425858","0.08248955756425858","0.07714783400297165","0.07714783400297165","0.07714783400297165","0.12555336952209473","0.12555336952209473","0.12555336952209473","0.11477603763341904","0.11477603763341904","0.11477603763341904","0.10033871233463287","0.10033871233463287","0.10033871233463287","0.08314532786607742","0.08314532786607742","0.08314532786607742","0.08974211663007736","0.08974211663007736","0.08974211663007736","0.1424473226070404","0.1424473226070404","0.1424473226070404","0.10808585584163666","0.10808585584163666","0.10808585584163666","0.06530506908893585","0.06530506908893585","0.06530506908893585","0.07555346190929413","0.07555346190929413","0.07555346190929413","0.12623949348926544","0.12623949348926544","0.12623949348926544","0.08105902373790741","0.08105902373790741","0.08105902373790741","0.14713887870311737","0.14713887870311737","0.14713887870311737","0.1556541919708252","0.1556541919708252","0.1556541919708252","0.13100141286849976","0.13100141286849976","0.13100141286849976","0.10765592008829117","0.10765592008829117","0.10765592008829117","0.09692041575908661","0.09692041575908661","0.09692041575908661","0.12269475311040878","0.12269475311040878","0.12269475311040878"
"13600","0.10883599519729614","0.10883599519729614","0.10883599519729614","0.097710520029068","0.097710520029068","0.097710520029068","0.08766800910234451","0.08766800910234451","0.08766800910234451","0.15097598731517792","0.15097598731517792","0.15097598731517792","0.11945531517267227","0.11945531517267227","0.11945531517267227","0.07270082086324692","0.07270082086324692","0.07270082086324692","0.06753606349229813","0.06753606349229813","0.06753606349229813","0.06040278822183609","0.06040278822183609","0.06040278822183609","0.09184584021568298","0.09184584021568298","0.09184584021568298","0.08617211878299713","0.08617211878299713","0.08617211878299713","0.07856686413288116","0.07856686413288116","0.07856686413288116","0.1311960220336914","0.1311960220336914","0.1311960220336914","0.1139543429017067","0.1139543429017067","0.1139543429017067","0.09956097602844238","0.09956097602844238","0.09956097602844238","0.08105931431055069","0.08105931431055069","0.08105931431055069","0.09276371449232101","0.09276371449232101","0.09276371449232101","0.14114853739738464","0.14114853739738464","0.14114853739738464","0.1075754165649414","0.1075754165649414","0.1075754165649414","0.06628180295228958","0.06628180295228958","0.06628180295228958","0.07552159577608109","0.07552159577608109","0.07552159577608109","0.1253102719783783","0.1253102719783783","0.1253102719783783","0.08007091283798218","0.08007091283798218","0.08007091283798218","0.15356910228729248","0.15356910228729248","0.15356910228729248","0.1625228375196457","0.1625228375196457","0.1625228375196457","0.1298021376132965","0.1298021376132965","0.1298021376132965","0.10855696350336075","0.10855696350336075","0.10855696350336075","0.09833832830190659","0.09833832830190659","0.09833832830190659","0.12401820719242096","0.12401820719242096","0.12401820719242096"
"13680","0.11140535026788712","0.11140535026788712","0.11140535026788712","0.10138547420501709","0.10138547420501709","0.10138547420501709","0.09020112454891205","0.09020112454891205","0.09020112454891205","0.14621886610984802","0.14621886610984802","0.14621886610984802","0.11982705444097519","0.11982705444097519","0.11982705444097519","0.07320541888475418","0.07320541888475418","0.07320541888475418","0.06368894129991531","0.06368894129991531","0.06368894129991531","0.05932538956403732","0.05932538956403732","0.05932538956403732","0.09201247245073318","0.09201247245073318","0.09201247245073318","0.08512244373559952","0.08512244373559952","0.08512244373559952","0.0788126140832901","0.0788126140832901","0.0788126140832901","0.12769125401973724","0.12769125401973724","0.12769125401973724","0.11397818475961685","0.11397818475961685","0.11397818475961685","0.09886465966701508","0.09886465966701508","0.09886465966701508","0.08341313898563385","0.08341313898563385","0.08341313898563385","0.0922144204378128","0.0922144204378128","0.0922144204378128","0.14262157678604126","0.14262157678604126","0.14262157678604126","0.1078229695558548","0.1078229695558548","0.1078229695558548","0.0642065703868866","0.0642065703868866","0.0642065703868866","0.07287005335092545","0.07287005335092545","0.07287005335092545","0.12446268647909164","0.12446268647909164","0.12446268647909164","0.0839090421795845","0.0839090421795845","0.0839090421795845","0.14191783964633942","0.14191783964633942","0.14191783964633942","0.16160230338573456","0.16160230338573456","0.16160230338573456","0.12928415834903717","0.12928415834903717","0.12928415834903717","0.11044855415821075","0.11044855415821075","0.11044855415821075","0.09736673533916473","0.09736673533916473","0.09736673533916473","0.1256617158651352","0.1256617158651352","0.1256617158651352"
"13760","0.11262806504964828","0.11262806504964828","0.11262806504964828","0.1004958301782608","0.1004958301782608","0.1004958301782608","0.09075110405683517","0.09075110405683517","0.09075110405683517","0.15075941383838654","0.15075941383838654","0.15075941383838654","0.11876974254846573","0.11876974254846573","0.11876974254846573","0.07261219620704651","0.07261219620704651","0.07261219620704651","0.06572574377059937","0.06572574377059937","0.06572574377059937","0.05949273705482483","0.05949273705482483","0.05949273705482483","0.09303142130374908","0.09303142130374908","0.09303142130374908","0.08394142240285873","0.08394142240285873","0.08394142240285873","0.07857554405927658","0.07857554405927658","0.07857554405927658","0.12322946637868881","0.12322946637868881","0.12322946637868881","0.11704783141613007","0.11704783141613007","0.11704783141613007","0.0999658852815628","0.0999658852815628","0.0999658852815628","0.08418964594602585","0.08418964594602585","0.08418964594602585","0.09122628718614578","0.09122628718614578","0.09122628718614578","0.13744600117206573","0.13744600117206573","0.13744600117206573","0.10969841480255127","0.10969841480255127","0.10969841480255127","0.06594769656658173","0.06594769656658173","0.06594769656658173","0.076084665954113","0.076084665954113","0.076084665954113","0.12648765742778778","0.12648765742778778","0.12648765742778778","0.08058638870716095","0.08058638870716095","0.08058638870716095","0.14682923257350922","0.14682923257350922","0.14682923257350922","0.1579200178384781","0.1579200178384781","0.1579200178384781","0.13014864921569824","0.13014864921569824","0.13014864921569824","0.11401871591806412","0.11401871591806412","0.11401871591806412","0.09877558052539825","0.09877558052539825","0.09877558052539825","0.12539729475975037","0.12539729475975037","0.12539729475975037"
"13840","0.10818067938089371","0.10818067938089371","0.10818067938089371","0.09762396663427353","0.09762396663427353","0.09762396663427353","0.08866129070520401","0.08866129070520401","0.08866129070520401","0.15007707476615906","0.15007707476615906","0.15007707476615906","0.12189047038555145","0.12189047038555145","0.12189047038555145","0.07447049766778946","0.07447049766778946","0.07447049766778946","0.06556640565395355","0.06556640565395355","0.06556640565395355","0.05853836610913277","0.05853836610913277","0.05853836610913277","0.09225310385227203","0.09225310385227203","0.09225310385227203","0.08355657756328583","0.08355657756328583","0.08355657756328583","0.07659236341714859","0.07659236341714859","0.07659236341714859","0.12757298350334167","0.12757298350334167","0.12757298350334167","0.11807497590780258","0.11807497590780258","0.11807497590780258","0.09900026023387909","0.09900026023387909","0.09900026023387909","0.08339543640613556","0.08339543640613556","0.08339543640613556","0.08959531784057617","0.08959531784057617","0.08959531784057617","0.14028222858905792","0.14028222858905792","0.14028222858905792","0.11005441844463348","0.11005441844463348","0.11005441844463348","0.06610105186700821","0.06610105186700821","0.06610105186700821","0.07345003634691238","0.07345003634691238","0.07345003634691238","0.1274261325597763","0.1274261325597763","0.1274261325597763","0.0837557390332222","0.0837557390332222","0.0837557390332222","0.14512470364570618","0.14512470364570618","0.14512470364570618","0.16178114712238312","0.16178114712238312","0.16178114712238312","0.1330844759941101","0.1330844759941101","0.1330844759941101","0.10662782192230225","0.10662782192230225","0.10662782192230225","0.0971212163567543","0.0971212163567543","0.0971212163567543","0.12593282759189606","0.12593282759189606","0.12593282759189606"
"13920","0.1127939373254776","0.1127939373254776","0.1127939373254776","0.09648294746875763","0.09648294746875763","0.09648294746875763","0.0892578512430191","0.0892578512430191","0.0892578512430191","0.15106262266635895","0.15106262266635895","0.15106262266635895","0.12149088084697723","0.12149088084697723","0.12149088084697723","0.0750419944524765","0.0750419944524765","0.0750419944524765","0.06404304504394531","0.06404304504394531","0.06404304504394531","0.05988419055938721","0.05988419055938721","0.05988419055938721","0.09294705092906952","0.09294705092906952","0.09294705092906952","0.08329017460346222","0.08329017460346222","0.08329017460346222","0.07583027333021164","0.07583027333021164","0.07583027333021164","0.1254890263080597","0.1254890263080597","0.1254890263080597","0.11379893124103546","0.11379893124103546","0.11379893124103546","0.10118130594491959","0.10118130594491959","0.10118130594491959","0.08139754086732864","0.08139754086732864","0.08139754086732864","0.09171294420957565","0.09171294420957565","0.09171294420957565","0.13764896988868713","0.13764896988868713","0.13764896988868713","0.10907318443059921","0.10907318443059921","0.10907318443059921","0.06666285544633865","0.06666285544633865","0.06666285544633865","0.07426740229129791","0.07426740229129791","0.07426740229129791","0.12895888090133667","0.12895888090133667","0.12895888090133667","0.0825280100107193","0.0825280100107193","0.0825280100107193","0.14840710163116455","0.14840710163116455","0.14840710163116455","0.1577395647764206","0.1577395647764206","0.1577395647764206","0.13208428025245667","0.13208428025245667","0.13208428025245667","0.1076175794005394","0.1076175794005394","0.1076175794005394","0.09507863223552704","0.09507863223552704","0.09507863223552704","0.1268800050020218","0.1268800050020218","0.1268800050020218"
"14000","0.1094444990158081","0.1094444990158081","0.1094444990158081","0.0988558828830719","0.0988558828830719","0.0988558828830719","0.08758115768432617","0.08758115768432617","0.08758115768432617","0.14677198231220245","0.14677198231220245","0.14677198231220245","0.12027950584888458","0.12027950584888458","0.12027950584888458","0.07155589759349823","0.07155589759349823","0.07155589759349823","0.06616368889808655","0.06616368889808655","0.06616368889808655","0.06010625883936882","0.06010625883936882","0.06010625883936882","0.09281032532453537","0.09281032532453537","0.09281032532453537","0.08547019213438034","0.08547019213438034","0.08547019213438034","0.07733706384897232","0.07733706384897232","0.07733706384897232","0.12429903447628021","0.12429903447628021","0.12429903447628021","0.11272857338190079","0.11272857338190079","0.11272857338190079","0.099622942507267","0.099622942507267","0.099622942507267","0.08294986188411713","0.08294986188411713","0.08294986188411713","0.09215380996465683","0.09215380996465683","0.09215380996465683","0.13885733485221863","0.13885733485221863","0.13885733485221863","0.10850200802087784","0.10850200802087784","0.10850200802087784","0.06547243148088455","0.06547243148088455","0.06547243148088455","0.07394421100616455","0.07394421100616455","0.07394421100616455","0.12228244543075562","0.12228244543075562","0.12228244543075562","0.07990452647209167","0.07990452647209167","0.07990452647209167","0.14748719334602356","0.14748719334602356","0.14748719334602356","0.1614435613155365","0.1614435613155365","0.1614435613155365","0.13146863877773285","0.13146863877773285","0.13146863877773285","0.1079932451248169","0.1079932451248169","0.1079932451248169","0.09596142917871475","0.09596142917871475","0.09596142917871475","0.12242396920919418","0.12242396920919418","0.12242396920919418"
"14080","0.11482693254947662","0.11482693254947662","0.11482693254947662","0.10085414350032806","0.10085414350032806","0.10085414350032806","0.0871092826128006","0.0871092826128006","0.0871092826128006","0.15328103303909302","0.15328103303909302","0.15328103303909302","0.11692313104867935","0.11692313104867935","0.11692313104867935","0.07434718310832977","0.07434718310832977","0.07434718310832977","0.06532913446426392","0.06532913446426392","0.06532913446426392","0.05791637301445007","0.05791637301445007","0.05791637301445007","0.09387670457363129","0.09387670457363129","0.09387670457363129","0.083671435713768","0.083671435713768","0.083671435713768","0.07538396865129471","0.07538396865129471","0.07538396865129471","0.12439310550689697","0.12439310550689697","0.12439310550689697","0.11139887571334839","0.11139887571334839","0.11139887571334839","0.09810836613178253","0.09810836613178253","0.09810836613178253","0.08044574409723282","0.08044574409723282","0.08044574409723282","0.0902915671467781","0.0902915671467781","0.0902915671467781","0.1410650908946991","0.1410650908946991","0.1410650908946991","0.10792852938175201","0.10792852938175201","0.10792852938175201","0.06380636990070343","0.06380636990070343","0.06380636990070343","0.07356953620910645","0.07356953620910645","0.07356953620910645","0.1253952831029892","0.1253952831029892","0.1253952831029892","0.08145972341299057","0.08145972341299057","0.08145972341299057","0.1477373242378235","0.1477373242378235","0.1477373242378235","0.16577117145061493","0.16577117145061493","0.16577117145061493","0.12850478291511536","0.12850478291511536","0.12850478291511536","0.11015923321247101","0.11015923321247101","0.11015923321247101","0.09614821523427963","0.09614821523427963","0.09614821523427963","0.12498708069324493","0.12498708069324493","0.12498708069324493"
"14160","0.11097884178161621","0.11097884178161621","0.11097884178161621","0.09508637338876724","0.09508637338876724","0.09508637338876724","0.08862686902284622","0.08862686902284622","0.08862686902284622","0.1554238349199295","0.1554238349199295","0.1554238349199295","0.12028846889734268","0.12028846889734268","0.12028846889734268","0.07240273803472519","0.07240273803472519","0.07240273803472519","0.0684729814529419","0.0684729814529419","0.0684729814529419","0.058766819536685944","0.058766819536685944","0.058766819536685944","0.09385191649198532","0.09385191649198532","0.09385191649198532","0.08282967656850815","0.08282967656850815","0.08282967656850815","0.07659958302974701","0.07659958302974701","0.07659958302974701","0.12784212827682495","0.12784212827682495","0.12784212827682495","0.11387455463409424","0.11387455463409424","0.11387455463409424","0.10035334527492523","0.10035334527492523","0.10035334527492523","0.08030475676059723","0.08030475676059723","0.08030475676059723","0.09200858324766159","0.09200858324766159","0.09200858324766159","0.13783617317676544","0.13783617317676544","0.13783617317676544","0.10862302780151367","0.10862302780151367","0.10862302780151367","0.06366811692714691","0.06366811692714691","0.06366811692714691","0.07403768599033356","0.07403768599033356","0.07403768599033356","0.1212078332901001","0.1212078332901001","0.1212078332901001","0.07901249825954437","0.07901249825954437","0.07901249825954437","0.14625205099582672","0.14625205099582672","0.14625205099582672","0.16464488208293915","0.16464488208293915","0.16464488208293915","0.13282038271427155","0.13282038271427155","0.13282038271427155","0.10731347650289536","0.10731347650289536","0.10731347650289536","0.09733635932207108","0.09733635932207108","0.09733635932207108","0.12456059455871582","0.12456059455871582","0.12456059455871582"
