"Step","12139481_240930_010246S30_UN128_CN128 - val_val_ref_psnr","12139481_240930_010246S30_UN128_CN128 - val_val_ref_psnr__MIN","12139481_240930_010246S30_UN128_CN128 - val_val_ref_psnr__MAX","12139557_240930_010100S20_UN128_CN128 - val_val_ref_psnr","12139557_240930_010100S20_UN128_CN128 - val_val_ref_psnr__MIN","12139557_240930_010100S20_UN128_CN128 - val_val_ref_psnr__MAX","12139552_240930_004322S10_UN128_CN128 - val_val_ref_psnr","12139552_240930_004322S10_UN128_CN128 - val_val_ref_psnr__MIN","12139552_240930_004322S10_UN128_CN128 - val_val_ref_psnr__MAX","12139539_240930_001813S30_UN128_CN128 - val_val_ref_psnr","12139539_240930_001813S30_UN128_CN128 - val_val_ref_psnr__MIN","12139539_240930_001813S30_UN128_CN128 - val_val_ref_psnr__MAX","12139537_240930_001549S10_UN128_CN128 - val_val_ref_psnr","12139537_240930_001549S10_UN128_CN128 - val_val_ref_psnr__MIN","12139537_240930_001549S10_UN128_CN128 - val_val_ref_psnr__MAX","12139531_240929_235839S30_UN128_CN128 - val_val_ref_psnr","12139531_240929_235839S30_UN128_CN128 - val_val_ref_psnr__MIN","12139531_240929_235839S30_UN128_CN128 - val_val_ref_psnr__MAX","12139530_240929_235839S20_UN128_CN128 - val_val_ref_psnr","12139530_240929_235839S20_UN128_CN128 - val_val_ref_psnr__MIN","12139530_240929_235839S20_UN128_CN128 - val_val_ref_psnr__MAX","12139529_240929_235239S10_UN128_CN128 - val_val_ref_psnr","12139529_240929_235239S10_UN128_CN128 - val_val_ref_psnr__MIN","12139529_240929_235239S10_UN128_CN128 - val_val_ref_psnr__MAX","12139523_240929_232850S30_UN128_CN128 - val_val_ref_psnr","12139523_240929_232850S30_UN128_CN128 - val_val_ref_psnr__MIN","12139523_240929_232850S30_UN128_CN128 - val_val_ref_psnr__MAX","12139522_240929_232403S20_UN128_CN128 - val_val_ref_psnr","12139522_240929_232403S20_UN128_CN128 - val_val_ref_psnr__MIN","12139522_240929_232403S20_UN128_CN128 - val_val_ref_psnr__MAX","12139521_240929_232338S10_UN128_CN128 - val_val_ref_psnr","12139521_240929_232338S10_UN128_CN128 - val_val_ref_psnr__MIN","12139521_240929_232338S10_UN128_CN128 - val_val_ref_psnr__MAX","12139517_240929_232222S30_UN128_CN128 - val_val_ref_psnr","12139517_240929_232222S30_UN128_CN128 - val_val_ref_psnr__MIN","12139517_240929_232222S30_UN128_CN128 - val_val_ref_psnr__MAX","12139516_240929_232149S20_UN128_CN128 - val_val_ref_psnr","12139516_240929_232149S20_UN128_CN128 - val_val_ref_psnr__MIN","12139516_240929_232149S20_UN128_CN128 - val_val_ref_psnr__MAX","12139515_240929_232133S10_UN128_CN128 - val_val_ref_psnr","12139515_240929_232133S10_UN128_CN128 - val_val_ref_psnr__MIN","12139515_240929_232133S10_UN128_CN128 - val_val_ref_psnr__MAX","12139491_240929_231730S10_UN128 - val_val_ref_psnr","12139491_240929_231730S10_UN128 - val_val_ref_psnr__MIN","12139491_240929_231730S10_UN128 - val_val_ref_psnr__MAX","12139492_240929_231730S20_UN128 - val_val_ref_psnr","12139492_240929_231730S20_UN128 - val_val_ref_psnr__MIN","12139492_240929_231730S20_UN128 - val_val_ref_psnr__MAX","12139487_240929_231736S30_UN128 - val_val_ref_psnr","12139487_240929_231736S30_UN128 - val_val_ref_psnr__MIN","12139487_240929_231736S30_UN128 - val_val_ref_psnr__MAX","12139485_240929_231732S10_UN128 - val_val_ref_psnr","12139485_240929_231732S10_UN128 - val_val_ref_psnr__MIN","12139485_240929_231732S10_UN128 - val_val_ref_psnr__MAX","12139497_240929_231734S10_UN128 - val_val_ref_psnr","12139497_240929_231734S10_UN128 - val_val_ref_psnr__MIN","12139497_240929_231734S10_UN128 - val_val_ref_psnr__MAX","12139498_240929_231734S20_UN128 - val_val_ref_psnr","12139498_240929_231734S20_UN128 - val_val_ref_psnr__MIN","12139498_240929_231734S20_UN128 - val_val_ref_psnr__MAX","12139486_240929_231732S20_UN128 - val_val_ref_psnr","12139486_240929_231732S20_UN128 - val_val_ref_psnr__MIN","12139486_240929_231732S20_UN128 - val_val_ref_psnr__MAX","12139499_240929_231732S30_UN128 - val_val_ref_psnr","12139499_240929_231732S30_UN128 - val_val_ref_psnr__MIN","12139499_240929_231732S30_UN128 - val_val_ref_psnr__MAX","12139504_240929_231707S20_UN128 - val_val_ref_psnr","12139504_240929_231707S20_UN128 - val_val_ref_psnr__MIN","12139504_240929_231707S20_UN128 - val_val_ref_psnr__MAX","12139505_240929_231707S30_UN128 - val_val_ref_psnr","12139505_240929_231707S30_UN128 - val_val_ref_psnr__MIN","12139505_240929_231707S30_UN128 - val_val_ref_psnr__MAX","12139503_240929_231707S10_UN128 - val_val_ref_psnr","12139503_240929_231707S10_UN128 - val_val_ref_psnr__MIN","12139503_240929_231707S10_UN128 - val_val_ref_psnr__MAX","12139510_240929_231705S20_UN128 - val_val_ref_psnr","12139510_240929_231705S20_UN128 - val_val_ref_psnr__MIN","12139510_240929_231705S20_UN128 - val_val_ref_psnr__MAX","12139509_240929_231705S10_UN128 - val_val_ref_psnr","12139509_240929_231705S10_UN128 - val_val_ref_psnr__MIN","12139509_240929_231705S10_UN128 - val_val_ref_psnr__MAX","12139511_240929_231657S30_UN128 - val_val_ref_psnr","12139511_240929_231657S30_UN128 - val_val_ref_psnr__MIN","12139511_240929_231657S30_UN128 - val_val_ref_psnr__MAX"
"11520","17.428176879882812","17.428176879882812","17.428176879882812","17.651229858398438","17.651229858398438","17.651229858398438","17.99639892578125","17.99639892578125","17.99639892578125","19.705392837524414","19.705392837524414","19.705392837524414","20.57660675048828","20.57660675048828","20.57660675048828","19.59146499633789","19.59146499633789","19.59146499633789","19.474365234375","19.474365234375","19.474365234375","18.959733963012695","18.959733963012695","18.959733963012695","16.744461059570312","16.744461059570312","16.744461059570312","17.074058532714844","17.074058532714844","17.074058532714844","17.180011749267578","17.180011749267578","17.180011749267578","19.868558883666992","19.868558883666992","19.868558883666992","20.665023803710938","20.665023803710938","20.665023803710938","20.748737335205078","20.748737335205078","20.748737335205078","17.23837661743164","17.23837661743164","17.23837661743164","17.08195686340332","17.08195686340332","17.08195686340332","20.046924591064453","20.046924591064453","20.046924591064453","20.67287826538086","20.67287826538086","20.67287826538086","18.899459838867188","18.899459838867188","18.899459838867188","19.353010177612305","19.353010177612305","19.353010177612305","20.5916748046875","20.5916748046875","20.5916748046875","19.62934112548828","19.62934112548828","19.62934112548828","20.37363624572754","20.37363624572754","20.37363624572754","19.81623077392578","19.81623077392578","19.81623077392578","20.61856460571289","20.61856460571289","20.61856460571289","17.65548324584961","17.65548324584961","17.65548324584961","18.054649353027344","18.054649353027344","18.054649353027344","17.370088577270508","17.370088577270508","17.370088577270508"
"11600","17.39773178100586","17.39773178100586","17.39773178100586","17.67951202392578","17.67951202392578","17.67951202392578","17.97608184814453","17.97608184814453","17.97608184814453","19.832311630249023","19.832311630249023","19.832311630249023","20.532968521118164","20.532968521118164","20.532968521118164","19.65943145751953","19.65943145751953","19.65943145751953","19.437620162963867","19.437620162963867","19.437620162963867","19.05495262145996","19.05495262145996","19.05495262145996","16.728899002075195","16.728899002075195","16.728899002075195","17.031408309936523","17.031408309936523","17.031408309936523","17.22003746032715","17.22003746032715","17.22003746032715","19.900711059570312","19.900711059570312","19.900711059570312","20.554710388183594","20.554710388183594","20.554710388183594","20.767473220825195","20.767473220825195","20.767473220825195","17.29259490966797","17.29259490966797","17.29259490966797","17.043933868408203","17.043933868408203","17.043933868408203","20.11451530456543","20.11451530456543","20.11451530456543","20.686939239501953","20.686939239501953","20.686939239501953","18.976665496826172","18.976665496826172","18.976665496826172","19.323366165161133","19.323366165161133","19.323366165161133","20.476215362548828","20.476215362548828","20.476215362548828","19.626842498779297","19.626842498779297","19.626842498779297","20.338224411010742","20.338224411010742","20.338224411010742","19.88767433166504","19.88767433166504","19.88767433166504","20.639787673950195","20.639787673950195","20.639787673950195","17.696016311645508","17.696016311645508","17.696016311645508","18.02899169921875","18.02899169921875","18.02899169921875","17.353153228759766","17.353153228759766","17.353153228759766"
"11680","17.513458251953125","17.513458251953125","17.513458251953125","17.638050079345703","17.638050079345703","17.638050079345703","18.023408889770508","18.023408889770508","18.023408889770508","19.85816192626953","19.85816192626953","19.85816192626953","20.533817291259766","20.533817291259766","20.533817291259766","19.505756378173828","19.505756378173828","19.505756378173828","19.42140769958496","19.42140769958496","19.42140769958496","18.983924865722656","18.983924865722656","18.983924865722656","16.717391967773438","16.717391967773438","16.717391967773438","17.056432723999023","17.056432723999023","17.056432723999023","17.17675018310547","17.17675018310547","17.17675018310547","19.807544708251953","19.807544708251953","19.807544708251953","20.594131469726562","20.594131469726562","20.594131469726562","20.76027488708496","20.76027488708496","20.76027488708496","17.26226806640625","17.26226806640625","17.26226806640625","17.032617568969727","17.032617568969727","17.032617568969727","19.930599212646484","19.930599212646484","19.930599212646484","20.695552825927734","20.695552825927734","20.695552825927734","18.9291934967041","18.9291934967041","18.9291934967041","19.295711517333984","19.295711517333984","19.295711517333984","20.584732055664062","20.584732055664062","20.584732055664062","19.478050231933594","19.478050231933594","19.478050231933594","20.390960693359375","20.390960693359375","20.390960693359375","19.972759246826172","19.972759246826172","19.972759246826172","20.60472869873047","20.60472869873047","20.60472869873047","17.738082885742188","17.738082885742188","17.738082885742188","18.072162628173828","18.072162628173828","18.072162628173828","17.47414207458496","17.47414207458496","17.47414207458496"
"11760","17.421138763427734","17.421138763427734","17.421138763427734","17.779809951782227","17.779809951782227","17.779809951782227","17.96721839904785","17.96721839904785","17.96721839904785","19.933725357055664","19.933725357055664","19.933725357055664","20.514318466186523","20.514318466186523","20.514318466186523","19.541221618652344","19.541221618652344","19.541221618652344","19.346908569335938","19.346908569335938","19.346908569335938","18.96435546875","18.96435546875","18.96435546875","16.766315460205078","16.766315460205078","16.766315460205078","16.968952178955078","16.968952178955078","16.968952178955078","17.200716018676758","17.200716018676758","17.200716018676758","19.938255310058594","19.938255310058594","19.938255310058594","20.495237350463867","20.495237350463867","20.495237350463867","20.772226333618164","20.772226333618164","20.772226333618164","17.265640258789062","17.265640258789062","17.265640258789062","16.94892692565918","16.94892692565918","16.94892692565918","20.122446060180664","20.122446060180664","20.122446060180664","20.684465408325195","20.684465408325195","20.684465408325195","18.888288497924805","18.888288497924805","18.888288497924805","19.296382904052734","19.296382904052734","19.296382904052734","20.436872482299805","20.436872482299805","20.436872482299805","19.545879364013672","19.545879364013672","19.545879364013672","20.37726402282715","20.37726402282715","20.37726402282715","19.88150405883789","19.88150405883789","19.88150405883789","20.58076286315918","20.58076286315918","20.58076286315918","17.842453002929688","17.842453002929688","17.842453002929688","18.049283981323242","18.049283981323242","18.049283981323242","17.28713607788086","17.28713607788086","17.28713607788086"
"11840","17.519962310791016","17.519962310791016","17.519962310791016","17.676542282104492","17.676542282104492","17.676542282104492","17.949316024780273","17.949316024780273","17.949316024780273","19.959245681762695","19.959245681762695","19.959245681762695","20.49837303161621","20.49837303161621","20.49837303161621","19.514114379882812","19.514114379882812","19.514114379882812","19.454010009765625","19.454010009765625","19.454010009765625","19.027854919433594","19.027854919433594","19.027854919433594","16.552640914916992","16.552640914916992","16.552640914916992","17.06136131286621","17.06136131286621","17.06136131286621","17.185649871826172","17.185649871826172","17.185649871826172","19.792118072509766","19.792118072509766","19.792118072509766","20.768108367919922","20.768108367919922","20.768108367919922","20.78996467590332","20.78996467590332","20.78996467590332","17.27344512939453","17.27344512939453","17.27344512939453","17.07732391357422","17.07732391357422","17.07732391357422","19.892763137817383","19.892763137817383","19.892763137817383","20.708208084106445","20.708208084106445","20.708208084106445","18.95175552368164","18.95175552368164","18.95175552368164","19.392343521118164","19.392343521118164","19.392343521118164","20.733814239501953","20.733814239501953","20.733814239501953","19.59752082824707","19.59752082824707","19.59752082824707","20.26581573486328","20.26581573486328","20.26581573486328","20.056474685668945","20.056474685668945","20.056474685668945","20.584619522094727","20.584619522094727","20.584619522094727","17.719039916992188","17.719039916992188","17.719039916992188","18.014509201049805","18.014509201049805","18.014509201049805","17.39409637451172","17.39409637451172","17.39409637451172"
"11920","17.40668487548828","17.40668487548828","17.40668487548828","17.667041778564453","17.667041778564453","17.667041778564453","17.96127700805664","17.96127700805664","17.96127700805664","19.79058837890625","19.79058837890625","19.79058837890625","20.513038635253906","20.513038635253906","20.513038635253906","19.524673461914062","19.524673461914062","19.524673461914062","19.46193504333496","19.46193504333496","19.46193504333496","19.052993774414062","19.052993774414062","19.052993774414062","16.719257354736328","16.719257354736328","16.719257354736328","16.98919105529785","16.98919105529785","16.98919105529785","17.18007469177246","17.18007469177246","17.18007469177246","19.81353759765625","19.81353759765625","19.81353759765625","20.578105926513672","20.578105926513672","20.578105926513672","20.6758975982666","20.6758975982666","20.6758975982666","17.249526977539062","17.249526977539062","17.249526977539062","16.96434211730957","16.96434211730957","16.96434211730957","20.042098999023438","20.042098999023438","20.042098999023438","20.6391544342041","20.6391544342041","20.6391544342041","18.988630294799805","18.988630294799805","18.988630294799805","19.381206512451172","19.381206512451172","19.381206512451172","20.53731918334961","20.53731918334961","20.53731918334961","19.508817672729492","19.508817672729492","19.508817672729492","20.34823989868164","20.34823989868164","20.34823989868164","19.824045181274414","19.824045181274414","19.824045181274414","20.59530258178711","20.59530258178711","20.59530258178711","17.711254119873047","17.711254119873047","17.711254119873047","18.021209716796875","18.021209716796875","18.021209716796875","17.390539169311523","17.390539169311523","17.390539169311523"
"12000","17.372821807861328","17.372821807861328","17.372821807861328","17.722305297851562","17.722305297851562","17.722305297851562","17.94904327392578","17.94904327392578","17.94904327392578","19.896066665649414","19.896066665649414","19.896066665649414","20.52503776550293","20.52503776550293","20.52503776550293","19.52124786376953","19.52124786376953","19.52124786376953","19.437828063964844","19.437828063964844","19.437828063964844","19.009859085083008","19.009859085083008","19.009859085083008","16.617136001586914","16.617136001586914","16.617136001586914","17.009178161621094","17.009178161621094","17.009178161621094","17.234895706176758","17.234895706176758","17.234895706176758","19.8825626373291","19.8825626373291","19.8825626373291","20.546810150146484","20.546810150146484","20.546810150146484","20.719507217407227","20.719507217407227","20.719507217407227","17.33216667175293","17.33216667175293","17.33216667175293","17.00111961364746","17.00111961364746","17.00111961364746","20.02720832824707","20.02720832824707","20.02720832824707","20.660686492919922","20.660686492919922","20.660686492919922","18.966886520385742","18.966886520385742","18.966886520385742","19.321489334106445","19.321489334106445","19.321489334106445","20.460418701171875","20.460418701171875","20.460418701171875","19.551637649536133","19.551637649536133","19.551637649536133","20.34644889831543","20.34644889831543","20.34644889831543","19.910547256469727","19.910547256469727","19.910547256469727","20.618261337280273","20.618261337280273","20.618261337280273","17.797836303710938","17.797836303710938","17.797836303710938","18.01360511779785","18.01360511779785","18.01360511779785","17.357961654663086","17.357961654663086","17.357961654663086"
"12080","17.26025390625","17.26025390625","17.26025390625","17.636280059814453","17.636280059814453","17.636280059814453","18.00758934020996","18.00758934020996","18.00758934020996","19.870019912719727","19.870019912719727","19.870019912719727","20.518152236938477","20.518152236938477","20.518152236938477","19.578399658203125","19.578399658203125","19.578399658203125","19.490549087524414","19.490549087524414","19.490549087524414","19.03033447265625","19.03033447265625","19.03033447265625","16.76162338256836","16.76162338256836","16.76162338256836","17.020532608032227","17.020532608032227","17.020532608032227","17.174604415893555","17.174604415893555","17.174604415893555","19.770526885986328","19.770526885986328","19.770526885986328","20.64598846435547","20.64598846435547","20.64598846435547","20.78398323059082","20.78398323059082","20.78398323059082","17.256132125854492","17.256132125854492","17.256132125854492","17.05281639099121","17.05281639099121","17.05281639099121","20.02755355834961","20.02755355834961","20.02755355834961","20.719074249267578","20.719074249267578","20.719074249267578","18.974550247192383","18.974550247192383","18.974550247192383","19.358768463134766","19.358768463134766","19.358768463134766","20.548398971557617","20.548398971557617","20.548398971557617","19.65874671936035","19.65874671936035","19.65874671936035","20.38409423828125","20.38409423828125","20.38409423828125","19.95516014099121","19.95516014099121","19.95516014099121","20.597047805786133","20.597047805786133","20.597047805786133","17.66421127319336","17.66421127319336","17.66421127319336","18.075660705566406","18.075660705566406","18.075660705566406","17.22820281982422","17.22820281982422","17.22820281982422"
"12160","17.462623596191406","17.462623596191406","17.462623596191406","17.610197067260742","17.610197067260742","17.610197067260742","17.918643951416016","17.918643951416016","17.918643951416016","19.83053970336914","19.83053970336914","19.83053970336914","20.523008346557617","20.523008346557617","20.523008346557617","19.669635772705078","19.669635772705078","19.669635772705078","19.448490142822266","19.448490142822266","19.448490142822266","19.059057235717773","19.059057235717773","19.059057235717773","16.679349899291992","16.679349899291992","16.679349899291992","17.01285743713379","17.01285743713379","17.01285743713379","17.19573211669922","17.19573211669922","17.19573211669922","19.90404510498047","19.90404510498047","19.90404510498047","20.642131805419922","20.642131805419922","20.642131805419922","20.769054412841797","20.769054412841797","20.769054412841797","17.29831314086914","17.29831314086914","17.29831314086914","17.00084686279297","17.00084686279297","17.00084686279297","19.915884017944336","19.915884017944336","19.915884017944336","20.6816463470459","20.6816463470459","20.6816463470459","18.973989486694336","18.973989486694336","18.973989486694336","19.32343864440918","19.32343864440918","19.32343864440918","20.53103256225586","20.53103256225586","20.53103256225586","19.728748321533203","19.728748321533203","19.728748321533203","20.402141571044922","20.402141571044922","20.402141571044922","19.927982330322266","19.927982330322266","19.927982330322266","20.61748504638672","20.61748504638672","20.61748504638672","17.742996215820312","17.742996215820312","17.742996215820312","17.993976593017578","17.993976593017578","17.993976593017578","17.39783477783203","17.39783477783203","17.39783477783203"
"12240","17.593530654907227","17.593530654907227","17.593530654907227","17.679481506347656","17.679481506347656","17.679481506347656","17.988222122192383","17.988222122192383","17.988222122192383","19.899106979370117","19.899106979370117","19.899106979370117","20.5548038482666","20.5548038482666","20.5548038482666","19.483579635620117","19.483579635620117","19.483579635620117","19.416963577270508","19.416963577270508","19.416963577270508","19.064590454101562","19.064590454101562","19.064590454101562","16.505569458007812","16.505569458007812","16.505569458007812","16.979196548461914","16.979196548461914","16.979196548461914","17.211837768554688","17.211837768554688","17.211837768554688","19.66990852355957","19.66990852355957","19.66990852355957","20.623111724853516","20.623111724853516","20.623111724853516","20.822790145874023","20.822790145874023","20.822790145874023","17.331859588623047","17.331859588623047","17.331859588623047","17.044681549072266","17.044681549072266","17.044681549072266","19.833576202392578","19.833576202392578","19.833576202392578","20.73714828491211","20.73714828491211","20.73714828491211","18.993087768554688","18.993087768554688","18.993087768554688","19.29932403564453","19.29932403564453","19.29932403564453","20.547460556030273","20.547460556030273","20.547460556030273","19.49529266357422","19.49529266357422","19.49529266357422","20.38039207458496","20.38039207458496","20.38039207458496","20.009178161621094","20.009178161621094","20.009178161621094","20.645002365112305","20.645002365112305","20.645002365112305","17.76780128479004","17.76780128479004","17.76780128479004","18.029537200927734","18.029537200927734","18.029537200927734","17.559429168701172","17.559429168701172","17.559429168701172"
"12320","17.377784729003906","17.377784729003906","17.377784729003906","17.660844802856445","17.660844802856445","17.660844802856445","17.946393966674805","17.946393966674805","17.946393966674805","19.740476608276367","19.740476608276367","19.740476608276367","20.537691116333008","20.537691116333008","20.537691116333008","19.62711524963379","19.62711524963379","19.62711524963379","19.431520462036133","19.431520462036133","19.431520462036133","18.959278106689453","18.959278106689453","18.959278106689453","16.741443634033203","16.741443634033203","16.741443634033203","16.93790054321289","16.93790054321289","16.93790054321289","17.22690773010254","17.22690773010254","17.22690773010254","19.88115692138672","19.88115692138672","19.88115692138672","20.60284423828125","20.60284423828125","20.60284423828125","20.78575897216797","20.78575897216797","20.78575897216797","17.320762634277344","17.320762634277344","17.320762634277344","16.945865631103516","16.945865631103516","16.945865631103516","19.948942184448242","19.948942184448242","19.948942184448242","20.686025619506836","20.686025619506836","20.686025619506836","18.913387298583984","18.913387298583984","18.913387298583984","19.271892547607422","19.271892547607422","19.271892547607422","20.536151885986328","20.536151885986328","20.536151885986328","19.539310455322266","19.539310455322266","19.539310455322266","20.408565521240234","20.408565521240234","20.408565521240234","19.797969818115234","19.797969818115234","19.797969818115234","20.607845306396484","20.607845306396484","20.607845306396484","17.754610061645508","17.754610061645508","17.754610061645508","17.976423263549805","17.976423263549805","17.976423263549805","17.320741653442383","17.320741653442383","17.320741653442383"
"12400","17.340208053588867","17.340208053588867","17.340208053588867","17.65325355529785","17.65325355529785","17.65325355529785","17.961742401123047","17.961742401123047","17.961742401123047","19.907825469970703","19.907825469970703","19.907825469970703","20.544864654541016","20.544864654541016","20.544864654541016","19.60683822631836","19.60683822631836","19.60683822631836","19.486282348632812","19.486282348632812","19.486282348632812","19.014347076416016","19.014347076416016","19.014347076416016","16.700305938720703","16.700305938720703","16.700305938720703","16.977136611938477","16.977136611938477","16.977136611938477","17.16775894165039","17.16775894165039","17.16775894165039","19.737037658691406","19.737037658691406","19.737037658691406","20.585418701171875","20.585418701171875","20.585418701171875","20.778911590576172","20.778911590576172","20.778911590576172","17.271760940551758","17.271760940551758","17.271760940551758","17.00327491760254","17.00327491760254","17.00327491760254","19.991451263427734","19.991451263427734","19.991451263427734","20.696727752685547","20.696727752685547","20.696727752685547","18.945446014404297","18.945446014404297","18.945446014404297","19.381834030151367","19.381834030151367","19.381834030151367","20.535791397094727","20.535791397094727","20.535791397094727","19.618656158447266","19.618656158447266","19.618656158447266","20.328792572021484","20.328792572021484","20.328792572021484","19.905744552612305","19.905744552612305","19.905744552612305","20.637826919555664","20.637826919555664","20.637826919555664","17.72211456298828","17.72211456298828","17.72211456298828","18.03173828125","18.03173828125","18.03173828125","17.376314163208008","17.376314163208008","17.376314163208008"
"12480","17.495203018188477","17.495203018188477","17.495203018188477","17.505455017089844","17.505455017089844","17.505455017089844","17.961511611938477","17.961511611938477","17.961511611938477","19.944355010986328","19.944355010986328","19.944355010986328","20.501779556274414","20.501779556274414","20.501779556274414","19.598133087158203","19.598133087158203","19.598133087158203","19.516990661621094","19.516990661621094","19.516990661621094","19.02716636657715","19.02716636657715","19.02716636657715","16.62506866455078","16.62506866455078","16.62506866455078","17.059152603149414","17.059152603149414","17.059152603149414","17.17469596862793","17.17469596862793","17.17469596862793","19.875083923339844","19.875083923339844","19.875083923339844","20.498680114746094","20.498680114746094","20.498680114746094","20.791610717773438","20.791610717773438","20.791610717773438","17.261341094970703","17.261341094970703","17.261341094970703","17.095539093017578","17.095539093017578","17.095539093017578","20.133060455322266","20.133060455322266","20.133060455322266","20.7021427154541","20.7021427154541","20.7021427154541","18.982784271240234","18.982784271240234","18.982784271240234","19.322750091552734","19.322750091552734","19.322750091552734","20.44527816772461","20.44527816772461","20.44527816772461","19.580968856811523","19.580968856811523","19.580968856811523","20.30254554748535","20.30254554748535","20.30254554748535","20.00466537475586","20.00466537475586","20.00466537475586","20.60927391052246","20.60927391052246","20.60927391052246","17.58224868774414","17.58224868774414","17.58224868774414","18.03589630126953","18.03589630126953","18.03589630126953","17.349388122558594","17.349388122558594","17.349388122558594"
"12560","17.38228416442871","17.38228416442871","17.38228416442871","17.622121810913086","17.622121810913086","17.622121810913086","17.983930587768555","17.983930587768555","17.983930587768555","19.797611236572266","19.797611236572266","19.797611236572266","20.562429428100586","20.562429428100586","20.562429428100586","19.48940658569336","19.48940658569336","19.48940658569336","19.44542694091797","19.44542694091797","19.44542694091797","19.02739906311035","19.02739906311035","19.02739906311035","16.60610580444336","16.60610580444336","16.60610580444336","17.023242950439453","17.023242950439453","17.023242950439453","17.14703941345215","17.14703941345215","17.14703941345215","19.796140670776367","19.796140670776367","19.796140670776367","20.606887817382812","20.606887817382812","20.606887817382812","20.74459457397461","20.74459457397461","20.74459457397461","17.257125854492188","17.257125854492188","17.257125854492188","17.06748390197754","17.06748390197754","17.06748390197754","19.97467041015625","19.97467041015625","19.97467041015625","20.639623641967773","20.639623641967773","20.639623641967773","19.00796127319336","19.00796127319336","19.00796127319336","19.269878387451172","19.269878387451172","19.269878387451172","20.58002471923828","20.58002471923828","20.58002471923828","19.48906135559082","19.48906135559082","19.48906135559082","20.3199462890625","20.3199462890625","20.3199462890625","19.91383171081543","19.91383171081543","19.91383171081543","20.654888153076172","20.654888153076172","20.654888153076172","17.686241149902344","17.686241149902344","17.686241149902344","18.013961791992188","18.013961791992188","18.013961791992188","17.33917808532715","17.33917808532715","17.33917808532715"
"12640","17.42426872253418","17.42426872253418","17.42426872253418","17.604768753051758","17.604768753051758","17.604768753051758","17.9840087890625","17.9840087890625","17.9840087890625","19.956552505493164","19.956552505493164","19.956552505493164","20.535329818725586","20.535329818725586","20.535329818725586","19.629850387573242","19.629850387573242","19.629850387573242","19.446063995361328","19.446063995361328","19.446063995361328","19.03510284423828","19.03510284423828","19.03510284423828","16.60395622253418","16.60395622253418","16.60395622253418","16.90320587158203","16.90320587158203","16.90320587158203","17.204727172851562","17.204727172851562","17.204727172851562","19.769683837890625","19.769683837890625","19.769683837890625","20.577627182006836","20.577627182006836","20.577627182006836","20.754928588867188","20.754928588867188","20.754928588867188","17.302614212036133","17.302614212036133","17.302614212036133","16.929990768432617","16.929990768432617","16.929990768432617","19.995601654052734","19.995601654052734","19.995601654052734","20.68648910522461","20.68648910522461","20.68648910522461","19.001779556274414","19.001779556274414","19.001779556274414","19.298959732055664","19.298959732055664","19.298959732055664","20.47136688232422","20.47136688232422","20.47136688232422","19.603181838989258","19.603181838989258","19.603181838989258","20.30010414123535","20.30010414123535","20.30010414123535","20.01748275756836","20.01748275756836","20.01748275756836","20.64507293701172","20.64507293701172","20.64507293701172","17.703176498413086","17.703176498413086","17.703176498413086","17.99624252319336","17.99624252319336","17.99624252319336","17.334932327270508","17.334932327270508","17.334932327270508"
"12720","17.31182289123535","17.31182289123535","17.31182289123535","17.536739349365234","17.536739349365234","17.536739349365234","18.02239227294922","18.02239227294922","18.02239227294922","19.93450355529785","19.93450355529785","19.93450355529785","20.489994049072266","20.489994049072266","20.489994049072266","19.576122283935547","19.576122283935547","19.576122283935547","19.51122283935547","19.51122283935547","19.51122283935547","19.073694229125977","19.073694229125977","19.073694229125977","16.608848571777344","16.608848571777344","16.608848571777344","17.080379486083984","17.080379486083984","17.080379486083984","17.210142135620117","17.210142135620117","17.210142135620117","19.794471740722656","19.794471740722656","19.794471740722656","20.701698303222656","20.701698303222656","20.701698303222656","20.793039321899414","20.793039321899414","20.793039321899414","17.308319091796875","17.308319091796875","17.308319091796875","17.063217163085938","17.063217163085938","17.063217163085938","19.956005096435547","19.956005096435547","19.956005096435547","20.711606979370117","20.711606979370117","20.711606979370117","19.002357482910156","19.002357482910156","19.002357482910156","19.337427139282227","19.337427139282227","19.337427139282227","20.580419540405273","20.580419540405273","20.580419540405273","19.560331344604492","19.560331344604492","19.560331344604492","20.27886199951172","20.27886199951172","20.27886199951172","19.969402313232422","19.969402313232422","19.969402313232422","20.577316284179688","20.577316284179688","20.577316284179688","17.61655044555664","17.61655044555664","17.61655044555664","18.079938888549805","18.079938888549805","18.079938888549805","17.180770874023438","17.180770874023438","17.180770874023438"
